Country,Country Code,Year,Value
Afghanistan,AFG,1998,0.338
Albania,ALB,1998,0.659
Algeria,DZA,1998,0.634
Argentina,ARG,1998,0.772
Armenia,ARM,1998,0.655
Australia,AUS,1998,0.891
Austria,AUT,1998,0.87
Azerbaijan,AZE,1998,0.636
Bahamas,BHS,1998,0.777
Bahrain,BHR,1998,0.754
Bangladesh,BGD,1998,0.459
Barbados,BRB,1998,0.754
Belarus,BLR,1998,0.709
Belgium,BEL,1998,0.886
Belize,BLZ,1998,0.657
Benin,BEN,1998,0.401
Bolivia (Plurinational State of),BOL,1998,0.618
Botswana,BWA,1998,0.588
Brazil,BRA,1998,0.68
Brunei Darussalam,BRN,1998,0.785
Bulgaria,BGR,1998,0.723
Burundi,BDI,1998,0.303
Cambodia,KHM,1998,0.419
Cameroon,CMR,1998,0.433
Canada,CAN,1998,0.883
Central African Republic,CAF,1998,0.328
Chile,CHL,1998,0.759
China,CHN,1998,0.576
Colombia,COL,1998,0.676
Congo,COG,1998,0.542
Congo (Democratic Republic of the),COD,1998,0.385
Costa Rica,CRI,1998,0.714
Croatia,HRV,1998,0.744
Cuba,CUB,1998,0.683
Cyprus,CYP,1998,0.798
Czechia,CZE,1998,0.802
CÙte d'Ivoire,CIV,1998,0.413
Denmark,DNK,1998,0.883
Djibouti,DJI,1998,0.327
Dominican Republic,DOM,1998,0.645
Ecuador,ECU,1998,0.684
Egypt,EGY,1998,0.629
El Salvador,SLV,1998,0.594
Estonia,EST,1998,0.767
Eswatini (Kingdom of),SWZ,1998,0.511
Fiji,FJI,1998,0.66
Finland,FIN,1998,0.88
France,FRA,1998,0.851
Gabon,GAB,1998,0.654
Gambia,GMB,1998,0.389
Germany,DEU,1998,0.887
Ghana,GHA,1998,0.475
Greece,GRC,1998,0.813
Guatemala,GTM,1998,0.548
Guinea,GIN,1998,0.342
Guyana,GUY,1998,0.557
Haiti,HTI,1998,0.488
Honduras,HND,1998,0.529
Hungary,HUN,1998,0.764
Iceland,ISL,1998,0.893
India,IND,1998,0.488
Indonesia,IDN,1998,0.591
Iran (Islamic Republic of),IRN,1998,0.695
Iraq,IRQ,1998,0.58
Ireland,IRL,1998,0.855
Israel,ISR,1998,0.831
Italy,ITA,1998,0.84
Jamaica,JAM,1998,0.662
Japan,JPN,1998,0.884
Jordan,JOR,1998,0.664
Kazakhstan,KAZ,1998,0.678
Kenya,KEN,1998,0.496
Korea (Republic of),KOR,1998,0.809
Kuwait,KWT,1998,0.77
Kyrgyzstan,KGZ,1998,0.613
Lao People's Democratic Republic,LAO,1998,0.462
Latvia,LVA,1998,0.738
Lesotho,LSO,1998,0.469
Libya,LBY,1998,0.721
Lithuania,LTU,1998,0.751
Luxembourg,LUX,1998,0.845
Malawi,MWI,1998,0.384
Malaysia,MYS,1998,0.718
Mali,MLI,1998,0.303
Malta,MLT,1998,0.781
Mauritania,MRT,1998,0.46
Mauritius,MUS,1998,0.667
Mexico,MEX,1998,0.701
Mongolia,MNG,1998,0.594
Morocco,MAR,1998,0.507
Mozambique,MOZ,1998,0.292
Myanmar,MMR,1998,0.399
Namibia,NAM,1998,0.574
Nepal,NPL,1998,0.459
Netherlands,NLD,1998,0.893
New Zealand,NZL,1998,0.881
Nicaragua,NIC,1998,0.569
Niger,NER,1998,0.258
Nigeria,NGA,1998,0.419
North Macedonia,MKD,1998,0.666
Norway,NOR,1998,0.908
Pakistan,PAK,1998,0.426
Panama,PAN,1998,0.707
Papua New Guinea,PNG,1998,0.446
Paraguay,PRY,1998,0.659
Peru,PER,1998,0.671
Philippines,PHL,1998,0.624
Poland,POL,1998,0.784
Portugal,PRT,1998,0.795
Qatar,QAT,1998,0.796
Romania,ROU,1998,0.715
Russian Federation,RUS,1998,0.738
Rwanda,RWA,1998,0.304
Saint Lucia,LCA,1998,0.705
Samoa,WSM,1998,0.669
Saudi Arabia,SAU,1998,0.725
Senegal,SEN,1998,0.389
Serbia,SRB,1998,0.699
Sierra Leone,SLE,1998,0.304
Singapore,SGP,1998,0.869
Slovakia,SVK,1998,0.758
Slovenia,SVN,1998,0.802
South Africa,ZAF,1998,0.634
Spain,ESP,1998,0.821
Sri Lanka,LKA,1998,0.685
Sweden,SWE,1998,0.901
Switzerland,CHE,1998,0.886
Syrian Arab Republic,SYR,1998,0.595
Tajikistan,TJK,1998,0.541
Tanzania (United Republic of),TZA,1998,0.396
Thailand,THA,1998,0.642
Togo,TGO,1998,0.442
Tonga,TON,1998,0.685
Trinidad and Tobago,TTO,1998,0.7
Tunisia,TUN,1998,0.636
Tuvalu,TUV,1998,0.605
T¸rkiye,TUR,1998,0.649
Uganda,UGA,1998,0.386
Ukraine,UKR,1998,0.71
United Arab Emirates,ARE,1998,0.77
United Kingdom,GBR,1998,0.856
United States,USA,1998,0.895
Uruguay,URY,1998,0.757
Venezuela (Bolivarian Republic of),VEN,1998,0.7
Viet Nam,VNM,1998,0.588
Yemen,YEM,1998,0.423
Zambia,ZMB,1998,0.418
Zimbabwe,ZWE,1998,0.467
