Country,Country Code,Year,Value
Afghanistan,AFG,2006,0.426
Albania,ALB,2006,0.732
Algeria,DZA,2006,0.698
Andorra,AND,2006,0.851
Angola,AGO,2006,0.475
Antigua and Barbuda,ATG,2006,
Argentina,ARG,2006,0.822
Armenia,ARM,2006,0.725
Australia,AUS,2006,0.917
Austria,AUT,2006,0.902
Azerbaijan,AZE,2006,0.711
Bahamas,BHS,2006,0.8
Bahrain,BHR,2006,0.795
Bangladesh,BGD,2006,0.527
Barbados,BRB,2006,0.783
Belarus,BLR,2006,0.777
Belgium,BEL,2006,0.913
Belize,BLZ,2006,0.713
Benin,BEN,2006,0.462
Bhutan,BTN,2006,
Bolivia,BOL,2006,0.656
Bosnia and Herzegovina,BIH,2006,0.701
Botswana,BWA,2006,0.627
Brazil,BRA,2006,0.725
Brunei,BRN,2006,0.819
Bulgaria,BGR,2006,0.779
Burkina Faso,BFA,2006,0.34
Burundi,BDI,2006,0.376
Cabo Verde,CPV,2006,0.631
Cambodia,KHM,2006,0.525
Cameroon,CMR,2006,0.473
Canada,CAN,2006,0.913
Central African Republic,CAF,2006,0.35
Chad,TCD,2006,0.339
Chile,CHL,2006,0.804
China,CHN,2006,0.666
Colombia,COL,2006,0.712
Comoros,COM,2006,0.506
Congo,COG,2006,0.582
Costa Rica,CRI,2006,0.755
Croatia,HRV,2006,0.819
Cuba,CUB,2006,0.766
Cyprus,CYP,2006,0.85
Czechia,CZE,2006,0.864
Côte d'Ivoire,CIV,2006,0.44
Democratic Republic of the Congo,COD,2006,0.413
Denmark,DNK,2006,0.917
Djibouti,DJI,2006,0.385
Dominica,DMA,2006,0.737
Dominican Republic,DOM,2006,0.691
Ecuador,ECU,2006,0.718
Egypt,EGY,2006,0.651
El Salvador,SLV,2006,0.647
Equatorial Guinea,GNQ,2006,0.591
Eritrea,ERI,2006,0.473
Estonia,EST,2006,0.855
Eswatini,SWZ,2006,0.485
Ethiopia,ETH,2006,0.366
Fiji,FJI,2006,0.684
Finland,FIN,2006,0.917
France,FRA,2006,0.881
Gabon,GAB,2006,0.67
Gambia,GMB,2006,0.441
Georgia,GEO,2006,0.75
Germany,DEU,2006,0.927
Ghana,GHA,2006,0.524
Greece,GRC,2006,0.871
Grenada,GRD,2006,0.764
Guatemala,GTM,2006,0.59
Guinea,GIN,2006,0.409
Guinea-Bissau,GNB,2006,0.424
Guyana,GUY,2006,0.619
Haiti,HTI,2006,0.52
Honduras,HND,2006,0.582
Hungary,HUN,2006,0.823
Iceland,ISL,2006,0.936
India,IND,2006,0.557
Indonesia,IDN,2006,0.646
Iran,IRN,2006,0.757
Iraq,IRQ,2006,0.611
Ireland,IRL,2006,0.908
Israel,ISR,2006,0.867
