Country,Country Code,Year,Value
Afghanistan,AFG,2002,0.383
Albania,ALB,2002,0.697
Algeria,DZA,2002,0.669
Andorra,AND,2002,0.838
Angola,AGO,2002,0.417
Antigua and Barbuda,ATG,2002,
Argentina,ARG,2002,0.795
Armenia,ARM,2002,0.682
Australia,AUS,2002,0.902
Austria,AUT,2002,0.887
Azerbaijan,AZE,2002,0.669
Bahamas,BHS,2002,0.793
Bahrain,BHR,2002,0.791
Bangladesh,BGD,2002,0.494
Barbados,BRB,2002,0.767
Belarus,BLR,2002,0.738
Belgium,BEL,2002,0.901
Belize,BLZ,2002,0.686
Benin,BEN,2002,0.435
Bhutan,BTN,2002,
Bolivia,BOL,2002,0.642
Bosnia and Herzegovina,BIH,2002,0.683
Botswana,BWA,2002,0.594
Brazil,BRA,2002,0.7
Brunei,BRN,2002,0.798
Bulgaria,BGR,2002,0.753
Burkina Faso,BFA,2002,
Burundi,BDI,2002,0.324
Cabo Verde,CPV,2002,0.6
Cambodia,KHM,2002,0.473
Cameroon,CMR,2002,0.458
Canada,CAN,2002,0.899
Central African Republic,CAF,2002,0.337
Chad,TCD,2002,0.32
Chile,CHL,2002,0.784
China,CHN,2002,0.619
Colombia,COL,2002,0.684
Comoros,COM,2002,0.477
Congo,COG,2002,0.552
Costa Rica,CRI,2002,0.73
Croatia,HRV,2002,0.792
Cuba,CUB,2002,0.711
Cyprus,CYP,2002,0.827
Czechia,CZE,2002,0.835
Côte d'Ivoire,CIV,2002,0.424
Democratic Republic of the Congo,COD,2002,0.392
Denmark,DNK,2002,0.902
Djibouti,DJI,2002,0.349
Dominica,DMA,2002,0.724
Dominican Republic,DOM,2002,0.668
Ecuador,ECU,2002,0.698
Egypt,EGY,2002,0.643
El Salvador,SLV,2002,0.621
Equatorial Guinea,GNQ,2002,0.536
Eritrea,ERI,2002,
Estonia,EST,2002,0.813
Eswatini,SWZ,2002,0.473
Ethiopia,ETH,2002,0.314
Fiji,FJI,2002,0.67
Finland,FIN,2002,0.912
France,FRA,2002,0.858
Gabon,GAB,2002,0.661
Gambia,GMB,2002,0.415
Georgia,GEO,2002,0.719
Germany,DEU,2002,0.909
Ghana,GHA,2002,0.493
Greece,GRC,2002,0.836
Grenada,GRD,2002,0.744
Guatemala,GTM,2002,0.572
Guinea,GIN,2002,0.377
Guinea-Bissau,GNB,2002,
Guyana,GUY,2002,0.58
Haiti,HTI,2002,0.504
Honduras,HND,2002,0.564
Hungary,HUN,2002,0.8
Iceland,ISL,2002,0.917
India,IND,2002,0.516
Indonesia,IDN,2002,0.617
Iran,IRN,2002,0.727
Iraq,IRQ,2002,0.6
Ireland,IRL,2002,0.883
Israel,ISR,2002,0.846
Italy,ITA,2002,0.862
Jamaica,JAM,2002,0.672
Japan,JPN,2002,0.894
