Country,Country Code,Year,Value
Afghanistan,AFG,2023,0.496
Albania,ALB,2023,0.81
Algeria,DZA,2023,0.763
Andorra,AND,2023,0.913
Angola,AGO,2023,0.616
Antigua and Barbuda,ATG,2023,0.851
Argentina,ARG,2023,0.865
Armenia,ARM,2023,0.811
Australia,AUS,2023,0.958
Austria,AUT,2023,0.93
Azerbaijan,AZE,2023,0.789
Bahamas,BHS,2023,0.82
Bahrain,BHR,2023,0.899
Bangladesh,BGD,2023,0.685
Barbados,BRB,2023,0.811
Belarus,BLR,2023,0.824
Belgium,BEL,2023,0.951
Belize,BLZ,2023,0.721
Benin,BEN,2023,0.515
Bhutan,BTN,2023,0.698
Bolivia,BOL,2023,0.733
Bosnia and Herzegovina,BIH,2023,0.804
Botswana,BWA,2023,0.731
Brazil,BRA,2023,0.786
Brunei,BRN,2023,0.837
Bulgaria,BGR,2023,0.845
Burkina Faso,BFA,2023,0.459
Burundi,BDI,2023,0.439
Cabo Verde,CPV,2023,0.668
Cambodia,KHM,2023,0.606
Cameroon,CMR,2023,0.588
Canada,CAN,2023,0.939
Central African Republic,CAF,2023,0.414
Chad,TCD,2023,0.416
Chile,CHL,2023,0.878
China,CHN,2023,0.797
Colombia,COL,2023,0.788
Comoros,COM,2023,0.603
Congo,COG,2023,0.649
Costa Rica,CRI,2023,0.833
Croatia,HRV,2023,0.889
Cuba,CUB,2023,0.762
Cyprus,CYP,2023,0.913
Czechia,CZE,2023,0.915
Côte d'Ivoire,CIV,2023,0.582
Democratic Republic of the Congo,COD,2023,0.522
Denmark,DNK,2023,0.962
Djibouti,DJI,2023,0.513
Dominica,DMA,2023,0.761
Dominican Republic,DOM,2023,0.776
Ecuador,ECU,2023,0.777
Egypt,EGY,2023,0.754
El Salvador,SLV,2023,0.678
Equatorial Guinea,GNQ,2023,0.674
Eritrea,ERI,2023,0.503
Estonia,EST,2023,0.905
Eswatini,SWZ,2023,0.695
Ethiopia,ETH,2023,0.497
Fiji,FJI,2023,0.731
Finland,FIN,2023,0.948
France,FRA,2023,0.92
Gabon,GAB,2023,0.733
Gambia,GMB,2023,0.524
Georgia,GEO,2023,0.844
Germany,DEU,2023,0.959
Ghana,GHA,2023,0.628
Greece,GRC,2023,0.908
Grenada,GRD,2023,0.791
Guatemala,GTM,2023,0.662
Guinea,GIN,2023,0.5
Guinea-Bissau,GNB,2023,0.514
Guyana,GUY,2023,0.776
Haiti,HTI,2023,0.554
Honduras,HND,2023,0.645
Hungary,HUN,2023,0.87
Iceland,ISL,2023,0.972
India,IND,2023,0.685
Indonesia,IDN,2023,0.728
Iran,IRN,2023,0.799
Iraq,IRQ,2023,0.695
Ireland,IRL,2023,0.949
Israel,ISR,2023,0.919
Italy,ITA,2023,0.915
Jamaica,JAM,2023,0.72
Japan,JPN,2023,0.925
Jordan,JOR,2023,0.754
Kazakhstan,KAZ,2023,0.837
Kenya,KEN,2023,0.628
Kiribati,KIR,2023,0.644
Kuwait,KWT,2023,0.852
Kyrgyzstan,KGZ,2023,0.72
Laos,LAO,2023,0.617
Latvia,LVA,2023,0.889
Lebanon,LBN,2023,0.752
Lesotho,LSO,2023,0.55
Liberia,LBR,2023,0.51
Libya,LBY,2023,0.721
Liechtenstein,LIE,2023,0.938
Lithuania,LTU,2023,0.895
Luxembourg,LUX,2023,0.922
Madagascar,MDG,2023,0.487
Malawi,MWI,2023,0.517
Malaysia,MYS,2023,0.819
Maldives,MDV,2023,0.766
Mali,MLI,2023,0.419
Malta,MLT,2023,0.924
Marshall Islands,MHL,2023,0.733
Mauritania,MRT,2023,0.563
Mauritius,MUS,2023,0.806
Mexico,MEX,2023,0.789
Micronesia,FSM,2023,0.615
Moldova,MDA,2023,0.785
Monaco,MCO,2023,
Mongolia,MNG,2023,0.747
Montenegro,MNE,2023,0.862
