Country,Country Code,Year,Value
Afghanistan,AFG,1997,0.338
Albania,ALB,1997,0.645
Algeria,DZA,1997,0.624
Argentina,ARG,1997,0.768
Armenia,ARM,1997,0.644
Australia,AUS,1997,0.887
Austria,AUT,1997,0.865
Azerbaijan,AZE,1997,0.626
Bahamas,BHS,1997,0.773
Bahrain,BHR,1997,0.746
Bangladesh,BGD,1997,0.451
Barbados,BRB,1997,0.752
Belarus,BLR,1997,0.704
Belgium,BEL,1997,0.884
Belize,BLZ,1997,0.654
Benin,BEN,1997,0.396
Bolivia (Plurinational State of),BOL,1997,0.61
Botswana,BWA,1997,0.587
Brazil,BRA,1997,0.676
Brunei Darussalam,BRN,1997,0.785
Bulgaria,BGR,1997,0.713
Burundi,BDI,1997,0.297
Cambodia,KHM,1997,0.414
Cameroon,CMR,1997,0.432
Canada,CAN,1997,0.884
Central African Republic,CAF,1997,0.325
Chile,CHL,1997,0.752
China,CHN,1997,0.566
Colombia,COL,1997,0.67
Congo,COG,1997,0.516
Congo (Democratic Republic of the),COD,1997,0.388
Costa Rica,CRI,1997,0.712
Croatia,HRV,1997,0.734
Cuba,CUB,1997,0.679
Cyprus,CYP,1997,0.788
Czechia,CZE,1997,0.797
CÙte d'Ivoire,CIV,1997,0.409
Denmark,DNK,1997,0.876
Djibouti,DJI,1997,0.324
Dominican Republic,DOM,1997,0.639
Ecuador,ECU,1997,0.682
Egypt,EGY,1997,0.623
El Salvador,SLV,1997,0.586
Estonia,EST,1997,0.759
Eswatini (Kingdom of),SWZ,1997,0.523
Fiji,FJI,1997,0.658
Finland,FIN,1997,0.871
France,FRA,1997,0.847
Gabon,GAB,1997,0.648
Gambia,GMB,1997,0.381
Germany,DEU,1997,0.881
Ghana,GHA,1997,0.469
Greece,GRC,1997,0.803
Guatemala,GTM,1997,0.539
Guinea,GIN,1997,0.332
Guyana,GUY,1997,0.552
Haiti,HTI,1997,0.484
Honduras,HND,1997,0.547
Hungary,HUN,1997,0.758
Iceland,ISL,1997,0.881
India,IND,1997,0.482
Indonesia,IDN,1997,0.595
Iran (Islamic Republic of),IRN,1997,0.687
Iraq,IRQ,1997,0.565
Ireland,IRL,1997,0.823
Israel,ISR,1997,0.824
Italy,ITA,1997,0.836
Jamaica,JAM,1997,0.663
Japan,JPN,1997,0.883
Jordan,JOR,1997,0.661
Kazakhstan,KAZ,1997,0.673
Kenya,KEN,1997,0.493
Korea (Republic of),KOR,1997,0.812
Kuwait,KWT,1997,0.765
Kyrgyzstan,KGZ,1997,0.608
Lao People's Democratic Republic,LAO,1997,0.455
Latvia,LVA,1997,0.727
Lesotho,LSO,1997,0.469
Libya,LBY,1997,0.721
Lithuania,LTU,1997,0.739
Luxembourg,LUX,1997,0.837
Malawi,MWI,1997,0.379
Malaysia,MYS,1997,0.713
Mali,MLI,1997,0.293
Malta,MLT,1997,0.772
Mauritania,MRT,1997,0.45
Mauritius,MUS,1997,0.659
Mexico,MEX,1997,0.694
Mongolia,MNG,1997,0.585
Morocco,MAR,1997,0.5
Mozambique,MOZ,1997,0.281
Myanmar,MMR,1997,0.396
Namibia,NAM,1997,0.58
Nepal,NPL,1997,0.453
Netherlands,NLD,1997,0.891
New Zealand,NZL,1997,0.871
Nicaragua,NIC,1997,0.568
Niger,NER,1997,0.25
Nigeria,NGA,1997,0.413
North Macedonia,MKD,1997,0.661
Norway,NOR,1997,0.9
Pakistan,PAK,1997,0.422
Panama,PAN,1997,0.701
Papua New Guinea,PNG,1997,0.449
Paraguay,PRY,1997,0.653
Peru,PER,1997,0.663
Philippines,PHL,1997,0.623
Poland,POL,1997,0.775
Portugal,PRT,1997,0.789
Qatar,QAT,1997,0.794
Romania,ROU,1997,0.709
Russian Federation,RUS,1997,0.734
Rwanda,RWA,1997,0.295
Saint Lucia,LCA,1997,0.701
Samoa,WSM,1997,0.665
Saudi Arabia,SAU,1997,0.718
Senegal,SEN,1997,0.386
Serbia,SRB,1997,0.698
Sierra Leone,SLE,1997,0.307
Singapore,SGP,1997,0.866
Slovakia,SVK,1997,0.747
Slovenia,SVN,1997,0.789
South Africa,ZAF,1997,0.642
Spain,ESP,1997,0.816
Sri Lanka,LKA,1997,0.679
Sweden,SWE,1997,0.888
Switzerland,CHE,1997,0.88
Syrian Arab Republic,SYR,1997,0.593
Tajikistan,TJK,1997,0.536
Tanzania (United Republic of),TZA,1997,0.388
Thailand,THA,1997,0.639
Togo,TGO,1997,0.441
Tonga,TON,1997,0.68
Trinidad and Tobago,TTO,1997,0.692
Tunisia,TUN,1997,0.623
Tuvalu,TUV,1997,0.595
T¸rkiye,TUR,1997,0.638
Uganda,UGA,1997,0.376
Ukraine,UKR,1997,0.706
United Arab Emirates,ARE,1997,0.761
United Kingdom,GBR,1997,0.849
United States,USA,1997,0.893
Uruguay,URY,1997,0.747
Venezuela (Bolivarian Republic of),VEN,1997,0.698
Viet Nam,VNM,1997,0.578
Yemen,YEM,1997,0.413
Zambia,ZMB,1997,0.418
Zimbabwe,ZWE,1997,0.472
