Country,Country Code,Year,Value
Lithuania,LTU,1996,0.723
Luxembourg,LUX,1996,0.832
Madagascar,MDG,1996,
Malawi,MWI,1996,0.375
Malaysia,MYS,1996,0.701
Maldives,MDV,1996,
Mali,MLI,1996,0.282
Malta,MLT,1996,0.763
Marshall Islands,MHL,1996,
Mauritania,MRT,1996,0.448
Mauritius,MUS,1996,0.653
Mexico,MEX,1996,0.687
Micronesia,FSM,1996,
Moldova,MDA,1996,
Monaco,MCO,1996,
Mongolia,MNG,1996,0.578
Montenegro,MNE,1996,
Morocco,MAR,1996,0.495
Mozambique,MOZ,1996,0.269
Myanmar,MMR,1996,0.391
Namibia,NAM,1996,0.587
Nauru,NRU,1996,
Nepal,NPL,1996,0.447
Netherlands,NLD,1996,0.89
New Zealand,NZL,1996,0.862
Nicaragua,NIC,1996,0.559
Niger,NER,1996,0.245
Nigeria,NGA,1996,0.408
North Korea,PRK,1996,
North Macedonia,MKD,1996,0.657
Norway,NOR,1996,0.894
Oman,OMN,1996,
Pakistan,PAK,1996,0.42
Palau,PLW,1996,
Palestine,PSE,1996,
Panama,PAN,1996,0.694
Papua New Guinea,PNG,1996,0.448
Paraguay,PRY,1996,0.646
Peru,PER,1996,0.658
Philippines,PHL,1996,0.619
Poland,POL,1996,0.763
Portugal,PRT,1996,0.781
Qatar,QAT,1996,0.791
Romania,ROU,1996,0.707
Russia,RUS,1996,0.723
Rwanda,RWA,1996,0.297
Saint Kitts and Nevis,KNA,1996,
Saint Lucia,LCA,1996,0.701
Saint Vincent and the Grenadines,VCT,1996,
Samoa,WSM,1996,0.663
San Marino,SMR,1996,
Sao Tome and Principe,STP,1996,
Saudi Arabia,SAU,1996,0.711
Senegal,SEN,1996,0.385
Serbia,SRB,1996,0.692
Seychelles,SYC,1996,
Sierra Leone,SLE,1996,0.311
Singapore,SGP,1996,0.859
Slovakia,SVK,1996,0.74
Slovenia,SVN,1996,0.778
Solomon Islands,SLB,1996,
Somalia,SOM,1996,
South Africa,ZAF,1996,0.649
South Korea,KOR,1996,0.801
South Sudan,SSD,1996,
Spain,ESP,1996,0.811
Sri Lanka,LKA,1996,0.672
Sudan,SDN,1996,
Suriname,SUR,1996,
Sweden,SWE,1996,0.877
Switzerland,CHE,1996,0.875
Syria,SYR,1996,0.59
Tajikistan,TJK,1996,0.528
Tanzania,TZA,1996,0.383
Thailand,THA,1996,0.634
Timor-Leste,TLS,1996,
Togo,TGO,1996,0.433
Tonga,TON,1996,0.678
Trinidad and Tobago,TTO,1996,0.684
Tunisia,TUN,1996,0.616
Turkmenistan,TKM,1996,
Tuvalu,TUV,1996,0.587
Türkiye,TUR,1996,0.63
Uganda,UGA,1996,0.367
Ukraine,UKR,1996,0.701
United Arab Emirates,ARE,1996,0.753
United Kingdom,GBR,1996,0.841
United States,USA,1996,0.89
Uruguay,URY,1996,0.736
Uzbekistan,UZB,1996,
Vanuatu,VUT,1996,
Vatican City,VAT,1996,
Venezuela,VEN,1996,0.69
Vietnam,VNM,1996,0.567
Yemen,YEM,1996,0.405
Zambia,ZMB,1996,0.415
Zimbabwe,ZWE,1996,0.472
