Country,Country Code,Year,Value
Afghanistan,AFG,1993,0.311
Albania,ALB,1993,0.624
Algeria,DZA,1993,0.603
Andorra,AND,1993,
Angola,AGO,1993,
Antigua and Barbuda,ATG,1993,
Argentina,ARG,1993,0.748
Armenia,ARM,1993,0.621
Australia,AUS,1993,0.872
Austria,AUT,1993,0.845
Azerbaijan,AZE,1993,
Bahamas,BHS,1993,0.763
Bahrain,BHR,1993,0.732
Bangladesh,BGD,1993,0.419
Barbados,BRB,1993,0.735
Belarus,BLR,1993,
Belgium,BEL,1993,0.86
Belize,BLZ,1993,0.64
Benin,BEN,1993,0.371
Bhutan,BTN,1993,
Bolivia,BOL,1993,0.577
Bosnia and Herzegovina,BIH,1993,
Botswana,BWA,1993,0.588
Brazil,BRA,1993,0.654
Brunei,BRN,1993,0.783
Bulgaria,BGR,1993,0.711
Burkina Faso,BFA,1993,
Burundi,BDI,1993,0.265
Cabo Verde,CPV,1993,
Cambodia,KHM,1993,0.399
Cameroon,CMR,1993,0.436
Canada,CAN,1993,0.871
Central African Republic,CAF,1993,0.321
Chad,TCD,1993,
Chile,CHL,1993,0.725
China,CHN,1993,0.522
Colombia,COL,1993,0.645
Comoros,COM,1993,
Congo,COG,1993,0.566
Costa Rica,CRI,1993,0.696
Croatia,HRV,1993,
Cuba,CUB,1993,0.665
Cyprus,CYP,1993,0.764
Czechia,CZE,1993,0.76
Côte d'Ivoire,CIV,1993,0.393
Democratic Republic of the Congo,COD,1993,0.385
Denmark,DNK,1993,0.853
Djibouti,DJI,1993,
Dominica,DMA,1993,
Dominican Republic,DOM,1993,0.611
Ecuador,ECU,1993,0.66
Egypt,EGY,1993,0.593
El Salvador,SLV,1993,0.548
Equatorial Guinea,GNQ,1993,
Eritrea,ERI,1993,
Estonia,EST,1993,0.713
Eswatini,SWZ,1993,0.55
Ethiopia,ETH,1993,
Fiji,FJI,1993,0.642
Finland,FIN,1993,0.838
France,FRA,1993,0.818
Gabon,GAB,1993,0.631
Gambia,GMB,1993,0.355
Georgia,GEO,1993,
Germany,DEU,1993,0.859
Ghana,GHA,1993,0.45
Greece,GRC,1993,0.784
Grenada,GRD,1993,
Guatemala,GTM,1993,0.51
Guinea,GIN,1993,0.3
Guinea-Bissau,GNB,1993,
Guyana,GUY,1993,0.521
Haiti,HTI,1993,0.467
Honduras,HND,1993,0.529
Hungary,HUN,1993,0.729
Iceland,ISL,1993,0.863
India,IND,1993,0.458
Indonesia,IDN,1993,0.555
Iran,IRN,1993,0.658
Iraq,IRQ,1993,0.55
Ireland,IRL,1993,0.794
Israel,ISR,1993,0.801
Italy,ITA,1993,0.806
Jamaica,JAM,1993,0.664
Japan,JPN,1993,0.865
Jordan,JOR,1993,0.643
Kazakhstan,KAZ,1993,0.673
Kenya,KEN,1993,0.483
Kiribati,KIR,1993,
