Country,Country Code,Year,Value
Afghanistan,AFG,2001,0.355
Albania,ALB,2001,0.691
Algeria,DZA,2001,0.659
Andorra,AND,2001,0.832
Angola,AGO,2001,0.401
Antigua and Barbuda,ATG,2001,
Argentina,ARG,2001,0.795
Armenia,ARM,2001,0.672
Australia,AUS,2001,0.9
Austria,AUT,2001,0.883
Azerbaijan,AZE,2001,0.66
Bahamas,BHS,2001,0.79
Bahrain,BHR,2001,0.785
Bangladesh,BGD,2001,0.486
Barbados,BRB,2001,0.763
Belarus,BLR,2001,0.731
Belgium,BEL,2001,0.899
Belize,BLZ,2001,0.676
Benin,BEN,2001,0.426
Bhutan,BTN,2001,
Bolivia,BOL,2001,0.639
Bosnia and Herzegovina,BIH,2001,0.677
Botswana,BWA,2001,0.595
Brazil,BRA,2001,0.694
Brunei,BRN,2001,0.794
Bulgaria,BGR,2001,0.742
Burkina Faso,BFA,2001,
Burundi,BDI,2001,0.311
Cabo Verde,CPV,2001,0.591
Cambodia,KHM,2001,0.453
Cameroon,CMR,2001,0.458
Canada,CAN,2001,0.897
Central African Republic,CAF,2001,0.335
Chad,TCD,2001,0.313
Chile,CHL,2001,0.778
China,CHN,2001,0.608
Colombia,COL,2001,0.681
Comoros,COM,2001,0.47
Congo,COG,2001,0.55
Costa Rica,CRI,2001,0.726
Croatia,HRV,2001,0.785
Cuba,CUB,2001,0.705
Cyprus,CYP,2001,0.815
Czechia,CZE,2001,0.828
Côte d'Ivoire,CIV,2001,0.422
Democratic Republic of the Congo,COD,2001,0.389
Denmark,DNK,2001,0.902
Djibouti,DJI,2001,0.342
Dominica,DMA,2001,0.725
Dominican Republic,DOM,2001,0.663
Ecuador,ECU,2001,0.691
Egypt,EGY,2001,0.642
El Salvador,SLV,2001,0.612
Equatorial Guinea,GNQ,2001,0.521
Eritrea,ERI,2001,
Estonia,EST,2001,0.802
Eswatini,SWZ,2001,0.484
Ethiopia,ETH,2001,0.307
Fiji,FJI,2001,0.67
Finland,FIN,2001,0.908
France,FRA,2001,0.855
Gabon,GAB,2001,0.657
Gambia,GMB,2001,0.41
Georgia,GEO,2001,0.712
Germany,DEU,2001,0.904
Ghana,GHA,2001,0.486
Greece,GRC,2001,0.837
Grenada,GRD,2001,
Guatemala,GTM,2001,0.567
Guinea,GIN,2001,0.366
Guinea-Bissau,GNB,2001,
Guyana,GUY,2001,0.575
Haiti,HTI,2001,0.5
Honduras,HND,2001,0.561
Hungary,HUN,2001,0.791
Iceland,ISL,2001,0.91
India,IND,2001,0.511
Indonesia,IDN,2001,0.608
Iran,IRN,2001,0.719
Iraq,IRQ,2001,0.598
Ireland,IRL,2001,0.876
Israel,ISR,2001,0.841
Italy,ITA,2001,0.856
Jamaica,JAM,2001,0.668
Japan,JPN,2001,0.892
Jordan,JOR,2001,0.679
Kazakhstan,KAZ,2001,0.707
Kenya,KEN,2001,0.505
Kiribati,KIR,2001,
Kuwait,KWT,2001,0.777
Kyrgyzstan,KGZ,2001,0.634
Laos,LAO,2001,0.479
Latvia,LVA,2001,0.775
Lebanon,LBN,2001,
Lesotho,LSO,2001,0.457
Liberia,LBR,2001,0.448
Libya,LBY,2001,0.73
Liechtenstein,LIE,2001,0.888
Lithuania,LTU,2001,0.787
Luxembourg,LUX,2001,0.863
Madagascar,MDG,2001,0.451
Malawi,MWI,2001,0.4
Malaysia,MYS,2001,0.731
Maldives,MDV,2001,0.639
Mali,MLI,2001,0.332
Malta,MLT,2001,0.801
Marshall Islands,MHL,2001,
Mauritania,MRT,2001,0.47
Mauritius,MUS,2001,0.697
Mexico,MEX,2001,0.715
Micronesia,FSM,2001,0.599
Moldova,MDA,2001,
Monaco,MCO,2001,
Mongolia,MNG,2001,0.622
Montenegro,MNE,2001,
Morocco,MAR,2001,0.539
Mozambique,MOZ,2001,0.326
Myanmar,MMR,2001,0.423
Namibia,NAM,2001,0.555
Nauru,NRU,2001,
Nepal,NPL,2001,0.472
Netherlands,NLD,2001,0.902
New Zealand,NZL,2001,0.902
Nicaragua,NIC,2001,0.601
Niger,NER,2001,0.272
Nigeria,NGA,2001,0.438
North Korea,PRK,2001,
North Macedonia,MKD,2001,0.691
Norway,NOR,2001,0.923
Oman,OMN,2001,0.719
Pakistan,PAK,2001,0.443
Palau,PLW,2001,0.741
Palestine,PSE,2001,
Panama,PAN,2001,0.723
Papua New Guinea,PNG,2001,0.458
Paraguay,PRY,2001,0.671
Peru,PER,2001,0.69
Philippines,PHL,2001,0.636
Poland,POL,2001,0.809
Portugal,PRT,2001,0.801
Qatar,QAT,2001,0.795
Romania,ROU,2001,0.737
Russia,RUS,2001,0.758
Rwanda,RWA,2001,0.37
Saint Kitts and Nevis,KNA,2001,
