Country,Country Code,Year,Value
Afghanistan,AFG,2013,0.492
Albania,ALB,2013,0.793
Algeria,DZA,2013,0.727
Andorra,AND,2013,0.862
Angola,AGO,2013,0.567
Antigua and Barbuda,ATG,2013,0.835
Argentina,ARG,2013,0.852
Armenia,ARM,2013,0.766
Australia,AUS,2013,0.935
Austria,AUT,2013,0.915
Azerbaijan,AZE,2013,0.757
Bahamas,BHS,2013,0.805
Bahrain,BHR,2013,0.846
Bangladesh,BGD,2013,0.589
Barbados,BRB,2013,0.798
Belarus,BLR,2013,0.821
Belgium,BEL,2013,0.925
Belize,BLZ,2013,0.724
Benin,BEN,2013,0.506
Bhutan,BTN,2013,0.616
Bolivia (Plurinational State of),BOL,2013,0.699
Bosnia and Herzegovina,BIH,2013,0.756
Botswana,BWA,2013,0.676
Brazil,BRA,2013,0.762
Brunei Darussalam,BRN,2013,0.842
Bulgaria,BGR,2013,0.815
Burkina Faso,BFA,2013,0.405
Burundi,BDI,2013,0.428
Cabo Verde,CPV,2013,0.66
Cambodia,KHM,2013,0.554
Cameroon,CMR,2013,0.558
Canada,CAN,2013,0.93
Central African Republic,CAF,2013,0.359
Chad,TCD,2013,0.396
Chile,CHL,2013,0.845
China,CHN,2013,0.733
Colombia,COL,2013,0.76
Comoros,COM,2013,0.556
Congo,COG,2013,0.63
Congo (Democratic Republic of the),COD,2013,0.456
Costa Rica,CRI,2013,0.795
Croatia,HRV,2013,0.846
Cuba,CUB,2013,0.771
Cyprus,CYP,2013,0.873
Czechia,CZE,2013,0.892
CÙte d'Ivoire,CIV,2013,0.487
Denmark,DNK,2013,0.941
Djibouti,DJI,2013,0.45
Dominica,DMA,2013,0.745
Dominican Republic,DOM,2013,0.731
Ecuador,ECU,2013,0.755
Egypt,EGY,2013,0.695
El Salvador,SLV,2013,0.668
Equatorial Guinea,GNQ,2013,0.644
Eritrea,ERI,2013,0.479
Estonia,EST,2013,0.887
Eswatini (Kingdom of),SWZ,2013,0.578
Ethiopia,ETH,2013,0.441
Fiji,FJI,2013,0.708
Finland,FIN,2013,0.934
France,FRA,2013,0.896
Gabon,GAB,2013,0.707
Gambia,GMB,2013,0.474
Georgia,GEO,2013,0.796
Germany,DEU,2013,0.945
Ghana,GHA,2013,0.582
Greece,GRC,2013,0.879
Grenada,GRD,2013,0.777
Guatemala,GTM,2013,0.633
Guinea,GIN,2013,0.445
Guinea-Bissau,GNB,2013,0.469
Guyana,GUY,2013,0.669
Haiti,HTI,2013,0.545
