Country,Country Code,Year,Value
Afghanistan,AFG,2011,0.474
Albania,ALB,2011,0.781
Algeria,DZA,2011,0.718
Andorra,AND,2011,0.875
Angola,AGO,2011,0.545
Antigua and Barbuda,ATG,2011,0.828
Argentina,ARG,2011,0.852
Armenia,ARM,2011,0.752
Australia,AUS,2011,0.933
Austria,AUT,2011,0.915
Azerbaijan,AZE,2011,0.746
Bahamas,BHS,2011,0.802
Bahrain,BHR,2011,0.817
Bangladesh,BGD,2011,0.572
Barbados,BRB,2011,0.794
Belarus,BLR,2011,0.812
Belgium,BEL,2011,0.923
Belize,BLZ,2011,0.725
Benin,BEN,2011,0.49
Bhutan,BTN,2011,0.603
Bolivia (Plurinational State of),BOL,2011,0.683
Bosnia and Herzegovina,BIH,2011,0.731
Botswana,BWA,2011,0.661
Brazil,BRA,2011,0.753
Brunei Darussalam,BRN,2011,0.834
Bulgaria,BGR,2011,0.803
Burkina Faso,BFA,2011,0.389
Burundi,BDI,2011,0.42
Cabo Verde,CPV,2011,0.654
Cambodia,KHM,2011,0.547
Cameroon,CMR,2011,0.538
Canada,CAN,2011,0.921
Central African Republic,CAF,2011,0.377
Chad,TCD,2011,0.384
Chile,CHL,2011,0.823
China,CHN,2011,0.717
Colombia,COL,2011,0.747
Comoros,COM,2011,0.541
Congo,COG,2011,0.613
Congo (Democratic Republic of the),COD,2011,0.447
Costa Rica,CRI,2011,0.783
Croatia,HRV,2011,0.836
Cuba,CUB,2011,0.781
Cyprus,CYP,2011,0.872
Czechia,CZE,2011,0.883
CÙte d'Ivoire,CIV,2011,0.469
Denmark,DNK,2011,0.934
Djibouti,DJI,2011,0.432
Dominica,DMA,2011,0.745
Dominican Republic,DOM,2011,0.721
Ecuador,ECU,2011,0.743
Egypt,EGY,2011,0.68
El Salvador,SLV,2011,0.662
Equatorial Guinea,GNQ,2011,0.624
Eritrea,ERI,2011,0.48
Estonia,EST,2011,0.877
Eswatini (Kingdom of),SWZ,2011,0.545
Ethiopia,ETH,2011,0.425
Fiji,FJI,2011,0.701
Finland,FIN,2011,0.924
France,FRA,2011,0.892
Gabon,GAB,2011,0.69
Gambia,GMB,2011,0.463
Georgia,GEO,2011,0.78
Germany,DEU,2011,0.942
Ghana,GHA,2011,0.568
Greece,GRC,2011,0.874
Grenada,GRD,2011,0.773
Guatemala,GTM,2011,0.628
Guinea,GIN,2011,0.436
Guinea-Bissau,GNB,2011,0.46
Guyana,GUY,2011,0.659
Haiti,HTI,2011,0.536
Honduras,HND,2011,0.598
Hungary,HUN,2011,0.841
Iceland,ISL,2011,0.941
India,IND,2011,0.603
Indonesia,IDN,2011,0.678
Iran (Islamic Republic of),IRN,2011,0.787
Iraq,IRQ,2011,0.656
Ireland,IRL,2011,0.909
Israel,ISR,2011,0.892
Italy,ITA,2011,0.89
Jamaica,JAM,2011,0.711
Japan,JPN,2011,0.906
Jordan,JOR,2011,0.734
Kazakhstan,KAZ,2011,0.79
Kenya,KEN,2011,0.56
Kiribati,KIR,2011,0.603
Korea (Republic of),KOR,2011,0.899
Kuwait,KWT,2011,0.817
Kyrgyzstan,KGZ,2011,0.67
Lao People's Democratic Republic,LAO,2011,0.567
Latvia,LVA,2011,0.84
Lebanon,LBN,2011,0.758
Lesotho,LSO,2011,0.485
Liberia,LBR,2011,0.471
Libya,LBY,2011,0.715
Liechtenstein,LIE,2011,0.919
Lithuania,LTU,2011,0.86
Luxembourg,LUX,2011,0.911
Madagascar,MDG,2011,0.494
Malawi,MWI,2011,0.483
Malaysia,MYS,2011,0.782
Maldives,MDV,2011,0.698
Mali,MLI,2011,0.415
Malta,MLT,2011,0.862
Marshall Islands,MHL,2011,0.666
Mauritania,MRT,2011,0.53
