Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1974,
Albania,ALB,1974,
Algeria,DZA,1974,
Andorra,AND,1974,
Angola,AGO,1974,
Antigua and Barbuda,ATG,1974,
Argentina,ARG,1974,7139.574512
Armenia,ARM,1974,
Australia,AUS,1974,23822.97156
Austria,AUT,1974,2844.969905
Azerbaijan,AZE,1974,
Bahamas,BHS,1974,
Bahrain,BHR,1974,
Bangladesh,BGD,1974,6491.745216
Barbados,BRB,1974,4612.619208
Belarus,BLR,1974,
Belgium,BEL,1974,93.22400483
Belize,BLZ,1974,5733.798139
Benin,BEN,1974,164.9465941
Bhutan,BTN,1974,124.6714355
Bolivia,BOL,1974,164.9863936
Bosnia and Herzegovina,BIH,1974,
Botswana,BWA,1974,3873.716291
Brazil,BRA,1974,
Brunei,BRN,1974,
Bulgaria,BGR,1974,
Burkina Faso,BFA,1974,804.7778636
Burundi,BDI,1974,
Cabo Verde,CPV,1974,418.1702995
Cambodia,KHM,1974,1044.769809
Cameroon,CMR,1974,1243.354175
Canada,CAN,1974,
Central African Republic,CAF,1974,262.7773662
Chad,TCD,1974,446.4878554
Chile,CHL,1974,124.0003497
China,CHN,1974,7056.708475
Colombia,COL,1974,
Comoros,COM,1974,9004.788599
Congo,COG,1974,
Costa Rica,CRI,1974,1578.583676
Croatia,HRV,1974,160.4025469
Cuba,CUB,1974,
Cyprus,CYP,1974,299.9083395
Czechia,CZE,1974,
Côte d'Ivoire,CIV,1974,
Democratic Republic of the Congo,COD,1974,541.7499016
Denmark,DNK,1974,
Djibouti,DJI,1974,
Dominica,DMA,1974,817.0766914
Dominican Republic,DOM,1974,
Ecuador,ECU,1974,1216.741482
Egypt,EGY,1974,
El Salvador,SLV,1974,
Equatorial Guinea,GNQ,1974,
Eritrea,ERI,1974,
Estonia,EST,1974,5659.737878
Eswatini,SWZ,1974,
Ethiopia,ETH,1974,
Fiji,FJI,1974,6763.865929
Finland,FIN,1974,595.3566778
France,FRA,1974,872.8892774
Gabon,GAB,1974,
Gambia,GMB,1974,
Georgia,GEO,1974,
Germany,DEU,1974,
Ghana,GHA,1974,
Greece,GRC,1974,953.8465583
Grenada,GRD,1974,
Guatemala,GTM,1974,
Guinea,GIN,1974,
Guinea-Bissau,GNB,1974,2747.960367
Guyana,GUY,1974,
Haiti,HTI,1974,147.8557225
Honduras,HND,1974,
Hungary,HUN,1974,
Iceland,ISL,1974,5298.080088
India,IND,1974,984.3135239
Indonesia,IDN,1974,5260.600259
Iran,IRN,1974,
Iraq,IRQ,1974,
Ireland,IRL,1974,2384.186289
Israel,ISR,1974,3665.862798
Italy,ITA,1974,
Jamaica,JAM,1974,289.4258568
Japan,JPN,1974,
Jordan,JOR,1974,1242.529225
Kazakhstan,KAZ,1974,
Kenya,KEN,1974,418.643114
Kiribati,KIR,1974,319.2368367
Kuwait,KWT,1974,2789.405774
Kyrgyzstan,KGZ,1974,
