Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1981,
Albania,ALB,1981,
Algeria,DZA,1981,
Andorra,AND,1981,
Angola,AGO,1981,657.9826485
Antigua and Barbuda,ATG,1981,663.2942083
Argentina,ARG,1981,10465.26046
Armenia,ARM,1981,
Australia,AUS,1981,44854.48003
Austria,AUT,1981,2764.086414
Azerbaijan,AZE,1981,
Bahamas,BHS,1981,
Bahrain,BHR,1981,2310.196998
Bangladesh,BGD,1981,11870.86331
Barbados,BRB,1981,9348.488324
Belarus,BLR,1981,
Belgium,BEL,1981,212.2303319
Belize,BLZ,1981,10622.80248
Benin,BEN,1981,319.718186
Bhutan,BTN,1981,248.7079739
Bolivia,BOL,1981,224.2413924
Bosnia and Herzegovina,BIH,1981,2234.814816
Botswana,BWA,1981,10556.50917
Brazil,BRA,1981,
Brunei,BRN,1981,
Bulgaria,BGR,1981,
Burkina Faso,BFA,1981,1752.517038
Burundi,BDI,1981,
Cabo Verde,CPV,1981,1000.592668
Cambodia,KHM,1981,2079.709084
Cameroon,CMR,1981,4416.715199
Canada,CAN,1981,
Central African Republic,CAF,1981,310.7704117
Chad,TCD,1981,1107.028101
Chile,CHL,1981,280.3433918
China,CHN,1981,12379.03686
Colombia,COL,1981,
Comoros,COM,1981,17665.0139
Congo,COG,1981,
Costa Rica,CRI,1981,3012.344782
Croatia,HRV,1981,197.425511
Cuba,CUB,1981,
Cyprus,CYP,1981,749.8475413
Czechia,CZE,1981,
Côte d'Ivoire,CIV,1981,
Democratic Republic of the Congo,COD,1981,1362.183325
Denmark,DNK,1981,613.0380432
Djibouti,DJI,1981,425.4076887
Dominica,DMA,1981,1068.046722
Dominican Republic,DOM,1981,
Ecuador,ECU,1981,2045.852312
Egypt,EGY,1981,
El Salvador,SLV,1981,
Equatorial Guinea,GNQ,1981,4033.240479
Eritrea,ERI,1981,
Estonia,EST,1981,10246.47676
Eswatini,SWZ,1981,
Ethiopia,ETH,1981,1124.974531
Fiji,FJI,1981,12000.21038
Finland,FIN,1981,1288.465631
France,FRA,1981,2307.334344
Gabon,GAB,1981,
Gambia,GMB,1981,
Georgia,GEO,1981,
Germany,DEU,1981,
Ghana,GHA,1981,
Greece,GRC,1981,2600.571528
Grenada,GRD,1981,
Guatemala,GTM,1981,
Guinea,GIN,1981,
Guinea-Bissau,GNB,1981,5367.329763
Guyana,GUY,1981,
Haiti,HTI,1981,212.657518
Honduras,HND,1981,
Hungary,HUN,1981,
Iceland,ISL,1981,10925.09572
India,IND,1981,1879.363151
Indonesia,IDN,1981,10955.9003
Iran,IRN,1981,
Iraq,IRQ,1981,
Ireland,IRL,1981,5026.476468
Israel,ISR,1981,9599.306222
Italy,ITA,1981,
Jamaica,JAM,1981,343.7991267
Japan,JPN,1981,
Jordan,JOR,1981,1875.539668
Kazakhstan,KAZ,1981,
Kenya,KEN,1981,477.4638964
Kiribati,KIR,1981,121.1250803
Kuwait,KWT,1981,5305.437294
Kyrgyzstan,KGZ,1981,1229.659326
Laos,LAO,1981,
Latvia,LVA,1981,1216.496397
Lebanon,LBN,1981,
Lesotho,LSO,1981,734.5674589
Liberia,LBR,1981,
Libya,LBY,1981,
Liechtenstein,LIE,1981,911.5050375
Lithuania,LTU,1981,
Luxembourg,LUX,1981,
Madagascar,MDG,1981,258.4680431
Malawi,MWI,1981,2213.052677
Malaysia,MYS,1981,
Maldives,MDV,1981,
Mali,MLI,1981,
Malta,MLT,1981,
Marshall Islands,MHL,1981,560.830336
Mauritania,MRT,1981,
Mauritius,MUS,1981,
Mexico,MEX,1981,274.9643308
Micronesia,FSM,1981,
Moldova,MDA,1981,5986.154109
Monaco,MCO,1981,
Mongolia,MNG,1981,2700.412048
Montenegro,MNE,1981,15666.37698
Morocco,MAR,1981,6795.250207
Mozambique,MOZ,1981,7640.402413
Myanmar,MMR,1981,1370.412779
Namibia,NAM,1981,1885.148422
Nauru,NRU,1981,10583.12789
Nepal,NPL,1981,
Netherlands,NLD,1981,412.8837042
New Zealand,NZL,1981,
Nicaragua,NIC,1981,154.2538412
Niger,NER,1981,567.7224971
Nigeria,NGA,1981,
North Korea,PRK,1981,
North Macedonia,MKD,1981,15825.19192
Norway,NOR,1981,
Oman,OMN,1981,
Pakistan,PAK,1981,
Palau,PLW,1981,426.0549398
Palestine,PSE,1981,10044.041
Panama,PAN,1981,
Papua New Guinea,PNG,1981,
Paraguay,PRY,1981,
Peru,PER,1981,
Philippines,PHL,1981,19929.41028
Poland,POL,1981,292.4513598
Portugal,PRT,1981,
Qatar,QAT,1981,
Romania,ROU,1981,299.8393268
Russia,RUS,1981,
