Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1989,
Albania,ALB,1989,
Algeria,DZA,1989,
Andorra,AND,1989,
Angola,AGO,1989,907.7478931
Antigua and Barbuda,ATG,1989,697.9955966
Argentina,ARG,1989,15714.92655
Armenia,ARM,1989,
Australia,AUS,1989,23166.73059
Austria,AUT,1989,2374.573216
Azerbaijan,AZE,1989,
Bahamas,BHS,1989,
Bahrain,BHR,1989,7187.904841
Bangladesh,BGD,1989,17857.55206
Barbados,BRB,1989,17400.52266
Belarus,BLR,1989,
Belgium,BEL,1989,203.5789442
Belize,BLZ,1989,16525.06174
Benin,BEN,1989,293.3219496
Bhutan,BTN,1989,293.1887037
Bolivia,BOL,1989,263.0057208
Bosnia and Herzegovina,BIH,1989,2477.020818
Botswana,BWA,1989,8833.411343
Brazil,BRA,1989,
Brunei,BRN,1989,
Bulgaria,BGR,1989,
Burkina Faso,BFA,1989,2741.936384
Burundi,BDI,1989,
Cabo Verde,CPV,1989,675.4699939
Cambodia,KHM,1989,2818.99278
Cameroon,CMR,1989,7772.550228
Canada,CAN,1989,
Central African Republic,CAF,1989,461.6546188
Chad,TCD,1989,2427.68262
Chile,CHL,1989,443.2268598
China,CHN,1989,20794.68223
Colombia,COL,1989,
Comoros,COM,1989,31308.65083
Congo,COG,1989,
Costa Rica,CRI,1989,2277.847643
Croatia,HRV,1989,311.4294612
Cuba,CUB,1989,
Cyprus,CYP,1989,1000.892613
Czechia,CZE,1989,
Côte d'Ivoire,CIV,1989,
Democratic Republic of the Congo,COD,1989,1244.326946
Denmark,DNK,1989,758.8612428
Djibouti,DJI,1989,727.1516856
Dominica,DMA,1989,1725.139362
Dominican Republic,DOM,1989,
Ecuador,ECU,1989,2565.541179
Egypt,EGY,1989,
El Salvador,SLV,1989,
Equatorial Guinea,GNQ,1989,8038.914063
Eritrea,ERI,1989,
Estonia,EST,1989,17829.46095
Eswatini,SWZ,1989,781.9168387
Ethiopia,ETH,1989,2639.049548
Fiji,FJI,1989,21882.15175
Finland,FIN,1989,954.9145044
France,FRA,1989,2247.460271
Gabon,GAB,1989,
Gambia,GMB,1989,
Georgia,GEO,1989,
Germany,DEU,1989,
Ghana,GHA,1989,
Greece,GRC,1989,1356.280456
Grenada,GRD,1989,
Guatemala,GTM,1989,
Guinea,GIN,1989,
Guinea-Bissau,GNB,1989,10674.34102
Guyana,GUY,1989,
Haiti,HTI,1989,256.3864753
Honduras,HND,1989,
Hungary,HUN,1989,
Iceland,ISL,1989,23969.0528
India,IND,1989,1543.296172
Indonesia,IDN,1989,17547.26454
Iran,IRN,1989,
Iraq,IRQ,1989,
Ireland,IRL,1989,4373.884919
Israel,ISR,1989,16239.2822
Italy,ITA,1989,1853.440908
Jamaica,JAM,1989,349.9649419
Japan,JPN,1989,
Jordan,JOR,1989,570.493418
Kazakhstan,KAZ,1989,
Kenya,KEN,1989,578.4909858
Kiribati,KIR,1989,193.2233561
Kuwait,KWT,1989,7737.543858
Kyrgyzstan,KGZ,1989,2696.982902
Laos,LAO,1989,
Latvia,LVA,1989,958.4274712
Lebanon,LBN,1989,
