Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1966,
Albania,ALB,1966,
Algeria,DZA,1966,
Andorra,AND,1966,
Angola,AGO,1966,
Antigua and Barbuda,ATG,1966,
Argentina,ARG,1966,
Armenia,ARM,1966,
Australia,AUS,1966,
Austria,AUT,1966,1275.078434
Azerbaijan,AZE,1966,
Bahamas,BHS,1966,
Bahrain,BHR,1966,
Bangladesh,BGD,1966,2347.376566
Barbados,BRB,1966,1494.049114
Belarus,BLR,1966,
Belgium,BEL,1966,51.41287382
Belize,BLZ,1966,1983.131198
Benin,BEN,1966,107.6372119
Bhutan,BTN,1966,82.83606649
Bolivia,BOL,1966,104.4220547
Bosnia and Herzegovina,BIH,1966,
Botswana,BWA,1966,
Brazil,BRA,1966,
Brunei,BRN,1966,
Bulgaria,BGR,1966,
Burkina Faso,BFA,1966,411.9330199
Burundi,BDI,1966,
Cabo Verde,CPV,1966,159.3484824
Cambodia,KHM,1966,328.3437915
Cameroon,CMR,1966,462.0284526
Canada,CAN,1966,
Central African Republic,CAF,1966,
Chad,TCD,1966,89.06157378
Chile,CHL,1966,82.33746946
China,CHN,1966,3055.288079
Colombia,COL,1966,
Comoros,COM,1966,3044.845604
Congo,COG,1966,
Costa Rica,CRI,1966,790.3617738
Croatia,HRV,1966,104.5064635
Cuba,CUB,1966,
Cyprus,CYP,1966,145.8059828
Czechia,CZE,1966,
Côte d'Ivoire,CIV,1966,
Democratic Republic of the Congo,COD,1966,290.253386
Denmark,DNK,1966,
Djibouti,DJI,1966,
Dominica,DMA,1966,395.1524985
Dominican Republic,DOM,1966,
Ecuador,ECU,1966,
Egypt,EGY,1966,
El Salvador,SLV,1966,
Equatorial Guinea,GNQ,1966,
Eritrea,ERI,1966,
Estonia,EST,1966,1870.805403
Eswatini,SWZ,1966,
Ethiopia,ETH,1966,
Fiji,FJI,1966,2487.136271
Finland,FIN,1966,250.8766915
France,FRA,1966,241.4489696
Gabon,GAB,1966,
Gambia,GMB,1966,
Georgia,GEO,1966,
Germany,DEU,1966,
Ghana,GHA,1966,
Greece,GRC,1966,444.623112
Grenada,GRD,1966,
Guatemala,GTM,1966,
Guinea,GIN,1966,
Guinea-Bissau,GNB,1966,915.6292337
Guyana,GUY,1966,
Haiti,HTI,1966,93.15494679
Honduras,HND,1966,
Hungary,HUN,1966,
Iceland,ISL,1966,2031.523314
India,IND,1966,309.574409
Indonesia,IDN,1966,2172.593396
Iran,IRN,1966,
Iraq,IRQ,1966,
Ireland,IRL,1966,443.4015999
Israel,ISR,1966,1986.747159
Italy,ITA,1966,
