Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1964,
Albania,ALB,1964,
Algeria,DZA,1964,
Andorra,AND,1964,
Angola,AGO,1964,
Antigua and Barbuda,ATG,1964,
Argentina,ARG,1964,
Armenia,ARM,1964,
Australia,AUS,1964,
Austria,AUT,1964,1176.200862
Azerbaijan,AZE,1964,
Bahamas,BHS,1964,
Bahrain,BHR,1964,
Bangladesh,BGD,1964,2134.489461
Barbados,BRB,1964,1275.457153
Belarus,BLR,1964,
Belgium,BEL,1964,85.33372867
Belize,BLZ,1964,1724.018942
Benin,BEN,1964,99.7850246
Bhutan,BTN,1964,80.91478877
Bolivia,BOL,1964,92.57829779
Bosnia and Herzegovina,BIH,1964,
Botswana,BWA,1964,
Brazil,BRA,1964,
Brunei,BRN,1964,
Bulgaria,BGR,1964,
Burkina Faso,BFA,1964,356.2354084
Burundi,BDI,1964,
Cabo Verde,CPV,1964,135.2284638
Cambodia,KHM,1964,257.2597269
Cameroon,CMR,1964,413.6254322
Canada,CAN,1964,
Central African Republic,CAF,1964,
Chad,TCD,1964,73.49257732
Chile,CHL,1964,77.2050398
China,CHN,1964,2561.638491
Colombia,COL,1964,
Comoros,COM,1964,2734.93009
Congo,COG,1964,
Costa Rica,CRI,1964,685.9702029
Croatia,HRV,1964,85.66110746
Cuba,CUB,1964,
Cyprus,CYP,1964,139.2281096
Czechia,CZE,1964,
Côte d'Ivoire,CIV,1964,
Democratic Republic of the Congo,COD,1964,338.6759353
Denmark,DNK,1964,
Djibouti,DJI,1964,
Dominica,DMA,1964,353.7108968
Dominican Republic,DOM,1964,
Ecuador,ECU,1964,
Egypt,EGY,1964,
El Salvador,SLV,1964,
Equatorial Guinea,GNQ,1964,
Eritrea,ERI,1964,
Estonia,EST,1964,1637.455228
Eswatini,SWZ,1964,
Ethiopia,ETH,1964,
Fiji,FJI,1964,2049.397243
Finland,FIN,1964,277.2971582
France,FRA,1964,238.8638015
Gabon,GAB,1964,
Gambia,GMB,1964,
Georgia,GEO,1964,
Germany,DEU,1964,
Ghana,GHA,1964,
Greece,GRC,1964,435.7634632
Grenada,GRD,1964,
Guatemala,GTM,1964,
Guinea,GIN,1964,
Guinea-Bissau,GNB,1964,694.9520868
Guyana,GUY,1964,
Haiti,HTI,1964,83.83686483
Honduras,HND,1964,
Hungary,HUN,1964,
Iceland,ISL,1964,1725.604835
India,IND,1964,305.5322031
