Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1984,
Albania,ALB,1984,
Algeria,DZA,1984,
Andorra,AND,1984,
Angola,AGO,1984,650.4910944
Antigua and Barbuda,ATG,1984,639.4847302
Argentina,ARG,1984,7808.130027
Armenia,ARM,1984,
Australia,AUS,1984,32012.31415
Austria,AUT,1984,3915.034926
Azerbaijan,AZE,1984,
Bahamas,BHS,1984,
Bahrain,BHR,1984,3270.78103
Bangladesh,BGD,1984,12436.29691
Barbados,BRB,1984,8955.848292
Belarus,BLR,1984,
Belgium,BEL,1984,200.3757118
Belize,BLZ,1984,8457.268803
Benin,BEN,1984,238.5744574
Bhutan,BTN,1984,187.8322243
Bolivia,BOL,1984,193.435021
Bosnia and Herzegovina,BIH,1984,1963.572676
Botswana,BWA,1984,10696.93311
Brazil,BRA,1984,
Brunei,BRN,1984,
Bulgaria,BGR,1984,
Burkina Faso,BFA,1984,1814.188598
Burundi,BDI,1984,
Cabo Verde,CPV,1984,982.1096568
Cambodia,KHM,1984,1419.731546
Cameroon,CMR,1984,5283.579441
Canada,CAN,1984,
Central African Republic,CAF,1984,325.545257
Chad,TCD,1984,1145.029038
Chile,CHL,1984,248.313551
China,CHN,1984,13930.47455
Colombia,COL,1984,
Comoros,COM,1984,16991.24588
Congo,COG,1984,
Costa Rica,CRI,1984,1636.224762
Croatia,HRV,1984,251.1926865
Cuba,CUB,1984,
Cyprus,CYP,1984,771.702146
Czechia,CZE,1984,
Côte d'Ivoire,CIV,1984,
Democratic Republic of the Congo,COD,1984,1335.528218
Denmark,DNK,1984,500.752665
Djibouti,DJI,1984,385.45142
Dominica,DMA,1984,1372.201498
Dominican Republic,DOM,1984,
Ecuador,ECU,1984,2386.445951
Egypt,EGY,1984,
El Salvador,SLV,1984,
Equatorial Guinea,GNQ,1984,4258.743652
Eritrea,ERI,1984,
Estonia,EST,1984,9347.290684
Eswatini,SWZ,1984,
Ethiopia,ETH,1984,1514.892177
Fiji,FJI,1984,11516.68216
Finland,FIN,1984,1843.524608
France,FRA,1984,2524.380714
Gabon,GAB,1984,
Gambia,GMB,1984,
Georgia,GEO,1984,
Germany,DEU,1984,
Ghana,GHA,1984,
Greece,GRC,1984,1863.682135
Grenada,GRD,1984,
Guatemala,GTM,1984,
Guinea,GIN,1984,
Guinea-Bissau,GNB,1984,4486.781739
Guyana,GUY,1984,
Haiti,HTI,1984,214.2288604
Honduras,HND,1984,
Hungary,HUN,1984,
Iceland,ISL,1984,10830.21852
India,IND,1984,1666.865725
Indonesia,IDN,1984,9311.894265
Iran,IRN,1984,
Iraq,IRQ,1984,
Ireland,IRL,1984,4272.882169
Israel,ISR,1984,8179.194441
Italy,ITA,1984,
Jamaica,JAM,1984,329.9988889
Japan,JPN,1984,
Jordan,JOR,1984,3361.528202
Kazakhstan,KAZ,1984,
Kenya,KEN,1984,407.4394447
Kiribati,KIR,1984,137.9036786
Kuwait,KWT,1984,4785.07463
Kyrgyzstan,KGZ,1984,1523.940928
Laos,LAO,1984,
Latvia,LVA,1984,1241.042426
Lebanon,LBN,1984,
Lesotho,LSO,1984,565.3344356
Liberia,LBR,1984,
Libya,LBY,1984,
Liechtenstein,LIE,1984,959.5342691
Lithuania,LTU,1984,
Luxembourg,LUX,1984,
Madagascar,MDG,1984,299.2471862
Malawi,MWI,1984,1991.238948
Malaysia,MYS,1984,
Maldives,MDV,1984,
Mali,MLI,1984,
Malta,MLT,1984,
Marshall Islands,MHL,1984,519.7740631
Mauritania,MRT,1984,
Mauritius,MUS,1984,
Mexico,MEX,1984,281.0498678
Micronesia,FSM,1984,
Moldova,MDA,1984,5692.027386
Monaco,MCO,1984,
Mongolia,MNG,1984,3065.717827
Montenegro,MNE,1984,12377.58602
Morocco,MAR,1984,7368.503797
Mozambique,MOZ,1984,7757.553748
Myanmar,MMR,1984,1048.134054
