Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1971,
Albania,ALB,1971,
Algeria,DZA,1971,
Andorra,AND,1971,
Angola,AGO,1971,
Antigua and Barbuda,ATG,1971,
Argentina,ARG,1971,4169.695371
Armenia,ARM,1971,
Australia,AUS,1971,2805.426427
Austria,AUT,1971,1372.507466
Azerbaijan,AZE,1971,
Bahamas,BHS,1971,
Bahrain,BHR,1971,
Bangladesh,BGD,1971,3500.336032
Barbados,BRB,1971,2371.65248
Belarus,BLR,1971,
Belgium,BEL,1971,69.89828176
Belize,BLZ,1971,3082.927989
Benin,BEN,1971,106.8892927
Bhutan,BTN,1971,84.51493757
Bolivia,BOL,1971,124.5339631
Bosnia and Herzegovina,BIH,1971,
Botswana,BWA,1971,1829.740705
Brazil,BRA,1971,
Brunei,BRN,1971,
Bulgaria,BGR,1971,
Burkina Faso,BFA,1971,481.0446415
Burundi,BDI,1971,
Cabo Verde,CPV,1971,233.3922189
Cambodia,KHM,1971,500.001989
Cameroon,CMR,1971,749.801351
Canada,CAN,1971,
Central African Republic,CAF,1971,207.6665601
Chad,TCD,1971,212.2442067
Chile,CHL,1971,94.0721473
China,CHN,1971,4535.393389
Colombia,COL,1971,
Comoros,COM,1971,4834.740494
Congo,COG,1971,
Costa Rica,CRI,1971,1098.9147
Croatia,HRV,1971,118.8424916
Cuba,CUB,1971,
Cyprus,CYP,1971,186.7248204
Czechia,CZE,1971,
Côte d'Ivoire,CIV,1971,
Democratic Republic of the Congo,COD,1971,366.8251679
Denmark,DNK,1971,
Djibouti,DJI,1971,
Dominica,DMA,1971,570.3602295
Dominican Republic,DOM,1971,
Ecuador,ECU,1971,770.0849697
Egypt,EGY,1971,
El Salvador,SLV,1971,
Equatorial Guinea,GNQ,1971,
Eritrea,ERI,1971,
Estonia,EST,1971,3203.828848
Eswatini,SWZ,1971,
Ethiopia,ETH,1971,
Fiji,FJI,1971,3845.599068
Finland,FIN,1971,368.3496477
France,FRA,1971,360.1110817
Gabon,GAB,1971,
Gambia,GMB,1971,
Georgia,GEO,1971,
Germany,DEU,1971,
Ghana,GHA,1971,
Greece,GRC,1971,434.4158803
Grenada,GRD,1971,
Guatemala,GTM,1971,
Guinea,GIN,1971,
