Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1996,
Albania,ALB,1996,
Algeria,DZA,1996,
Andorra,AND,1996,
Angola,AGO,1996,531.1153665
Antigua and Barbuda,ATG,1996,1020.976181
Argentina,ARG,1996,19130.15972
Armenia,ARM,1996,
Australia,AUS,1996,28323.16509
Austria,AUT,1996,7663.212713
Azerbaijan,AZE,1996,487.0686244
Bahamas,BHS,1996,
Bahrain,BHR,1996,9756.08718
Bangladesh,BGD,1996,22055.83849
Barbados,BRB,1996,29645.94513
Belarus,BLR,1996,409.1855438
Belgium,BEL,1996,143.1567412
Belize,BLZ,1996,27489.55518
Benin,BEN,1996,369.3943841
Bhutan,BTN,1996,242.7331714
Bolivia,BOL,1996,371.9179377
Bosnia and Herzegovina,BIH,1996,1470.192593
Botswana,BWA,1996,12091.78022
Brazil,BRA,1996,
Brunei,BRN,1996,718.9337971
Bulgaria,BGR,1996,1427.268964
Burkina Faso,BFA,1996,4043.26518
Burundi,BDI,1996,
Cabo Verde,CPV,1996,922.1132591
Cambodia,KHM,1996,5179.13052
Cameroon,CMR,1996,9011.778848
Canada,CAN,1996,
Central African Republic,CAF,1996,552.8738914
Chad,TCD,1996,3156.268657
Chile,CHL,1996,293.3065753
China,CHN,1996,21296.97235
Colombia,COL,1996,
Comoros,COM,1996,48092.6433
Congo,COG,1996,
Costa Rica,CRI,1996,5333.504387
Croatia,HRV,1996,713.3373878
Cuba,CUB,1996,
Cyprus,CYP,1996,826.9653223
Czechia,CZE,1996,
Côte d'Ivoire,CIV,1996,
Democratic Republic of the Congo,COD,1996,2664.640561
Denmark,DNK,1996,786.3807735
Djibouti,DJI,1996,1179.515227
Dominica,DMA,1996,3226.963956
Dominican Republic,DOM,1996,
Ecuador,ECU,1996,2282.188093
Egypt,EGY,1996,
El Salvador,SLV,1996,
Equatorial Guinea,GNQ,1996,15139.2207
Eritrea,ERI,1996,6573.196431
Estonia,EST,1996,30599.7891
Eswatini,SWZ,1996,761.9436595
Ethiopia,ETH,1996,4210.99532
Fiji,FJI,1996,35621.98781
Finland,FIN,1996,2270.865587
France,FRA,1996,1616.831987
Gabon,GAB,1996,
Gambia,GMB,1996,
Georgia,GEO,1996,
Germany,DEU,1996,
Ghana,GHA,1996,
Greece,GRC,1996,2135.847937
Grenada,GRD,1996,
Guatemala,GTM,1996,
Guinea,GIN,1996,325.8387054
Guinea-Bissau,GNB,1996,16100.62158
Guyana,GUY,1996,3380.926302
Haiti,HTI,1996,147.3274589
Honduras,HND,1996,
Hungary,HUN,1996,
Iceland,ISL,1996,25756.67771
India,IND,1996,2648.327663
Indonesia,IDN,1996,26757.63515
Iran,IRN,1996,
Iraq,IRQ,1996,
Ireland,IRL,1996,4942.6787
Israel,ISR,1996,24503.38296
Italy,ITA,1996,689.0346342
Jamaica,JAM,1996,389.2712679
Japan,JPN,1996,
Jordan,JOR,1996,726.0254426
Kazakhstan,KAZ,1996,
Kenya,KEN,1996,614.7298925
Kiribati,KIR,1996,391.6868682
Kuwait,KWT,1996,13432.52622
Kyrgyzstan,KGZ,1996,3508.294237
Laos,LAO,1996,
Latvia,LVA,1996,1481.059868
Lebanon,LBN,1996,
Lesotho,LSO,1996,927.5238472
Liberia,LBR,1996,
Libya,LBY,1996,
Liechtenstein,LIE,1996,812.8170476
Lithuania,LTU,1996,
Luxembourg,LUX,1996,5299.641054
Madagascar,MDG,1996,377.229465
Malawi,MWI,1996,4542.012038
Malaysia,MYS,1996,
Maldives,MDV,1996,
Mali,MLI,1996,
Malta,MLT,1996,
Marshall Islands,MHL,1996,1118.92133
Mauritania,MRT,1996,
Mauritius,MUS,1996,
Mexico,MEX,1996,401.0467547
Micronesia,FSM,1996,
Moldova,MDA,1996,20835.89771
Monaco,MCO,1996,
Mongolia,MNG,1996,485.2584928
Montenegro,MNE,1996,28583.5209
Morocco,MAR,1996,20224.27891
Mozambique,MOZ,1996,23122.93372
Myanmar,MMR,1996,2928.896926
Namibia,NAM,1996,1410.174242
Nauru,NRU,1996,39150.03963
Nepal,NPL,1996,1281.391529
Netherlands,NLD,1996,440.5270789
New Zealand,NZL,1996,
Nicaragua,NIC,1996,324.655871
