Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1995,
Albania,ALB,1995,
Algeria,DZA,1995,
Andorra,AND,1995,
Angola,AGO,1995,404.2948185
Antigua and Barbuda,ATG,1995,911.3204654
Argentina,ARG,1995,18443.25452
Armenia,ARM,1995,
Australia,AUS,1995,27003.20068
Austria,AUT,1995,7357.616277
Azerbaijan,AZE,1995,443.9248609
Bahamas,BHS,1995,
Bahrain,BHR,1995,9034.475529
Bangladesh,BGD,1995,20479.17483
Barbados,BRB,1995,30207.06743
Belarus,BLR,1995,314.5580191
Belgium,BEL,1995,164.9153117
Belize,BLZ,1995,28413.82644
Benin,BEN,1995,348.4352389
Bhutan,BTN,1995,229.0922945
Bolivia,BOL,1995,309.4586808
Bosnia and Herzegovina,BIH,1995,2259.259226
Botswana,BWA,1995,11900.93178
Brazil,BRA,1995,
Brunei,BRN,1995,502.365981
Bulgaria,BGR,1995,1370.699914
Burkina Faso,BFA,1995,4009.827525
Burundi,BDI,1995,
Cabo Verde,CPV,1995,852.7540349
Cambodia,KHM,1995,4756.750136
Cameroon,CMR,1995,8460.473809
Canada,CAN,1995,
Central African Republic,CAF,1995,530.1036769
Chad,TCD,1995,3156.181945
Chile,CHL,1995,333.1458632
China,CHN,1995,20679.63479
Colombia,COL,1995,
Comoros,COM,1995,50113.83212
Congo,COG,1995,
Costa Rica,CRI,1995,5081.468277
Croatia,HRV,1995,612.6802779
Cuba,CUB,1995,
Cyprus,CYP,1995,832.0066745
Czechia,CZE,1995,
Côte d'Ivoire,CIV,1995,
Democratic Republic of the Congo,COD,1995,2583.665763
Denmark,DNK,1995,800.6235678
Djibouti,DJI,1995,1165.138323
Dominica,DMA,1995,3275.252564
Dominican Republic,DOM,1995,
Ecuador,ECU,1995,2785.24443
Egypt,EGY,1995,
El Salvador,SLV,1995,
Equatorial Guinea,GNQ,1995,15261.41699
Eritrea,ERI,1995,5865.294606
Estonia,EST,1995,31747.24494
Eswatini,SWZ,1995,786.2018667
Ethiopia,ETH,1995,3951.722671
Fiji,FJI,1995,35321.09808
Finland,FIN,1995,2109.169407
France,FRA,1995,1466.948068
Gabon,GAB,1995,
Gambia,GMB,1995,
Georgia,GEO,1995,
Germany,DEU,1995,
Ghana,GHA,1995,
Greece,GRC,1995,2108.006982
Grenada,GRD,1995,
Guatemala,GTM,1995,
Guinea,GIN,1995,285.402184
Guinea-Bissau,GNB,1995,15460.91103
Guyana,GUY,1995,3134.389753
Haiti,HTI,1995,136.5236191
Honduras,HND,1995,
Hungary,HUN,1995,
Iceland,ISL,1995,26246.27432
India,IND,1995,2466.743478
Indonesia,IDN,1995,26791.8152
Iran,IRN,1995,
Iraq,IRQ,1995,
Ireland,IRL,1995,4414.875583
Israel,ISR,1995,23252.61571
Italy,ITA,1995,578.3369235
Jamaica,JAM,1995,371.537243
Japan,JPN,1995,
Jordan,JOR,1995,713.0314606
Kazakhstan,KAZ,1995,
Kenya,KEN,1995,589.4870231
Kiribati,KIR,1995,248.3148962
Kuwait,KWT,1995,12779.08149
