Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1983,
Albania,ALB,1983,
Algeria,DZA,1983,
Andorra,AND,1983,
Angola,AGO,1983,636.832811
Antigua and Barbuda,ATG,1983,661.5467824
Argentina,ARG,1983,8082.09152
Armenia,ARM,1983,
Australia,AUS,1983,34650.00412
Austria,AUT,1983,3537.747346
Azerbaijan,AZE,1983,
Bahamas,BHS,1983,
Bahrain,BHR,1983,2846.993357
Bangladesh,BGD,1983,11532.40281
Barbados,BRB,1983,9500.050704
Belarus,BLR,1983,
Belgium,BEL,1983,225.2095245
Belize,BLZ,1983,8846.234298
Benin,BEN,1983,255.9836016
Bhutan,BTN,1983,211.9257405
Bolivia,BOL,1983,184.7067729
Bosnia and Herzegovina,BIH,1983,1852.813434
Botswana,BWA,1983,10598.84272
Brazil,BRA,1983,
Brunei,BRN,1983,
Bulgaria,BGR,1983,
Burkina Faso,BFA,1983,1677.255482
Burundi,BDI,1983,
Cabo Verde,CPV,1983,881.8676063
Cambodia,KHM,1983,1461.255827
Cameroon,CMR,1983,4866.359991
Canada,CAN,1983,
Central African Republic,CAF,1983,328.2040169
Chad,TCD,1983,1120.532394
Chile,CHL,1983,259.5883945
China,CHN,1983,13477.10317
Colombia,COL,1983,
Comoros,COM,1983,17859.23237
Congo,COG,1983,
Costa Rica,CRI,1983,1715.403457
Croatia,HRV,1983,225.865347
Cuba,CUB,1983,
Cyprus,CYP,1983,745.5131895
Czechia,CZE,1983,
Côte d'Ivoire,CIV,1983,
Democratic Republic of the Congo,COD,1983,1383.792461
Denmark,DNK,1983,534.247684
Djibouti,DJI,1983,410.1126467
Dominica,DMA,1983,1212.557653
Dominican Republic,DOM,1983,
Ecuador,ECU,1983,2222.488512
Egypt,EGY,1983,
El Salvador,SLV,1983,
Equatorial Guinea,GNQ,1983,4091.048584
Eritrea,ERI,1983,
Estonia,EST,1983,9900.485592
Eswatini,SWZ,1983,
Ethiopia,ETH,1983,1363.438008
Fiji,FJI,1983,11796.5692
Finland,FIN,1983,1499.955753
France,FRA,1983,2373.82512
Gabon,GAB,1983,
Gambia,GMB,1983,
Georgia,GEO,1983,
Germany,DEU,1983,
Ghana,GHA,1983,
Greece,GRC,1983,1940.233932
Grenada,GRD,1983,
Guatemala,GTM,1983,
Guinea,GIN,1983,
Guinea-Bissau,GNB,1983,4475.301268
Guyana,GUY,1983,
Haiti,HTI,1983,232.6834744
Honduras,HND,1983,
Hungary,HUN,1983,
Iceland,ISL,1983,10493.96266
India,IND,1983,1628.049012
Indonesia,IDN,1983,9862.284494
Iran,IRN,1983,
Iraq,IRQ,1983,
Ireland,IRL,1983,4181.571916
Israel,ISR,1983,8691.518813
Italy,ITA,1983,
Jamaica,JAM,1983,311.3834382
Japan,JPN,1983,
Jordan,JOR,1983,2822.839323
Kazakhstan,KAZ,1983,
Kenya,KEN,1983,488.9938923
Kiribati,KIR,1983,129.4110056
Kuwait,KWT,1983,4950.060265
Kyrgyzstan,KGZ,1983,1388.165651
Laos,LAO,1983,
Latvia,LVA,1983,1219.735454
Lebanon,LBN,1983,
Lesotho,LSO,1983,630.6727792
Liberia,LBR,1983,
Libya,LBY,1983,
Liechtenstein,LIE,1983,941.7327461
Lithuania,LTU,1983,
Luxembourg,LUX,1983,
Madagascar,MDG,1983,272.823695
Malawi,MWI,1983,2049.716179
Malaysia,MYS,1983,
Maldives,MDV,1983,
Mali,MLI,1983,
Malta,MLT,1983,
Marshall Islands,MHL,1983,507.6829457
Mauritania,MRT,1983,
Mauritius,MUS,1983,
Mexico,MEX,1983,295.9997733
Micronesia,FSM,1983,
Moldova,MDA,1983,5915.241772
Monaco,MCO,1983,
Mongolia,MNG,1983,2743.354492
Montenegro,MNE,1983,12079.79746
Morocco,MAR,1983,7959.98915
