Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1985,
Albania,ALB,1985,
Algeria,DZA,1985,
Andorra,AND,1985,
Angola,AGO,1985,772.4688326
Antigua and Barbuda,ATG,1985,639.8659038
Argentina,ARG,1985,7911.984362
Armenia,ARM,1985,
Australia,AUS,1985,29467.54198
Austria,AUT,1985,2905.775655
Azerbaijan,AZE,1985,
Bahamas,BHS,1985,
Bahrain,BHR,1985,3814.314229
Bangladesh,BGD,1985,11455.37971
Barbados,BRB,1985,9136.170926
Belarus,BLR,1985,
Belgium,BEL,1985,228.4405426
Belize,BLZ,1985,8750.818513
Benin,BEN,1985,230.4341172
Bhutan,BTN,1985,194.0632263
Bolivia,BOL,1985,222.2201804
Bosnia and Herzegovina,BIH,1985,1914.550647
Botswana,BWA,1985,9648.65643
Brazil,BRA,1985,
Brunei,BRN,1985,
Bulgaria,BGR,1985,
Burkina Faso,BFA,1985,1754.011087
Burundi,BDI,1985,
Cabo Verde,CPV,1985,838.0800359
Cambodia,KHM,1985,1556.129718
Cameroon,CMR,1985,5509.874603
Canada,CAN,1985,
Central African Republic,CAF,1985,321.186831
Chad,TCD,1985,993.6167483
Chile,CHL,1985,332.5153585
China,CHN,1985,14170.12494
Colombia,COL,1985,
Comoros,COM,1985,17152.09485
Congo,COG,1985,
Costa Rica,CRI,1985,1446.806046
Croatia,HRV,1985,295.0074458
Cuba,CUB,1985,
Cyprus,CYP,1985,875.3377217
Czechia,CZE,1985,
Côte d'Ivoire,CIV,1985,
Democratic Republic of the Congo,COD,1985,1192.218498
Denmark,DNK,1985,494.2549326
Djibouti,DJI,1985,396.4941915
Dominica,DMA,1985,1429.378364
Dominican Republic,DOM,1985,
Ecuador,ECU,1985,2256.569487
Egypt,EGY,1985,
El Salvador,SLV,1985,
Equatorial Guinea,GNQ,1985,4488.287109
Eritrea,ERI,1985,
Estonia,EST,1985,9464.116947
Eswatini,SWZ,1985,846.7855381
Ethiopia,ETH,1985,1665.532072
Fiji,FJI,1985,12212.7874
Finland,FIN,1985,784.4888096
France,FRA,1985,2632.517111
Gabon,GAB,1985,
Gambia,GMB,1985,
Georgia,GEO,1985,
Germany,DEU,1985,
Ghana,GHA,1985,
Greece,GRC,1985,1841.779055
Grenada,GRD,1985,
Guatemala,GTM,1985,
Guinea,GIN,1985,
Guinea-Bissau,GNB,1985,4696.298796
Guyana,GUY,1985,
Haiti,HTI,1985,243.8973826
Honduras,HND,1985,
Hungary,HUN,1985,
Iceland,ISL,1985,11394.1921
India,IND,1985,1576.720691
