Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1976,
Albania,ALB,1976,
Algeria,DZA,1976,
Andorra,AND,1976,
Angola,AGO,1976,
Antigua and Barbuda,ATG,1976,
Argentina,ARG,1976,7721.288586
Armenia,ARM,1976,
Australia,AUS,1976,31196.97918
Austria,AUT,1976,1946.919904
Azerbaijan,AZE,1976,
Bahamas,BHS,1976,
Bahrain,BHR,1976,
Bangladesh,BGD,1976,7497.281754
Barbados,BRB,1976,5656.145138
Belarus,BLR,1976,
Belgium,BEL,1976,115.4921318
Belize,BLZ,1976,7243.047341
Benin,BEN,1976,197.7263611
Bhutan,BTN,1976,155.4854227
Bolivia,BOL,1976,126.6930442
Bosnia and Herzegovina,BIH,1976,
Botswana,BWA,1976,5310.191326
Brazil,BRA,1976,
Brunei,BRN,1976,
Bulgaria,BGR,1976,
Burkina Faso,BFA,1976,729.4887808
Burundi,BDI,1976,
Cabo Verde,CPV,1976,519.7348211
Cambodia,KHM,1976,1389.749523
Cameroon,CMR,1976,1733.645408
Canada,CAN,1976,
Central African Republic,CAF,1976,233.7215323
Chad,TCD,1976,490.4695705
Chile,CHL,1976,192.0969908
China,CHN,1976,8838.947107
Colombia,COL,1976,
Comoros,COM,1976,10864.97123
Congo,COG,1976,
Costa Rica,CRI,1976,970.9573149
Croatia,HRV,1976,165.6809877
Cuba,CUB,1976,
Cyprus,CYP,1976,381.4299153
Czechia,CZE,1976,
Côte d'Ivoire,CIV,1976,
Democratic Republic of the Congo,COD,1976,643.0079145
Denmark,DNK,1976,
Djibouti,DJI,1976,
Dominica,DMA,1976,1123.281791
Dominican Republic,DOM,1976,
Ecuador,ECU,1976,1440.730461
Egypt,EGY,1976,
El Salvador,SLV,1976,
Equatorial Guinea,GNQ,1976,1157.411621
Eritrea,ERI,1976,
Estonia,EST,1976,6659.165466
Eswatini,SWZ,1976,
Ethiopia,ETH,1976,
Fiji,FJI,1976,8773.339616
Finland,FIN,1976,762.778347
France,FRA,1976,1080.386207
Gabon,GAB,1976,
Gambia,GMB,1976,
Georgia,GEO,1976,
Germany,DEU,1976,
Ghana,GHA,1976,
Greece,GRC,1976,1241.910985
Grenada,GRD,1976,
Guatemala,GTM,1976,
Guinea,GIN,1976,
