Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Brazil,BRA,2011,Eggs,31.64,2.76,2.21
FBS,Brazil,BRA,2011,Maize and products,227.63,4.8,2.01
FBS,Brazil,BRA,2011,Milk - Excluding Butter,272.58,13.15,15.68
FBS,Brazil,BRA,2011,"Pulses, Other and products",1.41,0.1,0.01
FBS,Brazil,BRA,2011,Rice and products,304.29,6.19,0.78
FBS,Brazil,BRA,2011,Wheat and products,376.4,11.85,1.81
None,Brunei,BRN,2011,Eggs,None,None,None
None,Brunei,BRN,2011,Maize and products,None,None,None
None,Brunei,BRN,2011,Milk - Excluding Butter,None,None,None
None,Brunei,BRN,2011,"Pulses, Other and products",None,None,None
None,Brunei,BRN,2011,Rice and products,None,None,None
None,Brunei,BRN,2011,Wheat and products,None,None,None
FBS,Bulgaria,BGR,2011,Eggs,25.62,2.3,1.77
FBS,Bulgaria,BGR,2011,Maize and products,202.03,4.18,1.72
FBS,Bulgaria,BGR,2011,Milk - Excluding Butter,258.12,14.87,15.51
FBS,Bulgaria,BGR,2011,"Pulses, Other and products",4.48,0.34,0.02
FBS,Bulgaria,BGR,2011,Rice and products,33.59,0.75,0.23
FBS,Bulgaria,BGR,2011,Wheat and products,802.56,24.97,3.83
FBS,Burkina Faso,BFA,2011,Eggs,9.02,0.81,0.62
FBS,Burkina Faso,BFA,2011,Maize and products,538.35,11.13,4.58
FBS,Burkina Faso,BFA,2011,Milk - Excluding Butter,40.25,2.04,2.27
FBS,Burkina Faso,BFA,2011,"Pulses, Other and products",153.09,10.53,1.08
FBS,Burkina Faso,BFA,2011,Rice and products,271.76,5.75,1.22
FBS,Burkina Faso,BFA,2011,Wheat and products,63.01,1.96,0.43
None,Burundi,BDI,2011,Eggs,None,None,None
None,Burundi,BDI,2011,Maize and products,None,None,None
None,Burundi,BDI,2011,Milk - Excluding Butter,None,None,None
None,Burundi,BDI,2011,"Pulses, Other and products",None,None,None
None,Burundi,BDI,2011,Rice and products,None,None,None
None,Burundi,BDI,2011,Wheat and products,None,None,None
FBS,Cabo Verde,CPV,2011,Eggs,14.69,1.31,1.02
FBS,Cabo Verde,CPV,2011,Maize and products,383.34,7.94,3.25
FBS,Cabo Verde,CPV,2011,Milk - Excluding Butter,178.3,9.23,9.17
FBS,Cabo Verde,CPV,2011,"Pulses, Other and products",64.43,4.8,0.89
FBS,Cabo Verde,CPV,2011,Rice and products,454.74,9.25,1.17
FBS,Cabo Verde,CPV,2011,Wheat and products,288.26,9.14,2.41
FBS,Cambodia,KHM,2011,Eggs,4.41,0.38,0.31
FBS,Cambodia,KHM,2011,Maize and products,5.22,0.11,0.04
FBS,Cambodia,KHM,2011,Milk - Excluding Butter,4.89,0.25,0.23
FBS,Cambodia,KHM,2011,"Pulses, Other and products",0.46,0.03,0.01
FBS,Cambodia,KHM,2011,Rice and products,1426.36,29.02,3.68
FBS,Cambodia,KHM,2011,Wheat and products,18.48,0.55,0.15
FBS,Cameroon,CMR,2011,Eggs,1.41,0.13,0.1
FBS,Cameroon,CMR,2011,Maize and products,358.99,7.42,3.05
FBS,Cameroon,CMR,2011,Milk - Excluding Butter,29.52,1.43,1.69
FBS,Cameroon,CMR,2011,"Pulses, Other and products",75.1,5.07,0.62
FBS,Cameroon,CMR,2011,Rice and products,249.82,5.2,0.88
FBS,Cameroon,CMR,2011,Wheat and products,159.34,5.22,0.91
FBS,Canada,CAN,2011,Eggs,43.95,3.95,3.03
FBS,Canada,CAN,2011,Maize and products,111.04,2.3,0.94
FBS,Canada,CAN,2011,Milk - Excluding Butter,189.61,13.27,11.82
FBS,Canada,CAN,2011,"Pulses, Other and products",52.96,3.97,0.27
FBS,Canada,CAN,2011,Rice and products,95.94,1.98,0.33
FBS,Canada,CAN,2011,Wheat and products,593.38,18.09,4.19
None,Central African Republic,CAF,2011,Eggs,None,None,None
None,Central African Republic,CAF,2011,Maize and products,None,None,None
None,Central African Republic,CAF,2011,Milk - Excluding Butter,None,None,None
None,Central African Republic,CAF,2011,"Pulses, Other and products",None,None,None
None,Central African Republic,CAF,2011,Rice and products,None,None,None
None,Central African Republic,CAF,2011,Wheat and products,None,None,None
None,Chad,TCD,2011,Eggs,None,None,None
None,Chad,TCD,2011,Maize and products,None,None,None
None,Chad,TCD,2011,Milk - Excluding Butter,None,None,None
None,Chad,TCD,2011,"Pulses, Other and products",None,None,None
None,Chad,TCD,2011,Rice and products,None,None,None
None,Chad,TCD,2011,Wheat and products,None,None,None
FBS,Chile,CHL,2011,Eggs,32.16,2.89,2.22
FBS,Chile,CHL,2011,Maize and products,157.71,3.26,1.34
FBS,Chile,CHL,2011,Milk - Excluding Butter,142.17,8.7,7.61
FBS,Chile,CHL,2011,"Pulses, Other and products",16.7,1.42,0.21
FBS,Chile,CHL,2011,Rice and products,79.44,1.62,0.2
FBS,Chile,CHL,2011,Wheat and products,827.75,26.28,4.37
FBS,China,CHN,2011,Eggs,68.26,5.92,4.78
FBS,China,CHN,2011,Maize and products,55.28,1.14,0.47
FBS,China,CHN,2011,Milk - Excluding Butter,60.93,2.95,3.56
FBS,China,CHN,2011,"Pulses, Other and products",6.4,0.49,0.04
FBS,China,CHN,2011,Rice and products,838.47,17.4,3.41
FBS,China,CHN,2011,Wheat and products,623.48,22.11,4.19
FBS,Colombia,COL,2011,Eggs,38.07,3.42,2.63
FBS,Colombia,COL,2011,Maize and products,260.42,5.55,2.32
FBS,Colombia,COL,2011,Milk - Excluding Butter,209.8,10.1,12.56
FBS,Colombia,COL,2011,"Pulses, Other and products",15.37,1.15,0.08
FBS,Colombia,COL,2011,Rice and products,267.44,5.45,0.69
FBS,Colombia,COL,2011,Wheat and products,228.65,7.11,1.25
FBS,Comoros,COM,2011,Eggs,4.95,0.44,0.34
FBS,Comoros,COM,2011,Maize and products,56.2,1.16,0.48
FBS,Comoros,COM,2011,Milk - Excluding Butter,49.9,2.28,2.81
FBS,Comoros,COM,2011,"Pulses, Other and products",169.87,12.66,2.44
FBS,Comoros,COM,2011,Rice and products,765.53,15.57,1.97
FBS,Comoros,COM,2011,Wheat and products,149.27,4.67,0.8
FBS,Congo,COG,2011,Eggs,2.35,0.21,0.16
FBS,Congo,COG,2011,Maize and products,33.89,0.7,0.29
FBS,Congo,COG,2011,Milk - Excluding Butter,19.75,0.98,0.95
FBS,Congo,COG,2011,"Pulses, Other and products",0.07,0.01,0.0
FBS,Congo,COG,2011,Rice and products,125.82,2.56,0.33
FBS,Congo,COG,2011,Wheat and products,234.61,7.1,1.84
FBS,Costa Rica,CRI,2011,Eggs,33.84,3.02,2.34
FBS,Costa Rica,CRI,2011,Maize and products,114.8,2.48,0.94
FBS,Costa Rica,CRI,2011,Milk - Excluding Butter,269.33,12.98,15.56
FBS,Costa Rica,CRI,2011,"Pulses, Other and products",3.83,0.26,0.04
FBS,Costa Rica,CRI,2011,Rice and products,413.52,8.41,1.07
FBS,Costa Rica,CRI,2011,Wheat and products,313.0,9.69,1.63
FBS,Croatia,HRV,2011,Eggs,33.56,3.0,2.33
FBS,Croatia,HRV,2011,Maize and products,74.43,1.6,0.61
FBS,Croatia,HRV,2011,Milk - Excluding Butter,324.92,18.5,19.57
FBS,Croatia,HRV,2011,"Pulses, Other and products",1.29,0.09,0.01
FBS,Croatia,HRV,2011,Rice and products,23.88,0.49,0.06
FBS,Croatia,HRV,2011,Wheat and products,751.63,22.95,5.31
FBS,Cuba,CUB,2011,Eggs,31.85,2.86,2.2
FBS,Cuba,CUB,2011,Maize and products,9.01,0.19,0.08
FBS,Cuba,CUB,2011,Milk - Excluding Butter,146.25,8.0,7.73
FBS,Cuba,CUB,2011,"Pulses, Other and products",33.11,2.47,0.48
FBS,Cuba,CUB,2011,Rice and products,710.74,14.37,1.84
FBS,Cuba,CUB,2011,Wheat and products,456.44,14.36,2.24
FBS,Cyprus,CYP,2011,Eggs,27.25,2.38,1.9
FBS,Cyprus,CYP,2011,Maize and products,113.84,3.09,1.32
FBS,Cyprus,CYP,2011,Milk - Excluding Butter,288.89,14.77,17.21
FBS,Cyprus,CYP,2011,"Pulses, Other and products",16.42,1.2,0.12
FBS,Cyprus,CYP,2011,Rice and products,46.69,0.95,0.13
FBS,Cyprus,CYP,2011,Wheat and products,850.42,25.52,7.03
FBS,Czechia,CZE,2011,Eggs,46.6,4.12,3.23
FBS,Czechia,CZE,2011,Maize and products,0.0,0.0,0.0
FBS,Czechia,CZE,2011,Milk - Excluding Butter,258.13,17.49,15.02
FBS,Czechia,CZE,2011,"Pulses, Other and products",5.45,0.42,0.02
FBS,Czechia,CZE,2011,Rice and products,43.35,0.89,0.13
FBS,Czechia,CZE,2011,Wheat and products,738.79,22.05,6.11
FBS,Côte d'Ivoire,CIV,2011,Eggs,4.09,0.37,0.28
FBS,Côte d'Ivoire,CIV,2011,Maize and products,163.1,3.37,1.39
FBS,Côte d'Ivoire,CIV,2011,Milk - Excluding Butter,10.85,0.57,0.56
FBS,Côte d'Ivoire,CIV,2011,"Pulses, Other and products",4.84,0.36,0.07
FBS,Côte d'Ivoire,CIV,2011,Rice and products,793.81,16.66,3.14
FBS,Côte d'Ivoire,CIV,2011,Wheat and products,135.22,3.95,1.38
FBS,Democratic Republic of the Congo,COD,2011,Eggs,0.44,0.04,0.03
FBS,Democratic Republic of the Congo,COD,2011,Maize and products,208.56,4.31,1.77
FBS,Democratic Republic of the Congo,COD,2011,Milk - Excluding Butter,2.42,0.13,0.13
FBS,Democratic Republic of the Congo,COD,2011,"Pulses, Other and products",16.19,1.15,0.18
FBS,Democratic Republic of the Congo,COD,2011,Rice and products,63.25,1.29,0.16
FBS,Democratic Republic of the Congo,COD,2011,Wheat and products,67.18,2.1,0.35
FBS,Denmark,DNK,2011,Eggs,58.12,5.2,4.0
FBS,Denmark,DNK,2011,Maize and products,34.44,0.71,0.29
FBS,Denmark,DNK,2011,Milk - Excluding Butter,388.68,23.5,21.83
FBS,Denmark,DNK,2011,"Pulses, Other and products",1.92,0.13,0.02
FBS,Denmark,DNK,2011,Rice and products,57.55,1.17,0.15
FBS,Denmark,DNK,2011,Wheat and products,584.13,18.15,3.84
FBS,Djibouti,DJI,2011,Eggs,1.43,0.13,0.1
FBS,Djibouti,DJI,2011,Maize and products,4.35,0.09,0.04
FBS,Djibouti,DJI,2011,Milk - Excluding Butter,69.77,3.5,4.04
FBS,Djibouti,DJI,2011,"Pulses, Other and products",9.72,0.77,0.05
FBS,Djibouti,DJI,2011,Rice and products,453.61,9.23,1.17
FBS,Djibouti,DJI,2011,Wheat and products,970.4,30.79,5.23
None,Dominica,DMA,2011,Eggs,None,None,None
None,Dominica,DMA,2011,Maize and products,None,None,None
None,Dominica,DMA,2011,Milk - Excluding Butter,None,None,None
None,Dominica,DMA,2011,"Pulses, Other and products",None,None,None
None,Dominica,DMA,2011,Rice and products,None,None,None
None,Dominica,DMA,2011,Wheat and products,None,None,None
FBS,Dominican Republic,DOM,2011,Eggs,26.1,2.34,1.81
FBS,Dominican Republic,DOM,2011,Maize and products,62.35,1.37,0.51
FBS,Dominican Republic,DOM,2011,Milk - Excluding Butter,100.55,5.51,5.49
FBS,Dominican Republic,DOM,2011,"Pulses, Other and products",30.07,2.16,0.18
FBS,Dominican Republic,DOM,2011,Rice and products,438.62,8.93,1.13
FBS,Dominican Republic,DOM,2011,Wheat and products,239.46,7.27,1.75
FBS,Ecuador,ECU,2011,Eggs,24.98,2.24,1.73
FBS,Ecuador,ECU,2011,Maize and products,294.88,6.11,2.5
FBS,Ecuador,ECU,2011,Milk - Excluding Butter,241.44,12.91,15.8
FBS,Ecuador,ECU,2011,"Pulses, Other and products",14.96,1.17,0.08
FBS,Ecuador,ECU,2011,Rice and products,348.76,7.1,0.9
FBS,Ecuador,ECU,2011,Wheat and products,262.95,8.13,1.6
FBS,Egypt,EGY,2011,Eggs,8.56,0.77,0.59
FBS,Egypt,EGY,2011,Maize and products,552.58,12.07,5.2
FBS,Egypt,EGY,2011,Milk - Excluding Butter,106.65,6.02,6.95
FBS,Egypt,EGY,2011,"Pulses, Other and products",41.25,3.22,0.25
FBS,Egypt,EGY,2011,Rice and products,352.32,7.18,0.96
FBS,Egypt,EGY,2011,Wheat and products,1058.03,33.39,5.05
FBS,El Salvador,SLV,2011,Eggs,28.63,2.57,1.98
FBS,El Salvador,SLV,2011,Maize and products,689.85,14.27,5.86
FBS,El Salvador,SLV,2011,Milk - Excluding Butter,203.09,10.5,12.59
FBS,El Salvador,SLV,2011,"Pulses, Other and products",0.22,0.01,0.0
FBS,El Salvador,SLV,2011,Rice and products,93.06,1.89,0.24
FBS,El Salvador,SLV,2011,Wheat and products,229.28,7.16,1.23
None,Equatorial Guinea,GNQ,2011,Eggs,None,None,None
None,Equatorial Guinea,GNQ,2011,Maize and products,None,None,None
None,Equatorial Guinea,GNQ,2011,Milk - Excluding Butter,None,None,None
None,Equatorial Guinea,GNQ,2011,"Pulses, Other and products",None,None,None
None,Equatorial Guinea,GNQ,2011,Rice and products,None,None,None
None,Equatorial Guinea,GNQ,2011,Wheat and products,None,None,None
None,Eritrea,ERI,2011,Eggs,None,None,None
None,Eritrea,ERI,2011,Maize and products,None,None,None
None,Eritrea,ERI,2011,Milk - Excluding Butter,None,None,None
None,Eritrea,ERI,2011,"Pulses, Other and products",None,None,None
None,Eritrea,ERI,2011,Rice and products,None,None,None
None,Eritrea,ERI,2011,Wheat and products,None,None,None
FBS,Estonia,EST,2011,Eggs,40.38,3.54,2.8
FBS,Estonia,EST,2011,Maize and products,58.52,1.22,0.5
FBS,Estonia,EST,2011,Milk - Excluding Butter,383.87,21.98,20.13
FBS,Estonia,EST,2011,"Pulses, Other and products",0.0,0.0,0.0
FBS,Estonia,EST,2011,Rice and products,23.6,0.48,0.07
FBS,Estonia,EST,2011,Wheat and products,635.01,19.47,4.86
FBS,Eswatini,SWZ,2011,Eggs,3.32,0.32,0.22
FBS,Eswatini,SWZ,2011,Maize and products,578.49,12.15,4.86
FBS,Eswatini,SWZ,2011,Milk - Excluding Butter,101.08,4.76,5.54
FBS,Eswatini,SWZ,2011,"Pulses, Other and products",20.38,1.45,0.23
FBS,Eswatini,SWZ,2011,Rice and products,225.01,4.58,0.58
FBS,Eswatini,SWZ,2011,Wheat and products,172.32,5.02,1.74
FBS,Ethiopia,ETH,2011,Eggs,1.17,0.11,0.08
FBS,Ethiopia,ETH,2011,Maize and products,491.78,10.17,4.18
FBS,Ethiopia,ETH,2011,Milk - Excluding Butter,68.09,3.35,3.89
FBS,Ethiopia,ETH,2011,"Pulses, Other and products",128.22,9.62,1.03
FBS,Ethiopia,ETH,2011,Rice and products,15.27,0.31,0.04
FBS,Ethiopia,ETH,2011,Wheat and products,403.82,12.76,1.89
FBS,Fiji,FJI,2011,Eggs,11.5,1.03,0.8
FBS,Fiji,FJI,2011,Maize and products,10.99,0.21,0.09
FBS,Fiji,FJI,2011,Milk - Excluding Butter,37.24,2.14,1.71
FBS,Fiji,FJI,2011,"Pulses, Other and products",27.59,2.06,0.4
FBS,Fiji,FJI,2011,Rice and products,405.22,8.22,1.05
FBS,Fiji,FJI,2011,Wheat and products,483.64,14.85,2.49
FBS,Finland,FIN,2011,Eggs,31.65,2.81,2.19
FBS,Finland,FIN,2011,Maize and products,0.01,0.0,0.0
FBS,Finland,FIN,2011,Milk - Excluding Butter,508.57,29.72,31.8
FBS,Finland,FIN,2011,"Pulses, Other and products",0.38,0.03,0.0
FBS,Finland,FIN,2011,Rice and products,42.62,0.87,0.11
FBS,Finland,FIN,2011,Wheat and products,605.78,18.87,6.76
FBS,France,FRA,2011,Eggs,44.6,3.96,3.09
FBS,France,FRA,2011,Maize and products,87.6,1.84,0.72
FBS,France,FRA,2011,Milk - Excluding Butter,373.37,25.34,24.32
FBS,France,FRA,2011,"Pulses, Other and products",7.59,0.56,0.04
FBS,France,FRA,2011,Rice and products,63.1,1.31,0.23
FBS,France,FRA,2011,Wheat and products,756.17,23.56,4.37
FBS,Gabon,GAB,2011,Eggs,3.53,0.32,0.24
FBS,Gabon,GAB,2011,Maize and products,143.85,2.98,1.22
FBS,Gabon,GAB,2011,Milk - Excluding Butter,61.52,3.16,3.24
FBS,Gabon,GAB,2011,"Pulses, Other and products",1.82,0.14,0.03
FBS,Gabon,GAB,2011,Rice and products,331.03,6.73,0.85
FBS,Gabon,GAB,2011,Wheat and products,410.16,12.47,3.06
FBS,Gambia,GMB,2011,Eggs,2.61,0.24,0.18
FBS,Gambia,GMB,2011,Maize and products,160.75,3.33,1.37
FBS,Gambia,GMB,2011,Milk - Excluding Butter,123.94,5.86,6.68
FBS,Gambia,GMB,2011,"Pulses, Other and products",8.58,0.64,0.12
FBS,Gambia,GMB,2011,Rice and products,535.25,10.81,1.39
FBS,Gambia,GMB,2011,Wheat and products,357.13,11.14,2.0
FBS,Georgia,GEO,2011,Eggs,23.29,2.08,1.61
FBS,Georgia,GEO,2011,Maize and products,182.28,3.77,1.55
FBS,Georgia,GEO,2011,Milk - Excluding Butter,307.53,14.28,17.93
FBS,Georgia,GEO,2011,"Pulses, Other and products",0.23,0.02,0.0
FBS,Georgia,GEO,2011,Rice and products,26.75,0.56,0.1
FBS,Georgia,GEO,2011,Wheat and products,1024.21,31.82,6.02
FBS,Germany,DEU,2011,Eggs,46.13,4.07,3.21
FBS,Germany,DEU,2011,Maize and products,68.37,1.41,0.58
FBS,Germany,DEU,2011,Milk - Excluding Butter,367.96,24.4,19.92
FBS,Germany,DEU,2011,"Pulses, Other and products",3.1,0.22,0.02
FBS,Germany,DEU,2011,Rice and products,33.52,0.68,0.1
FBS,Germany,DEU,2011,Wheat and products,667.46,21.17,3.13
FBS,Ghana,GHA,2011,Eggs,3.77,0.34,0.26
FBS,Ghana,GHA,2011,Maize and products,231.09,4.78,1.96
FBS,Ghana,GHA,2011,Milk - Excluding Butter,12.78,0.75,0.35
