Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBSH,Belize,BLZ,2008,Rice and products,310.71,6.15,0.53
FBSH,Belize,BLZ,2008,Wheat and products,486.07,13.36,3.38
FBSH,Benin,BEN,2008,Eggs,2.84,0.24,0.19
FBSH,Benin,BEN,2008,Maize and products,378.81,9.98,4.08
FBSH,Benin,BEN,2008,Milk - Excluding Butter,20.83,0.9,0.88
FBSH,Benin,BEN,2008,"Pulses, Other and products",34.89,1.79,0.6
FBSH,Benin,BEN,2008,Rice and products,531.47,10.25,0.73
FBSH,Benin,BEN,2008,Wheat and products,55.66,1.53,0.37
None,Bhutan,BTN,2008,Eggs,None,None,None
None,Bhutan,BTN,2008,Maize and products,None,None,None
None,Bhutan,BTN,2008,Milk - Excluding Butter,None,None,None
None,Bhutan,BTN,2008,"Pulses, Other and products",None,None,None
None,Bhutan,BTN,2008,Rice and products,None,None,None
None,Bhutan,BTN,2008,Wheat and products,None,None,None
FBSH,Bolivia,BOL,2008,Eggs,17.73,1.35,1.17
FBSH,Bolivia,BOL,2008,Maize and products,273.03,5.96,0.9
FBSH,Bolivia,BOL,2008,Milk - Excluding Butter,43.23,2.65,2.06
FBSH,Bolivia,BOL,2008,"Pulses, Other and products",11.25,0.78,0.08
FBSH,Bolivia,BOL,2008,Rice and products,266.05,5.26,0.44
FBSH,Bolivia,BOL,2008,Wheat and products,388.78,11.06,1.22
FBSH,Bosnia and Herzegovina,BIH,2008,Eggs,23.74,1.83,1.67
FBSH,Bosnia and Herzegovina,BIH,2008,Maize and products,672.74,15.57,2.22
FBSH,Bosnia and Herzegovina,BIH,2008,Milk - Excluding Butter,298.95,16.53,16.75
FBSH,Bosnia and Herzegovina,BIH,2008,"Pulses, Other and products",10.3,0.58,0.13
FBSH,Bosnia and Herzegovina,BIH,2008,Rice and products,16.41,0.31,0.03
FBSH,Bosnia and Herzegovina,BIH,2008,Wheat and products,726.26,21.14,4.15
FBSH,Botswana,BWA,2008,Eggs,7.73,0.65,0.53
FBSH,Botswana,BWA,2008,Maize and products,309.06,8.14,3.33
FBSH,Botswana,BWA,2008,Milk - Excluding Butter,140.64,8.29,6.59
FBSH,Botswana,BWA,2008,"Pulses, Other and products",7.73,0.5,0.05
FBSH,Botswana,BWA,2008,Rice and products,129.38,2.4,0.25
FBSH,Botswana,BWA,2008,Wheat and products,304.66,8.69,2.32
FBSH,Brazil,BRA,2008,Eggs,27.5,2.08,1.84
FBSH,Brazil,BRA,2008,Maize and products,214.01,4.73,0.86
FBSH,Brazil,BRA,2008,Milk - Excluding Butter,218.79,11.39,11.62
FBSH,Brazil,BRA,2008,"Pulses, Other and products",1.67,0.11,0.01
FBSH,Brazil,BRA,2008,Rice and products,338.08,6.68,0.56
FBSH,Brazil,BRA,2008,Wheat and products,385.35,10.27,1.06
FBSH,Brunei,BRN,2008,Eggs,59.28,4.7,4.17
FBSH,Brunei,BRN,2008,Maize and products,95.98,2.39,0.93
FBSH,Brunei,BRN,2008,Milk - Excluding Butter,177.62,9.22,6.59
FBSH,Brunei,BRN,2008,"Pulses, Other and products",8.35,0.51,0.07
FBSH,Brunei,BRN,2008,Rice and products,733.34,13.28,1.79
FBSH,Brunei,BRN,2008,Wheat and products,401.23,9.65,2.06
FBSH,Bulgaria,BGR,2008,Eggs,40.13,3.24,2.82
FBSH,Bulgaria,BGR,2008,Maize and products,181.01,4.19,0.6
FBSH,Bulgaria,BGR,2008,Milk - Excluding Butter,231.99,13.24,14.08
FBSH,Bulgaria,BGR,2008,"Pulses, Other and products",3.35,0.23,0.02
FBSH,Bulgaria,BGR,2008,Rice and products,23.94,0.5,0.11
FBSH,Bulgaria,BGR,2008,Wheat and products,840.93,26.58,3.0
FBSH,Burkina Faso,BFA,2008,Eggs,8.86,0.75,0.61
FBSH,Burkina Faso,BFA,2008,Maize and products,508.23,13.39,5.47
FBSH,Burkina Faso,BFA,2008,Milk - Excluding Butter,43.02,2.19,2.46
FBSH,Burkina Faso,BFA,2008,"Pulses, Other and products",141.25,9.17,0.77
FBSH,Burkina Faso,BFA,2008,Rice and products,174.74,3.33,0.25
FBSH,Burkina Faso,BFA,2008,Wheat and products,49.97,1.34,0.3
None,Burundi,BDI,2008,Eggs,None,None,None
None,Burundi,BDI,2008,Maize and products,None,None,None
None,Burundi,BDI,2008,Milk - Excluding Butter,None,None,None
None,Burundi,BDI,2008,"Pulses, Other and products",None,None,None
None,Burundi,BDI,2008,Rice and products,None,None,None
None,Burundi,BDI,2008,Wheat and products,None,None,None
FBSH,Cabo Verde,CPV,2008,Eggs,14.05,1.19,0.96
FBSH,Cabo Verde,CPV,2008,Maize and products,311.93,8.22,3.36
FBSH,Cabo Verde,CPV,2008,Milk - Excluding Butter,192.18,9.79,10.28
FBSH,Cabo Verde,CPV,2008,"Pulses, Other and products",73.44,4.75,0.45
FBSH,Cabo Verde,CPV,2008,Rice and products,451.28,8.7,0.62
FBSH,Cabo Verde,CPV,2008,Wheat and products,332.12,9.0,2.26
FBSH,Cambodia,KHM,2008,Eggs,5.4,0.41,0.38
FBSH,Cambodia,KHM,2008,Maize and products,98.68,2.45,0.93
FBSH,Cambodia,KHM,2008,Milk - Excluding Butter,10.96,0.5,0.4
FBSH,Cambodia,KHM,2008,"Pulses, Other and products",0.1,0.01,0.0
FBSH,Cambodia,KHM,2008,Rice and products,1516.72,30.92,5.02
FBSH,Cambodia,KHM,2008,Wheat and products,18.37,0.44,0.22
FBSH,Cameroon,CMR,2008,Eggs,1.24,0.11,0.08
FBSH,Cameroon,CMR,2008,Maize and products,318.77,8.4,3.43
FBSH,Cameroon,CMR,2008,Milk - Excluding Butter,26.07,1.34,1.45
FBSH,Cameroon,CMR,2008,"Pulses, Other and products",69.16,4.51,0.5
FBSH,Cameroon,CMR,2008,Rice and products,201.51,3.53,0.18
FBSH,Cameroon,CMR,2008,Wheat and products,134.08,3.8,0.45
FBSH,Canada,CAN,2008,Eggs,44.49,3.42,3.14
FBSH,Canada,CAN,2008,Maize and products,116.55,2.53,0.38
FBSH,Canada,CAN,2008,Milk - Excluding Butter,218.26,14.2,13.14
FBSH,Canada,CAN,2008,"Pulses, Other and products",49.31,3.4,0.28
FBSH,Canada,CAN,2008,Rice and products,104.57,1.97,0.2
FBSH,Canada,CAN,2008,Wheat and products,632.69,20.41,2.47
FBSH,Central African Republic,CAF,2008,Eggs,1.83,0.15,0.13
FBSH,Central African Republic,CAF,2008,Maize and products,273.25,7.2,2.94
FBSH,Central African Republic,CAF,2008,Milk - Excluding Butter,29.44,1.46,1.62
FBSH,Central African Republic,CAF,2008,"Pulses, Other and products",57.77,3.74,0.34
FBSH,Central African Republic,CAF,2008,Rice and products,76.45,1.48,0.13
FBSH,Central African Republic,CAF,2008,Wheat and products,47.98,1.35,0.17
FBSH,Chad,TCD,2008,Eggs,0.94,0.08,0.06
FBSH,Chad,TCD,2008,Maize and products,100.89,2.66,1.09
FBSH,Chad,TCD,2008,Milk - Excluding Butter,41.65,1.97,2.38
FBSH,Chad,TCD,2008,"Pulses, Other and products",28.05,1.44,0.48
FBSH,Chad,TCD,2008,Rice and products,93.76,1.81,0.13
FBSH,Chad,TCD,2008,Wheat and products,70.99,2.13,0.3
FBSH,Chile,CHL,2008,Eggs,25.31,1.93,1.67
FBSH,Chile,CHL,2008,Maize and products,207.65,5.41,2.47
FBSH,Chile,CHL,2008,Milk - Excluding Butter,150.68,9.11,8.11
FBSH,Chile,CHL,2008,"Pulses, Other and products",16.25,1.22,0.23
FBSH,Chile,CHL,2008,Rice and products,93.72,1.86,0.16
FBSH,Chile,CHL,2008,Wheat and products,845.93,23.01,2.72
FBSH,China,CHN,2008,Eggs,73.06,5.67,5.19
FBSH,China,CHN,2008,Maize and products,56.5,1.23,0.19
FBSH,China,CHN,2008,Milk - Excluding Butter,51.24,2.65,2.89
FBSH,China,CHN,2008,"Pulses, Other and products",6.29,0.43,0.04
FBSH,China,CHN,2008,Rice and products,801.88,14.83,3.19
FBSH,China,CHN,2008,Wheat and products,558.76,17.9,2.99
FBSH,Colombia,COL,2008,Eggs,32.35,2.46,2.14
FBSH,Colombia,COL,2008,Maize and products,283.65,6.53,1.19
FBSH,Colombia,COL,2008,Milk - Excluding Butter,221.7,13.11,11.02
FBSH,Colombia,COL,2008,"Pulses, Other and products",17.27,1.14,0.11
FBSH,Colombia,COL,2008,Rice and products,286.61,5.67,0.47
FBSH,Colombia,COL,2008,Wheat and products,231.12,6.12,0.66
None,Comoros,COM,2008,Eggs,None,None,None
None,Comoros,COM,2008,Maize and products,None,None,None
None,Comoros,COM,2008,Milk - Excluding Butter,None,None,None
None,Comoros,COM,2008,"Pulses, Other and products",None,None,None
None,Comoros,COM,2008,Rice and products,None,None,None
None,Comoros,COM,2008,Wheat and products,None,None,None
FBSH,Congo,COG,2008,Eggs,1.46,0.12,0.1
FBSH,Congo,COG,2008,Maize and products,32.78,0.86,0.35
FBSH,Congo,COG,2008,Milk - Excluding Butter,19.41,0.95,0.81
FBSH,Congo,COG,2008,"Pulses, Other and products",0.01,0.0,0.0
FBSH,Congo,COG,2008,Rice and products,184.78,3.59,0.28
FBSH,Congo,COG,2008,Wheat and products,242.21,7.02,1.45
FBSH,Costa Rica,CRI,2008,Eggs,34.64,2.64,2.29
FBSH,Costa Rica,CRI,2008,Maize and products,100.62,2.62,1.2
FBSH,Costa Rica,CRI,2008,Milk - Excluding Butter,295.32,16.93,15.08
FBSH,Costa Rica,CRI,2008,"Pulses, Other and products",4.26,0.26,0.04
FBSH,Costa Rica,CRI,2008,Rice and products,455.48,9.02,0.77
FBSH,Costa Rica,CRI,2008,Wheat and products,306.25,7.91,0.94
FBSH,Croatia,HRV,2008,Eggs,40.99,3.15,2.89
FBSH,Croatia,HRV,2008,Maize and products,63.0,1.46,0.21
FBSH,Croatia,HRV,2008,Milk - Excluding Butter,307.92,18.61,18.16
FBSH,Croatia,HRV,2008,"Pulses, Other and products",1.22,0.08,0.01
FBSH,Croatia,HRV,2008,Rice and products,25.04,0.47,0.05
FBSH,Croatia,HRV,2008,Wheat and products,748.73,21.49,4.58
FBSH,Cuba,CUB,2008,Eggs,30.6,2.33,2.03
FBSH,Cuba,CUB,2008,Maize and products,176.12,4.59,2.1
FBSH,Cuba,CUB,2008,Milk - Excluding Butter,143.36,7.56,6.86
FBSH,Cuba,CUB,2008,"Pulses, Other and products",123.25,7.97,0.73
FBSH,Cuba,CUB,2008,Rice and products,602.96,11.53,1.09
FBSH,Cuba,CUB,2008,Wheat and products,405.06,10.74,1.42
FBSH,Cyprus,CYP,2008,Eggs,34.94,2.63,2.51
FBSH,Cyprus,CYP,2008,Maize and products,11.03,0.25,0.04
FBSH,Cyprus,CYP,2008,Milk - Excluding Butter,268.55,13.36,17.24
FBSH,Cyprus,CYP,2008,"Pulses, Other and products",21.3,1.42,0.12
FBSH,Cyprus,CYP,2008,Rice and products,68.52,1.32,0.14
FBSH,Cyprus,CYP,2008,Wheat and products,582.88,16.18,6.37
FBSH,Czechia,CZE,2008,Eggs,57.13,4.39,4.03
FBSH,Czechia,CZE,2008,Maize and products,0.0,0.0,0.0
FBSH,Czechia,CZE,2008,Milk - Excluding Butter,263.29,19.26,14.47
FBSH,Czechia,CZE,2008,"Pulses, Other and products",6.36,0.44,0.03
FBSH,Czechia,CZE,2008,Rice and products,47.29,0.89,0.1
FBSH,Czechia,CZE,2008,Wheat and products,743.32,21.55,4.12
FBSH,Côte d'Ivoire,CIV,2008,Eggs,4.86,0.41,0.33
FBSH,Côte d'Ivoire,CIV,2008,Maize and products,198.49,5.23,2.14
FBSH,Côte d'Ivoire,CIV,2008,Milk - Excluding Butter,16.63,0.74,0.7
FBSH,Côte d'Ivoire,CIV,2008,"Pulses, Other and products",5.32,0.34,0.03
FBSH,Côte d'Ivoire,CIV,2008,Rice and products,600.4,12.03,1.28
FBSH,Côte d'Ivoire,CIV,2008,Wheat and products,117.17,3.4,0.96
None,Democratic Republic of the Congo,COD,2008,Eggs,None,None,None
None,Democratic Republic of the Congo,COD,2008,Maize and products,None,None,None
None,Democratic Republic of the Congo,COD,2008,Milk - Excluding Butter,None,None,None
None,Democratic Republic of the Congo,COD,2008,"Pulses, Other and products",None,None,None
None,Democratic Republic of the Congo,COD,2008,Rice and products,None,None,None
None,Democratic Republic of the Congo,COD,2008,Wheat and products,None,None,None
FBSH,Denmark,DNK,2008,Eggs,78.09,6.27,5.5
FBSH,Denmark,DNK,2008,Maize and products,18.1,0.42,0.06
FBSH,Denmark,DNK,2008,Milk - Excluding Butter,328.03,23.66,20.89
FBSH,Denmark,DNK,2008,"Pulses, Other and products",1.31,0.08,0.01
FBSH,Denmark,DNK,2008,Rice and products,45.44,0.88,0.08
FBSH,Denmark,DNK,2008,Wheat and products,640.98,20.56,2.49
FBSH,Djibouti,DJI,2008,Eggs,1.96,0.15,0.14
FBSH,Djibouti,DJI,2008,Maize and products,5.61,0.13,0.02
FBSH,Djibouti,DJI,2008,Milk - Excluding Butter,93.9,4.96,5.21
FBSH,Djibouti,DJI,2008,"Pulses, Other and products",4.81,0.33,0.03
FBSH,Djibouti,DJI,2008,Rice and products,425.88,7.92,0.83
FBSH,Djibouti,DJI,2008,Wheat and products,842.88,24.97,3.65
FBSH,Dominica,DMA,2008,Eggs,9.65,0.73,0.66
FBSH,Dominica,DMA,2008,Maize and products,28.63,0.62,0.08
FBSH,Dominica,DMA,2008,Milk - Excluding Butter,310.82,19.99,13.2
FBSH,Dominica,DMA,2008,"Pulses, Other and products",30.91,2.12,0.15
FBSH,Dominica,DMA,2008,Rice and products,95.74,2.01,0.46
FBSH,Dominica,DMA,2008,Wheat and products,614.01,17.06,2.08
FBSH,Dominican Republic,DOM,2008,Eggs,23.71,1.81,1.57
FBSH,Dominican Republic,DOM,2008,Maize and products,64.31,1.67,0.77
FBSH,Dominican Republic,DOM,2008,Milk - Excluding Butter,109.87,6.14,5.53
FBSH,Dominican Republic,DOM,2008,"Pulses, Other and products",24.25,1.5,0.13
FBSH,Dominican Republic,DOM,2008,Rice and products,437.22,8.65,0.72
FBSH,Dominican Republic,DOM,2008,Wheat and products,184.65,5.5,1.26
FBSH,Ecuador,ECU,2008,Eggs,19.27,1.47,1.28
FBSH,Ecuador,ECU,2008,Maize and products,51.13,1.33,0.61
FBSH,Ecuador,ECU,2008,Milk - Excluding Butter,212.2,11.5,12.78
FBSH,Ecuador,ECU,2008,"Pulses, Other and products",17.09,1.23,0.12
FBSH,Ecuador,ECU,2008,Rice and products,412.32,8.16,0.68
FBSH,Ecuador,ECU,2008,Wheat and products,280.92,7.37,1.37
FBSH,Egypt,EGY,2008,Eggs,14.67,1.11,1.05
FBSH,Egypt,EGY,2008,Maize and products,569.94,15.04,7.99
FBSH,Egypt,EGY,2008,Milk - Excluding Butter,104.98,6.12,6.95
FBSH,Egypt,EGY,2008,"Pulses, Other and products",49.0,3.68,0.23
FBSH,Egypt,EGY,2008,Rice and products,423.72,8.14,0.86
FBSH,Egypt,EGY,2008,Wheat and products,1164.9,35.33,6.23
FBSH,El Salvador,SLV,2008,Eggs,31.76,2.42,2.1
FBSH,El Salvador,SLV,2008,Maize and products,670.29,17.45,7.98
FBSH,El Salvador,SLV,2008,Milk - Excluding Butter,183.26,10.19,10.26
FBSH,El Salvador,SLV,2008,"Pulses, Other and products",0.19,0.01,0.0
FBSH,El Salvador,SLV,2008,Rice and products,104.74,2.07,0.17
FBSH,El Salvador,SLV,2008,Wheat and products,238.85,6.31,0.82
None,Equatorial Guinea,GNQ,2008,Eggs,None,None,None
None,Equatorial Guinea,GNQ,2008,Maize and products,None,None,None
None,Equatorial Guinea,GNQ,2008,Milk - Excluding Butter,None,None,None
None,Equatorial Guinea,GNQ,2008,"Pulses, Other and products",None,None,None
None,Equatorial Guinea,GNQ,2008,Rice and products,None,None,None
None,Equatorial Guinea,GNQ,2008,Wheat and products,None,None,None
None,Eritrea,ERI,2008,Eggs,None,None,None
None,Eritrea,ERI,2008,Maize and products,None,None,None
None,Eritrea,ERI,2008,Milk - Excluding Butter,None,None,None
None,Eritrea,ERI,2008,"Pulses, Other and products",None,None,None
None,Eritrea,ERI,2008,Rice and products,None,None,None
None,Eritrea,ERI,2008,Wheat and products,None,None,None
FBSH,Estonia,EST,2008,Eggs,41.69,3.21,2.94
FBSH,Estonia,EST,2008,Maize and products,43.28,1.0,0.14
FBSH,Estonia,EST,2008,Milk - Excluding Butter,379.56,23.65,18.43
FBSH,Estonia,EST,2008,"Pulses, Other and products",47.19,3.05,0.28
FBSH,Estonia,EST,2008,Rice and products,28.17,0.53,0.05
FBSH,Estonia,EST,2008,Wheat and products,762.76,22.43,5.7
FBSH,Eswatini,SWZ,2008,Eggs,3.24,0.26,0.23
FBSH,Eswatini,SWZ,2008,Maize and products,643.75,16.96,6.93
FBSH,Eswatini,SWZ,2008,Milk - Excluding Butter,87.36,4.19,4.59
FBSH,Eswatini,SWZ,2008,"Pulses, Other and products",20.47,1.36,0.12
FBSH,Eswatini,SWZ,2008,Rice and products,172.65,3.33,0.24
FBSH,Eswatini,SWZ,2008,Wheat and products,372.75,10.74,2.17
FBSH,Ethiopia,ETH,2008,Eggs,1.5,0.12,0.11
FBSH,Ethiopia,ETH,2008,Maize and products,395.41,9.15,1.31
FBSH,Ethiopia,ETH,2008,Milk - Excluding Butter,68.59,3.88,3.61
FBSH,Ethiopia,ETH,2008,"Pulses, Other and products",116.73,8.16,0.85
FBSH,Ethiopia,ETH,2008,Rice and products,8.21,0.15,0.02
FBSH,Ethiopia,ETH,2008,Wheat and products,304.43,9.05,0.95
FBSH,Fiji,FJI,2008,Eggs,9.16,0.73,0.65
FBSH,Fiji,FJI,2008,Maize and products,4.06,0.07,0.01
FBSH,Fiji,FJI,2008,Milk - Excluding Butter,65.87,3.46,3.5
FBSH,Fiji,FJI,2008,"Pulses, Other and products",8.65,0.55,0.06
FBSH,Fiji,FJI,2008,Rice and products,529.65,10.13,1.91
FBSH,Fiji,FJI,2008,Wheat and products,642.75,17.89,1.92
FBSH,Finland,FIN,2008,Eggs,33.62,2.72,2.36
FBSH,Finland,FIN,2008,Maize and products,0.01,None,0.0
FBSH,Finland,FIN,2008,Milk - Excluding Butter,465.3,29.23,27.84
FBSH,Finland,FIN,2008,"Pulses, Other and products",0.2,0.01,0.0
FBSH,Finland,FIN,2008,Rice and products,47.52,0.91,0.08
FBSH,Finland,FIN,2008,Wheat and products,660.97,22.65,3.06
FBSH,France,FRA,2008,Eggs,52.16,4.22,3.66
FBSH,France,FRA,2008,Maize and products,84.26,1.95,0.28
FBSH,France,FRA,2008,Milk - Excluding Butter,333.5,22.78,22.21
FBSH,France,FRA,2008,"Pulses, Other and products",4.93,0.34,0.02
FBSH,France,FRA,2008,Rice and products,60.01,1.17,0.13
FBSH,France,FRA,2008,Wheat and products,798.33,25.57,3.98
FBSH,Gabon,GAB,2008,Eggs,4.81,0.41,0.33
FBSH,Gabon,GAB,2008,Maize and products,137.05,3.61,1.48
FBSH,Gabon,GAB,2008,Milk - Excluding Butter,52.61,2.59,2.5
FBSH,Gabon,GAB,2008,"Pulses, Other and products",1.41,0.09,0.01
FBSH,Gabon,GAB,2008,Rice and products,375.68,7.24,0.52
FBSH,Gabon,GAB,2008,Wheat and products,414.7,12.1,2.43
FBSH,Gambia,GMB,2008,Eggs,13.91,1.12,0.97
FBSH,Gambia,GMB,2008,Maize and products,127.02,3.35,1.37
FBSH,Gambia,GMB,2008,Milk - Excluding Butter,54.09,2.76,2.7
FBSH,Gambia,GMB,2008,"Pulses, Other and products",16.5,1.07,0.1
FBSH,Gambia,GMB,2008,Rice and products,645.44,12.37,1.32
FBSH,Gambia,GMB,2008,Wheat and products,265.12,7.91,1.23
FBSH,Georgia,GEO,2008,Eggs,19.65,1.51,1.39
FBSH,Georgia,GEO,2008,Maize and products,304.24,7.04,1.01
