Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBSH,China,CHN,2005,"Pulses, Other and products",5.81,0.4,0.03
FBSH,China,CHN,2005,Rice and products,785.58,14.47,3.0
FBSH,China,CHN,2005,Wheat and products,588.51,18.89,3.15
FBSH,Colombia,COL,2005,Eggs,32.8,2.5,2.17
FBSH,Colombia,COL,2005,Maize and products,304.24,6.96,1.17
FBSH,Colombia,COL,2005,Milk - Excluding Butter,191.02,11.37,9.52
FBSH,Colombia,COL,2005,"Pulses, Other and products",18.3,1.24,0.1
FBSH,Colombia,COL,2005,Rice and products,283.74,5.61,0.47
FBSH,Colombia,COL,2005,Wheat and products,217.79,5.79,0.63
None,Comoros,COM,2005,Eggs,None,None,None
None,Comoros,COM,2005,Maize and products,None,None,None
None,Comoros,COM,2005,Milk - Excluding Butter,None,None,None
None,Comoros,COM,2005,"Pulses, Other and products",None,None,None
None,Comoros,COM,2005,Rice and products,None,None,None
None,Comoros,COM,2005,Wheat and products,None,None,None
FBSH,Congo,COG,2005,Eggs,2.0,0.17,0.14
FBSH,Congo,COG,2005,Maize and products,44.36,1.17,0.48
FBSH,Congo,COG,2005,Milk - Excluding Butter,18.43,0.87,0.88
FBSH,Congo,COG,2005,"Pulses, Other and products",0.34,0.02,0.0
FBSH,Congo,COG,2005,Rice and products,168.32,3.29,0.27
FBSH,Congo,COG,2005,Wheat and products,233.6,6.75,1.09
FBSH,Costa Rica,CRI,2005,Eggs,32.67,2.49,2.16
FBSH,Costa Rica,CRI,2005,Maize and products,111.83,2.91,1.33
FBSH,Costa Rica,CRI,2005,Milk - Excluding Butter,270.65,15.53,13.79
FBSH,Costa Rica,CRI,2005,"Pulses, Other and products",2.79,0.18,0.02
FBSH,Costa Rica,CRI,2005,Rice and products,500.7,9.91,0.85
FBSH,Costa Rica,CRI,2005,Wheat and products,274.48,7.09,0.83
FBSH,Croatia,HRV,2005,Eggs,40.86,3.15,2.88
FBSH,Croatia,HRV,2005,Maize and products,43.78,1.01,0.14
FBSH,Croatia,HRV,2005,Milk - Excluding Butter,300.17,17.57,17.54
FBSH,Croatia,HRV,2005,"Pulses, Other and products",1.23,0.08,0.01
FBSH,Croatia,HRV,2005,Rice and products,23.7,0.44,0.05
FBSH,Croatia,HRV,2005,Wheat and products,784.29,22.82,4.12
FBSH,Cuba,CUB,2005,Eggs,26.98,2.05,1.79
FBSH,Cuba,CUB,2005,Maize and products,289.28,7.53,3.45
FBSH,Cuba,CUB,2005,Milk - Excluding Butter,114.84,6.64,5.0
FBSH,Cuba,CUB,2005,"Pulses, Other and products",58.79,3.82,0.35
FBSH,Cuba,CUB,2005,Rice and products,650.61,12.4,1.2
FBSH,Cuba,CUB,2005,Wheat and products,358.52,9.53,1.25
FBSH,Cyprus,CYP,2005,Eggs,31.43,2.37,2.25
FBSH,Cyprus,CYP,2005,Maize and products,10.04,0.24,0.06
FBSH,Cyprus,CYP,2005,Milk - Excluding Butter,267.09,13.07,16.91
FBSH,Cyprus,CYP,2005,"Pulses, Other and products",20.29,1.36,0.11
FBSH,Cyprus,CYP,2005,Rice and products,47.0,0.91,0.11
FBSH,Cyprus,CYP,2005,Wheat and products,504.92,14.06,5.09
FBSH,Czechia,CZE,2005,Eggs,53.36,4.1,3.77
FBSH,Czechia,CZE,2005,Maize and products,0.12,0.0,0.0
FBSH,Czechia,CZE,2005,Milk - Excluding Butter,296.65,21.47,15.6
FBSH,Czechia,CZE,2005,"Pulses, Other and products",7.67,0.53,0.04
FBSH,Czechia,CZE,2005,Rice and products,39.31,0.73,0.08
FBSH,Czechia,CZE,2005,Wheat and products,822.76,23.9,4.66
FBSH,Côte d'Ivoire,CIV,2005,Eggs,4.9,0.41,0.33
FBSH,Côte d'Ivoire,CIV,2005,Maize and products,203.79,5.37,2.19
FBSH,Côte d'Ivoire,CIV,2005,Milk - Excluding Butter,19.19,0.88,0.81
FBSH,Côte d'Ivoire,CIV,2005,"Pulses, Other and products",5.57,0.36,0.03
FBSH,Côte d'Ivoire,CIV,2005,Rice and products,552.22,11.18,1.25
FBSH,Côte d'Ivoire,CIV,2005,Wheat and products,137.41,4.01,1.02
None,Democratic Republic of the Congo,COD,2005,Eggs,None,None,None
None,Democratic Republic of the Congo,COD,2005,Maize and products,None,None,None
None,Democratic Republic of the Congo,COD,2005,Milk - Excluding Butter,None,None,None
None,Democratic Republic of the Congo,COD,2005,"Pulses, Other and products",None,None,None
None,Democratic Republic of the Congo,COD,2005,Rice and products,None,None,None
None,Democratic Republic of the Congo,COD,2005,Wheat and products,None,None,None
FBSH,Denmark,DNK,2005,Eggs,78.56,6.31,5.53
FBSH,Denmark,DNK,2005,Maize and products,18.36,0.42,0.06
FBSH,Denmark,DNK,2005,Milk - Excluding Butter,325.69,24.04,21.65
FBSH,Denmark,DNK,2005,"Pulses, Other and products",0.82,0.05,0.01
FBSH,Denmark,DNK,2005,Rice and products,51.54,1.0,0.09
FBSH,Denmark,DNK,2005,Wheat and products,642.58,20.62,2.49
FBSH,Djibouti,DJI,2005,Eggs,2.35,0.18,0.17
FBSH,Djibouti,DJI,2005,Maize and products,11.49,0.26,0.04
FBSH,Djibouti,DJI,2005,Milk - Excluding Butter,100.51,5.31,5.56
FBSH,Djibouti,DJI,2005,"Pulses, Other and products",11.18,0.78,0.06
FBSH,Djibouti,DJI,2005,Rice and products,408.57,7.61,0.79
FBSH,Djibouti,DJI,2005,Wheat and products,795.2,23.6,3.25
FBSH,Dominica,DMA,2005,Eggs,8.84,0.66,0.58
FBSH,Dominica,DMA,2005,Maize and products,27.63,0.62,0.08
FBSH,Dominica,DMA,2005,Milk - Excluding Butter,212.35,11.89,11.19
FBSH,Dominica,DMA,2005,"Pulses, Other and products",34.61,2.39,0.19
FBSH,Dominica,DMA,2005,Rice and products,92.76,1.93,0.46
FBSH,Dominica,DMA,2005,Wheat and products,580.67,16.4,1.62
FBSH,Dominican Republic,DOM,2005,Eggs,21.91,1.67,1.45
FBSH,Dominican Republic,DOM,2005,Maize and products,54.47,1.42,0.65
FBSH,Dominican Republic,DOM,2005,Milk - Excluding Butter,84.41,4.69,4.27
FBSH,Dominican Republic,DOM,2005,"Pulses, Other and products",25.34,1.56,0.14
FBSH,Dominican Republic,DOM,2005,Rice and products,456.71,9.03,0.75
FBSH,Dominican Republic,DOM,2005,Wheat and products,149.53,4.58,0.96
FBSH,Ecuador,ECU,2005,Eggs,17.05,1.3,1.13
FBSH,Ecuador,ECU,2005,Maize and products,56.02,1.46,0.67
FBSH,Ecuador,ECU,2005,Milk - Excluding Butter,196.01,10.56,11.69
FBSH,Ecuador,ECU,2005,"Pulses, Other and products",17.81,1.28,0.12
FBSH,Ecuador,ECU,2005,Rice and products,428.2,8.47,0.71
FBSH,Ecuador,ECU,2005,Wheat and products,277.34,7.29,1.26
FBSH,Egypt,EGY,2005,Eggs,10.11,0.76,0.73
FBSH,Egypt,EGY,2005,Maize and products,559.84,14.77,7.85
FBSH,Egypt,EGY,2005,Milk - Excluding Butter,79.53,4.91,5.32
FBSH,Egypt,EGY,2005,"Pulses, Other and products",82.21,6.21,0.36
FBSH,Egypt,EGY,2005,Rice and products,386.37,7.43,0.79
FBSH,Egypt,EGY,2005,Wheat and products,1155.31,35.04,6.17
FBSH,El Salvador,SLV,2005,Eggs,34.18,2.6,2.26
FBSH,El Salvador,SLV,2005,Maize and products,758.44,19.75,9.03
FBSH,El Salvador,SLV,2005,Milk - Excluding Butter,180.57,9.82,10.01
FBSH,El Salvador,SLV,2005,"Pulses, Other and products",0.21,0.01,0.0
FBSH,El Salvador,SLV,2005,Rice and products,97.67,1.93,0.16
FBSH,El Salvador,SLV,2005,Wheat and products,217.6,5.74,0.68
None,Equatorial Guinea,GNQ,2005,Eggs,None,None,None
None,Equatorial Guinea,GNQ,2005,Maize and products,None,None,None
None,Equatorial Guinea,GNQ,2005,Milk - Excluding Butter,None,None,None
None,Equatorial Guinea,GNQ,2005,"Pulses, Other and products",None,None,None
None,Equatorial Guinea,GNQ,2005,Rice and products,None,None,None
None,Equatorial Guinea,GNQ,2005,Wheat and products,None,None,None
None,Eritrea,ERI,2005,Eggs,None,None,None
None,Eritrea,ERI,2005,Maize and products,None,None,None
None,Eritrea,ERI,2005,Milk - Excluding Butter,None,None,None
None,Eritrea,ERI,2005,"Pulses, Other and products",None,None,None
None,Eritrea,ERI,2005,Rice and products,None,None,None
None,Eritrea,ERI,2005,Wheat and products,None,None,None
FBSH,Estonia,EST,2005,Eggs,39.77,3.06,2.81
FBSH,Estonia,EST,2005,Maize and products,42.37,0.98,0.14
FBSH,Estonia,EST,2005,Milk - Excluding Butter,379.43,23.17,18.63
FBSH,Estonia,EST,2005,"Pulses, Other and products",13.29,0.86,0.08
FBSH,Estonia,EST,2005,Rice and products,19.05,0.36,0.04
FBSH,Estonia,EST,2005,Wheat and products,591.59,17.09,4.43
FBSH,Eswatini,SWZ,2005,Eggs,17.74,1.39,1.24
FBSH,Eswatini,SWZ,2005,Maize and products,632.48,16.66,6.81
FBSH,Eswatini,SWZ,2005,Milk - Excluding Butter,152.84,7.78,8.04
FBSH,Eswatini,SWZ,2005,"Pulses, Other and products",20.37,1.3,0.14
FBSH,Eswatini,SWZ,2005,Rice and products,219.78,4.23,0.31
FBSH,Eswatini,SWZ,2005,Wheat and products,289.77,8.07,2.14
FBSH,Ethiopia,ETH,2005,Eggs,1.48,0.11,0.1
FBSH,Ethiopia,ETH,2005,Maize and products,382.64,8.85,1.26
FBSH,Ethiopia,ETH,2005,Milk - Excluding Butter,47.11,2.74,2.42
FBSH,Ethiopia,ETH,2005,"Pulses, Other and products",96.84,6.77,0.68
FBSH,Ethiopia,ETH,2005,Rice and products,3.36,0.06,0.01
FBSH,Ethiopia,ETH,2005,Wheat and products,325.05,9.71,0.99
FBSH,Fiji,FJI,2005,Eggs,15.48,1.23,1.09
FBSH,Fiji,FJI,2005,Maize and products,2.44,0.03,0.0
FBSH,Fiji,FJI,2005,Milk - Excluding Butter,75.92,3.6,3.69
FBSH,Fiji,FJI,2005,"Pulses, Other and products",7.97,0.52,0.05
FBSH,Fiji,FJI,2005,Rice and products,493.81,9.47,1.82
FBSH,Fiji,FJI,2005,Wheat and products,672.03,18.61,2.15
FBSH,Finland,FIN,2005,Eggs,32.31,2.61,2.27
FBSH,Finland,FIN,2005,Maize and products,0.0,None,0.0
FBSH,Finland,FIN,2005,Milk - Excluding Butter,427.19,26.68,24.76
FBSH,Finland,FIN,2005,"Pulses, Other and products",0.21,0.01,0.0
FBSH,Finland,FIN,2005,Rice and products,45.22,0.88,0.08
FBSH,Finland,FIN,2005,Wheat and products,632.3,21.53,3.05
FBSH,France,FRA,2005,Eggs,55.3,4.47,3.88
FBSH,France,FRA,2005,Maize and products,92.49,2.13,0.3
FBSH,France,FRA,2005,Milk - Excluding Butter,364.99,24.31,23.88
FBSH,France,FRA,2005,"Pulses, Other and products",6.25,0.43,0.03
FBSH,France,FRA,2005,Rice and products,56.75,1.11,0.12
FBSH,France,FRA,2005,Wheat and products,746.55,23.93,3.92
FBSH,Gabon,GAB,2005,Eggs,5.1,0.43,0.35
FBSH,Gabon,GAB,2005,Maize and products,157.53,4.15,1.7
FBSH,Gabon,GAB,2005,Milk - Excluding Butter,71.78,3.22,3.03
FBSH,Gabon,GAB,2005,"Pulses, Other and products",2.34,0.15,0.01
FBSH,Gabon,GAB,2005,Rice and products,372.27,7.18,0.51
FBSH,Gabon,GAB,2005,Wheat and products,384.84,11.39,2.15
FBSH,Gambia,GMB,2005,Eggs,6.05,0.5,0.42
FBSH,Gambia,GMB,2005,Maize and products,70.26,1.85,0.76
FBSH,Gambia,GMB,2005,Milk - Excluding Butter,44.39,2.08,2.15
FBSH,Gambia,GMB,2005,"Pulses, Other and products",17.39,1.12,0.1
FBSH,Gambia,GMB,2005,Rice and products,378.46,7.24,0.59
FBSH,Gambia,GMB,2005,Wheat and products,261.43,7.61,1.34
FBSH,Georgia,GEO,2005,Eggs,27.67,2.13,1.95
FBSH,Georgia,GEO,2005,Maize and products,378.03,8.75,1.25
