Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Afghanistan,AFG,2012,Eggs,3.12,0.28,0.22
FBS,Afghanistan,AFG,2012,Maize and products,14.99,0.31,0.13
FBS,Afghanistan,AFG,2012,Milk - Excluding Butter,95.7,5.96,4.34
FBS,Afghanistan,AFG,2012,"Pulses, Other and products",22.06,1.65,0.32
FBS,Afghanistan,AFG,2012,Rice and products,159.79,3.24,0.41
FBS,Afghanistan,AFG,2012,Wheat and products,1354.8,40.87,6.11
FBS,Albania,ALB,2012,Eggs,53.27,4.09,3.84
FBS,Albania,ALB,2012,Maize and products,16.75,0.35,0.14
FBS,Albania,ALB,2012,Milk - Excluding Butter,578.64,30.06,34.4
FBS,Albania,ALB,2012,"Pulses, Other and products",3.15,0.24,0.03
FBS,Albania,ALB,2012,Rice and products,64.54,1.33,0.21
FBS,Albania,ALB,2012,Wheat and products,1048.44,32.57,6.27
FBS,Algeria,DZA,2012,Eggs,25.8,2.32,1.78
FBS,Algeria,DZA,2012,Maize and products,101.38,2.0,0.82
FBS,Algeria,DZA,2012,Milk - Excluding Butter,274.5,15.35,14.18
FBS,Algeria,DZA,2012,"Pulses, Other and products",45.93,3.18,0.45
FBS,Algeria,DZA,2012,Rice and products,26.36,0.54,0.07
FBS,Algeria,DZA,2012,Wheat and products,1312.79,41.39,6.29
None,Andorra,AND,2012,Eggs,None,None,None
None,Andorra,AND,2012,Maize and products,None,None,None
None,Andorra,AND,2012,Milk - Excluding Butter,None,None,None
None,Andorra,AND,2012,"Pulses, Other and products",None,None,None
None,Andorra,AND,2012,Rice and products,None,None,None
None,Andorra,AND,2012,Wheat and products,None,None,None
FBS,Angola,AGO,2012,Eggs,7.21,0.6,0.52
FBS,Angola,AGO,2012,Maize and products,298.3,6.17,2.54
FBS,Angola,AGO,2012,Milk - Excluding Butter,14.94,0.76,0.86
FBS,Angola,AGO,2012,"Pulses, Other and products",5.55,0.34,0.07
FBS,Angola,AGO,2012,Rice and products,123.87,2.51,0.34
FBS,Angola,AGO,2012,Wheat and products,230.92,7.18,1.53
