Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Afghanistan,AFG,2021,Eggs,10.0,0.89,0.69
FBS,Afghanistan,AFG,2021,Maize and products,42.79,0.88,0.36
FBS,Afghanistan,AFG,2021,Milk - Excluding Butter,88.55,5.36,3.98
FBS,Afghanistan,AFG,2021,"Pulses, Other and products",15.3,1.14,0.22
FBS,Afghanistan,AFG,2021,Rice and products,193.49,3.93,0.5
FBS,Afghanistan,AFG,2021,Wheat and products,1304.01,39.36,5.83
FBS,Albania,ALB,2021,Eggs,65.62,5.03,4.73
FBS,Albania,ALB,2021,Maize and products,18.66,0.45,0.17
FBS,Albania,ALB,2021,Milk - Excluding Butter,614.43,32.56,38.41
FBS,Albania,ALB,2021,"Pulses, Other and products",2.74,0.21,0.03
FBS,Albania,ALB,2021,Rice and products,42.92,0.87,0.11
FBS,Albania,ALB,2021,Wheat and products,681.62,21.39,4.28
FBS,Algeria,DZA,2021,Eggs,21.46,1.92,1.48
FBS,Algeria,DZA,2021,Maize and products,125.13,2.95,1.2
FBS,Algeria,DZA,2021,Milk - Excluding Butter,242.27,13.86,12.26
FBS,Algeria,DZA,2021,"Pulses, Other and products",41.85,2.89,0.42
FBS,Algeria,DZA,2021,Rice and products,28.87,0.59,0.07
FBS,Algeria,DZA,2021,Wheat and products,1387.68,44.77,7.0
None,Andorra,AND,2021,Eggs,None,None,None
None,Andorra,AND,2021,Maize and products,None,None,None
None,Andorra,AND,2021,Milk - Excluding Butter,None,None,None
None,Andorra,AND,2021,"Pulses, Other and products",None,None,None
None,Andorra,AND,2021,Rice and products,None,None,None
None,Andorra,AND,2021,Wheat and products,None,None,None
FBS,Angola,AGO,2021,Eggs,4.18,0.38,0.29
FBS,Angola,AGO,2021,Maize and products,390.42,8.07,3.32
FBS,Angola,AGO,2021,Milk - Excluding Butter,16.62,0.89,0.91
FBS,Angola,AGO,2021,"Pulses, Other and products",6.93,0.42,0.09
FBS,Angola,AGO,2021,Rice and products,129.23,2.65,0.4
FBS,Angola,AGO,2021,Wheat and products,164.33,5.05,1.14
FBS,Antigua and Barbuda,ATG,2021,Eggs,22.08,1.94,1.54
FBS,Antigua and Barbuda,ATG,2021,Maize and products,26.3,0.7,0.25
FBS,Antigua and Barbuda,ATG,2021,Milk - Excluding Butter,163.85,7.92,9.48
FBS,Antigua and Barbuda,ATG,2021,"Pulses, Other and products",9.58,0.7,0.07
FBS,Antigua and Barbuda,ATG,2021,Rice and products,145.81,3.5,1.0
FBS,Antigua and Barbuda,ATG,2021,Wheat and products,426.21,12.29,4.63
FBS,Argentina,ARG,2021,Eggs,58.99,5.31,4.07
FBS,Argentina,ARG,2021,Maize and products,92.89,1.92,0.79
FBS,Argentina,ARG,2021,Milk - Excluding Butter,266.49,14.89,16.45
FBS,Argentina,ARG,2021,"Pulses, Other and products",17.47,1.19,0.18
FBS,Argentina,ARG,2021,Rice and products,127.35,2.67,0.49
FBS,Argentina,ARG,2021,Wheat and products,761.14,24.92,6.83
FBS,Armenia,ARM,2021,Eggs,46.23,4.15,3.2
FBS,Armenia,ARM,2021,Maize and products,68.19,1.64,0.67
FBS,Armenia,ARM,2021,Milk - Excluding Butter,417.35,21.47,25.79
FBS,Armenia,ARM,2021,"Pulses, Other and products",8.98,0.67,0.05
FBS,Armenia,ARM,2021,Rice and products,29.69,0.6,0.08
FBS,Armenia,ARM,2021,Wheat and products,924.12,28.75,5.15
FBS,Australia,AUS,2021,Eggs,29.61,2.65,2.05
FBS,Australia,AUS,2021,Maize and products,30.21,0.64,0.25
FBS,Australia,AUS,2021,Milk - Excluding Butter,382.21,21.09,23.75
FBS,Australia,AUS,2021,"Pulses, Other and products",8.11,0.49,0.12
FBS,Australia,AUS,2021,Rice and products,88.26,1.79,0.28
FBS,Australia,AUS,2021,Wheat and products,554.8,17.69,5.3
FBS,Austria,AUT,2021,Eggs,49.95,4.4,3.47
FBS,Austria,AUT,2021,Maize and products,118.63,2.56,0.93
FBS,Austria,AUT,2021,Milk - Excluding Butter,370.22,23.54,21.63
FBS,Austria,AUT,2021,"Pulses, Other and products",12.84,0.82,0.15
FBS,Austria,AUT,2021,Rice and products,36.65,0.73,0.1
FBS,Austria,AUT,2021,Wheat and products,650.32,21.03,3.74
FBS,Azerbaijan,AZE,2021,Eggs,32.6,2.92,2.26
FBS,Azerbaijan,AZE,2021,Maize and products,79.39,1.64,0.67
FBS,Azerbaijan,AZE,2021,Milk - Excluding Butter,276.94,15.05,17.1
FBS,Azerbaijan,AZE,2021,"Pulses, Other and products",4.92,0.38,0.02
FBS,Azerbaijan,AZE,2021,Rice and products,49.32,1.0,0.13
FBS,Azerbaijan,AZE,2021,Wheat and products,1353.16,42.22,7.48
FBS,Bahamas,BHS,2021,Eggs,29.77,2.54,2.08
FBS,Bahamas,BHS,2021,Maize and products,90.27,2.0,0.73
FBS,Bahamas,BHS,2021,Milk - Excluding Butter,160.82,9.04,10.4
FBS,Bahamas,BHS,2021,"Pulses, Other and products",1.41,0.09,0.01
FBS,Bahamas,BHS,2021,Rice and products,210.78,4.44,0.83
FBS,Bahamas,BHS,2021,Wheat and products,335.25,8.85,5.14
FBS,Bahrain,BHR,2021,Eggs,36.84,3.29,2.55
FBS,Bahrain,BHR,2021,Maize and products,62.01,1.28,0.53
FBS,Bahrain,BHR,2021,Milk - Excluding Butter,225.85,14.21,11.26
FBS,Bahrain,BHR,2021,"Pulses, Other and products",44.87,3.1,0.49
FBS,Bahrain,BHR,2021,Rice and products,436.77,8.89,1.13
FBS,Bahrain,BHR,2021,Wheat and products,545.38,16.95,3.49
FBS,Bangladesh,BGD,2021,Eggs,14.63,1.24,1.04
FBS,Bangladesh,BGD,2021,Maize and products,7.07,0.18,0.09
