Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Afghanistan,AFG,2016,Eggs,6.12,0.54,0.43
FBS,Afghanistan,AFG,2016,Maize and products,15.24,0.32,0.13
FBS,Afghanistan,AFG,2016,Milk - Excluding Butter,101.37,6.16,4.65
FBS,Afghanistan,AFG,2016,"Pulses, Other and products",22.19,1.65,0.32
FBS,Afghanistan,AFG,2016,Rice and products,155.25,3.15,0.4
FBS,Afghanistan,AFG,2016,Wheat and products,1399.99,42.14,6.6
FBS,Albania,ALB,2016,Eggs,59.31,4.55,4.27
FBS,Albania,ALB,2016,Maize and products,17.78,0.37,0.15
FBS,Albania,ALB,2016,Milk - Excluding Butter,655.09,35.38,40.47
FBS,Albania,ALB,2016,"Pulses, Other and products",2.83,0.21,0.03
FBS,Albania,ALB,2016,Rice and products,65.42,1.33,0.17
FBS,Albania,ALB,2016,Wheat and products,983.78,30.5,6.01
FBS,Algeria,DZA,2016,Eggs,29.87,2.68,2.07
FBS,Algeria,DZA,2016,Maize and products,124.91,2.48,1.02
FBS,Algeria,DZA,2016,Milk - Excluding Butter,278.06,15.79,14.29
FBS,Algeria,DZA,2016,"Pulses, Other and products",44.27,3.1,0.42
FBS,Algeria,DZA,2016,Rice and products,24.51,0.5,0.06
FBS,Algeria,DZA,2016,Wheat and products,1233.69,38.91,5.88
None,Andorra,AND,2016,Eggs,None,None,None
None,Andorra,AND,2016,Maize and products,None,None,None
None,Andorra,AND,2016,Milk - Excluding Butter,None,None,None
None,Andorra,AND,2016,"Pulses, Other and products",None,None,None
None,Andorra,AND,2016,Rice and products,None,None,None
None,Andorra,AND,2016,Wheat and products,None,None,None
FBS,Angola,AGO,2016,Eggs,0.41,0.04,0.03
FBS,Angola,AGO,2016,Maize and products,372.77,7.71,3.17
FBS,Angola,AGO,2016,Milk - Excluding Butter,23.26,1.18,1.22
FBS,Angola,AGO,2016,"Pulses, Other and products",7.01,0.43,0.09
FBS,Angola,AGO,2016,Rice and products,137.12,2.78,0.37
FBS,Angola,AGO,2016,Wheat and products,205.39,6.39,1.36
FBS,Antigua and Barbuda,ATG,2016,Eggs,9.34,0.82,0.65
FBS,Antigua and Barbuda,ATG,2016,Maize and products,61.1,1.82,0.55
FBS,Antigua and Barbuda,ATG,2016,Milk - Excluding Butter,169.1,8.1,9.95
FBS,Antigua and Barbuda,ATG,2016,"Pulses, Other and products",5.08,0.38,0.03
FBS,Antigua and Barbuda,ATG,2016,Rice and products,135.18,3.13,0.92
FBS,Antigua and Barbuda,ATG,2016,Wheat and products,425.94,12.59,4.07
FBS,Argentina,ARG,2016,Eggs,54.32,4.89,3.75
FBS,Argentina,ARG,2016,Maize and products,89.22,1.84,0.76
FBS,Argentina,ARG,2016,Milk - Excluding Butter,242.45,13.9,16.14
FBS,Argentina,ARG,2016,"Pulses, Other and products",5.34,0.41,0.03
FBS,Argentina,ARG,2016,Rice and products,82.88,1.75,0.34
FBS,Argentina,ARG,2016,Wheat and products,837.06,26.33,4.12
FBS,Armenia,ARM,2016,Eggs,40.7,3.64,2.82
FBS,Armenia,ARM,2016,Maize and products,49.36,1.18,0.48
FBS,Armenia,ARM,2016,Milk - Excluding Butter,441.15,22.27,27.4
FBS,Armenia,ARM,2016,"Pulses, Other and products",5.94,0.43,0.04
FBS,Armenia,ARM,2016,Rice and products,31.52,0.64,0.08
FBS,Armenia,ARM,2016,Wheat and products,992.06,31.04,5.11
FBS,Australia,AUS,2016,Eggs,27.74,2.48,1.92
FBS,Australia,AUS,2016,Maize and products,39.12,0.85,0.32
FBS,Australia,AUS,2016,Milk - Excluding Butter,376.86,21.34,22.93
FBS,Australia,AUS,2016,"Pulses, Other and products",4.28,0.27,0.05
FBS,Australia,AUS,2016,Rice and products,76.47,1.54,0.21
FBS,Australia,AUS,2016,Wheat and products,570.93,17.99,5.3
FBS,Austria,AUT,2016,Eggs,48.67,4.35,3.37
FBS,Austria,AUT,2016,Maize and products,102.38,2.22,0.79
FBS,Austria,AUT,2016,Milk - Excluding Butter,315.54,20.57,20.76
FBS,Austria,AUT,2016,"Pulses, Other and products",4.61,0.3,0.05
FBS,Austria,AUT,2016,Rice and products,36.67,0.74,0.1
FBS,Austria,AUT,2016,Wheat and products,657.78,21.53,3.55
FBS,Azerbaijan,AZE,2016,Eggs,28.73,2.58,1.99
FBS,Azerbaijan,AZE,2016,Maize and products,102.06,2.8,0.84
FBS,Azerbaijan,AZE,2016,Milk - Excluding Butter,268.12,14.41,16.39
FBS,Azerbaijan,AZE,2016,"Pulses, Other and products",0.0,0.0,0.0
FBS,Azerbaijan,AZE,2016,Rice and products,44.63,0.91,0.13
FBS,Azerbaijan,AZE,2016,Wheat and products,1412.38,44.31,7.26
FBS,Bahamas,BHS,2016,Eggs,25.04,2.03,1.78
FBS,Bahamas,BHS,2016,Maize and products,107.01,2.33,0.87
FBS,Bahamas,BHS,2016,Milk - Excluding Butter,154.25,8.41,10.04
FBS,Bahamas,BHS,2016,"Pulses, Other and products",3.98,0.27,0.02
FBS,Bahamas,BHS,2016,Rice and products,227.51,4.76,0.71
FBS,Bahamas,BHS,2016,Wheat and products,283.98,7.0,5.42
None,Bahrain,BHR,2016,Eggs,None,None,None
None,Bahrain,BHR,2016,Maize and products,None,None,None
None,Bahrain,BHR,2016,Milk - Excluding Butter,None,None,None
None,Bahrain,BHR,2016,"Pulses, Other and products",None,None,None
None,Bahrain,BHR,2016,Rice and products,None,None,None
None,Bahrain,BHR,2016,Wheat and products,None,None,None
FBS,Bangladesh,BGD,2016,Eggs,10.39,0.88,0.74
FBS,Bangladesh,BGD,2016,Maize and products,6.15,0.16,0.07
FBS,Bangladesh,BGD,2016,Milk - Excluding Butter,40.37,2.06,2.25
FBS,Bangladesh,BGD,2016,"Pulses, Other and products",40.04,2.9,0.33
FBS,Bangladesh,BGD,2016,Rice and products,1627.62,32.1,4.07
FBS,Bangladesh,BGD,2016,Wheat and products,160.96,5.08,0.75
FBS,Barbados,BRB,2016,Eggs,38.14,3.41,2.64
FBS,Barbados,BRB,2016,Maize and products,131.9,2.89,1.05
FBS,Barbados,BRB,2016,Milk - Excluding Butter,175.11,8.9,9.83
FBS,Barbados,BRB,2016,"Pulses, Other and products",50.2,3.74,0.67
FBS,Barbados,BRB,2016,Rice and products,157.05,3.41,0.86
FBS,Barbados,BRB,2016,Wheat and products,550.2,16.37,4.68
FBS,Belarus,BLR,2016,Eggs,45.55,4.1,3.15
FBS,Belarus,BLR,2016,Maize and products,4.12,0.09,0.04
FBS,Belarus,BLR,2016,Milk - Excluding Butter,202.89,12.58,8.29
FBS,Belarus,BLR,2016,"Pulses, Other and products",0.13,0.01,0.0
FBS,Belarus,BLR,2016,Rice and products,26.9,0.55,0.07
FBS,Belarus,BLR,2016,Wheat and products,520.01,13.46,9.06
FBS,Belgium,BEL,2016,Eggs,26.72,2.43,1.84
FBS,Belgium,BEL,2016,Maize and products,5.41,0.11,0.05
FBS,Belgium,BEL,2016,Milk - Excluding Butter,445.8,25.81,27.32
FBS,Belgium,BEL,2016,"Pulses, Other and products",1.62,0.12,0.01
FBS,Belgium,BEL,2016,Rice and products,95.97,1.95,0.25
FBS,Belgium,BEL,2016,Wheat and products,732.56,23.11,3.65
FBS,Belize,BLZ,2016,Eggs,21.54,1.93,1.49
FBS,Belize,BLZ,2016,Maize and products,352.97,7.5,2.94
FBS,Belize,BLZ,2016,Milk - Excluding Butter,136.82,8.23,5.98
FBS,Belize,BLZ,2016,"Pulses, Other and products",3.41,0.25,0.05
FBS,Belize,BLZ,2016,Rice and products,236.01,4.8,0.61
FBS,Belize,BLZ,2016,Wheat and products,393.92,11.94,3.28
None,Benin,BEN,2016,Eggs,None,None,None
None,Benin,BEN,2016,Maize and products,None,None,None
None,Benin,BEN,2016,Milk - Excluding Butter,None,None,None
None,Benin,BEN,2016,"Pulses, Other and products",None,None,None
None,Benin,BEN,2016,Rice and products,None,None,None
None,Benin,BEN,2016,Wheat and products,None,None,None
None,Bhutan,BTN,2016,Eggs,None,None,None
None,Bhutan,BTN,2016,Maize and products,None,None,None
None,Bhutan,BTN,2016,Milk - Excluding Butter,None,None,None
None,Bhutan,BTN,2016,"Pulses, Other and products",None,None,None
None,Bhutan,BTN,2016,Rice and products,None,None,None
None,Bhutan,BTN,2016,Wheat and products,None,None,None
FBS,Bolivia,BOL,2016,Eggs,21.09,1.89,1.46
FBS,Bolivia,BOL,2016,Maize and products,271.0,5.97,2.58
FBS,Bolivia,BOL,2016,Milk - Excluding Butter,75.56,3.81,4.45
FBS,Bolivia,BOL,2016,"Pulses, Other and products",13.36,0.97,0.11
FBS,Bolivia,BOL,2016,Rice and products,269.76,5.49,0.7
FBS,Bolivia,BOL,2016,Wheat and products,417.08,12.59,2.78
FBS,Bosnia and Herzegovina,BIH,2016,Eggs,19.27,1.73,1.33
FBS,Bosnia and Herzegovina,BIH,2016,Maize and products,230.29,4.79,1.95
FBS,Bosnia and Herzegovina,BIH,2016,Milk - Excluding Butter,351.0,17.51,21.34
FBS,Bosnia and Herzegovina,BIH,2016,"Pulses, Other and products",14.07,0.86,0.22
FBS,Bosnia and Herzegovina,BIH,2016,Rice and products,17.28,0.35,0.05
FBS,Bosnia and Herzegovina,BIH,2016,Wheat and products,973.73,31.02,6.1
FBS,Botswana,BWA,2016,Eggs,5.12,0.46,0.35
FBS,Botswana,BWA,2016,Maize and products,658.08,13.78,5.54
FBS,Botswana,BWA,2016,Milk - Excluding Butter,108.31,5.89,5.45
FBS,Botswana,BWA,2016,"Pulses, Other and products",17.58,1.21,0.24
FBS,Botswana,BWA,2016,Rice and products,123.91,2.5,0.33
FBS,Botswana,BWA,2016,Wheat and products,442.25,13.58,3.6
FBS,Brazil,BRA,2016,Eggs,34.43,3.01,2.4
FBS,Brazil,BRA,2016,Maize and products,232.79,4.9,2.05
FBS,Brazil,BRA,2016,Milk - Excluding Butter,278.64,13.51,15.97
FBS,Brazil,BRA,2016,"Pulses, Other and products",1.02,0.07,0.01
FBS,Brazil,BRA,2016,Rice and products,275.26,5.6,0.71
FBS,Brazil,BRA,2016,Wheat and products,374.25,11.78,1.81
None,Brunei,BRN,2016,Eggs,None,None,None
None,Brunei,BRN,2016,Maize and products,None,None,None
None,Brunei,BRN,2016,Milk - Excluding Butter,None,None,None
None,Brunei,BRN,2016,"Pulses, Other and products",None,None,None
None,Brunei,BRN,2016,Rice and products,None,None,None
None,Brunei,BRN,2016,Wheat and products,None,None,None
FBS,Bulgaria,BGR,2016,Eggs,29.03,2.61,2.01
FBS,Bulgaria,BGR,2016,Maize and products,301.6,6.24,2.56
FBS,Bulgaria,BGR,2016,Milk - Excluding Butter,270.98,16.07,17.02
FBS,Bulgaria,BGR,2016,"Pulses, Other and products",4.62,0.35,0.02
FBS,Bulgaria,BGR,2016,Rice and products,15.59,0.34,0.1
FBS,Bulgaria,BGR,2016,Wheat and products,807.87,25.48,3.91
FBS,Burkina Faso,BFA,2016,Eggs,6.87,0.62,0.48
FBS,Burkina Faso,BFA,2016,Maize and products,608.93,12.59,5.18
FBS,Burkina Faso,BFA,2016,Milk - Excluding Butter,47.44,2.37,2.67
FBS,Burkina Faso,BFA,2016,"Pulses, Other and products",153.01,10.53,1.07
FBS,Burkina Faso,BFA,2016,Rice and products,297.08,6.25,1.24
FBS,Burkina Faso,BFA,2016,Wheat and products,97.8,3.08,0.57
None,Burundi,BDI,2016,Eggs,None,None,None
None,Burundi,BDI,2016,Maize and products,None,None,None
None,Burundi,BDI,2016,Milk - Excluding Butter,None,None,None
None,Burundi,BDI,2016,"Pulses, Other and products",None,None,None
None,Burundi,BDI,2016,Rice and products,None,None,None
None,Burundi,BDI,2016,Wheat and products,None,None,None
FBS,Cabo Verde,CPV,2016,Eggs,20.3,1.76,1.42
FBS,Cabo Verde,CPV,2016,Maize and products,472.64,9.79,4.01
FBS,Cabo Verde,CPV,2016,Milk - Excluding Butter,184.98,9.63,10.1
FBS,Cabo Verde,CPV,2016,"Pulses, Other and products",95.39,7.1,1.33
