Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Cambodia,KHM,2022,Wheat and products,19.66,0.52,0.23
FBS,Cameroon,CMR,2022,Eggs,5.89,0.53,0.41
FBS,Cameroon,CMR,2022,Maize and products,343.91,7.11,2.92
FBS,Cameroon,CMR,2022,Milk - Excluding Butter,23.34,1.17,1.33
FBS,Cameroon,CMR,2022,"Pulses, Other and products",63.27,4.27,0.52
FBS,Cameroon,CMR,2022,Rice and products,308.98,6.47,1.19
FBS,Cameroon,CMR,2022,Wheat and products,229.62,7.49,1.4
FBS,Canada,CAN,2022,Eggs,54.66,4.92,3.77
FBS,Canada,CAN,2022,Maize and products,142.0,2.94,1.21
FBS,Canada,CAN,2022,Milk - Excluding Butter,277.41,19.36,15.87
FBS,Canada,CAN,2022,"Pulses, Other and products",42.81,3.18,0.24
FBS,Canada,CAN,2022,Rice and products,117.18,2.4,0.36
FBS,Canada,CAN,2022,Wheat and products,536.75,16.39,2.7
None,Central African Republic,CAF,2022,Eggs,None,None,None
None,Central African Republic,CAF,2022,Maize and products,None,None,None
None,Central African Republic,CAF,2022,Milk - Excluding Butter,None,None,None
None,Central African Republic,CAF,2022,"Pulses, Other and products",None,None,None
None,Central African Republic,CAF,2022,Rice and products,None,None,None
None,Central African Republic,CAF,2022,Wheat and products,None,None,None
None,Chad,TCD,2022,Eggs,None,None,None
None,Chad,TCD,2022,Maize and products,None,None,None
None,Chad,TCD,2022,Milk - Excluding Butter,None,None,None
None,Chad,TCD,2022,"Pulses, Other and products",None,None,None
None,Chad,TCD,2022,Rice and products,None,None,None
None,Chad,TCD,2022,Wheat and products,None,None,None
FBS,Chile,CHL,2022,Eggs,33.79,3.04,2.33
FBS,Chile,CHL,2022,Maize and products,78.83,1.63,0.67
FBS,Chile,CHL,2022,Milk - Excluding Butter,173.91,10.45,9.57
FBS,Chile,CHL,2022,"Pulses, Other and products",9.71,0.78,0.11
FBS,Chile,CHL,2022,Rice and products,81.4,1.66,0.21
FBS,Chile,CHL,2022,Wheat and products,867.36,27.07,5.37
FBS,China,CHN,2022,Eggs,80.11,6.97,5.61
FBS,China,CHN,2022,Maize and products,56.75,1.2,0.47
FBS,China,CHN,2022,Milk - Excluding Butter,67.22,3.32,3.87
FBS,China,CHN,2022,"Pulses, Other and products",7.58,0.58,0.05
FBS,China,CHN,2022,Rice and products,862.0,17.85,3.39
FBS,China,CHN,2022,Wheat and products,613.46,21.84,4.17
FBS,Colombia,COL,2022,Eggs,52.3,4.7,3.62
FBS,Colombia,COL,2022,Maize and products,397.56,8.37,3.5
FBS,Colombia,COL,2022,Milk - Excluding Butter,224.87,10.94,13.35
FBS,Colombia,COL,2022,"Pulses, Other and products",14.44,1.07,0.08
FBS,Colombia,COL,2022,Rice and products,271.8,5.53,0.7
FBS,Colombia,COL,2022,Wheat and products,249.91,7.82,1.3
FBS,Comoros,COM,2022,Eggs,4.74,0.43,0.33
FBS,Comoros,COM,2022,Maize and products,165.42,3.43,1.4
FBS,Comoros,COM,2022,Milk - Excluding Butter,32.9,1.54,1.68
FBS,Comoros,COM,2022,"Pulses, Other and products",112.54,8.38,1.61
FBS,Comoros,COM,2022,Rice and products,645.3,13.01,1.68
FBS,Comoros,COM,2022,Wheat and products,171.66,5.36,1.45
FBS,Congo,COG,2022,Eggs,0.71,0.07,0.05
FBS,Congo,COG,2022,Maize and products,38.09,0.79,0.32
FBS,Congo,COG,2022,Milk - Excluding Butter,13.21,0.63,0.65
FBS,Congo,COG,2022,"Pulses, Other and products",0.37,0.03,0.0
FBS,Congo,COG,2022,Rice and products,120.67,2.46,0.32
FBS,Congo,COG,2022,Wheat and products,321.55,9.91,2.05
FBS,Costa Rica,CRI,2022,Eggs,48.58,4.36,3.36
FBS,Costa Rica,CRI,2022,Maize and products,153.19,3.24,1.28
FBS,Costa Rica,CRI,2022,Milk - Excluding Butter,352.99,17.71,20.19
FBS,Costa Rica,CRI,2022,"Pulses, Other and products",4.26,0.29,0.05
FBS,Costa Rica,CRI,2022,Rice and products,382.07,7.78,1.01
FBS,Costa Rica,CRI,2022,Wheat and products,321.46,9.9,1.85
FBS,Croatia,HRV,2022,Eggs,30.46,2.72,2.11
FBS,Croatia,HRV,2022,Maize and products,48.83,1.08,0.39
FBS,Croatia,HRV,2022,Milk - Excluding Butter,330.49,23.22,17.81
FBS,Croatia,HRV,2022,"Pulses, Other and products",10.06,0.79,0.06
FBS,Croatia,HRV,2022,Rice and products,30.32,0.61,0.08
FBS,Croatia,HRV,2022,Wheat and products,773.11,22.41,7.83
None,Cuba,CUB,2022,Eggs,None,None,None
None,Cuba,CUB,2022,Maize and products,None,None,None
None,Cuba,CUB,2022,Milk - Excluding Butter,None,None,None
None,Cuba,CUB,2022,"Pulses, Other and products",None,None,None
None,Cuba,CUB,2022,Rice and products,None,None,None
None,Cuba,CUB,2022,Wheat and products,None,None,None
FBS,Cyprus,CYP,2022,Eggs,21.6,1.87,1.51
FBS,Cyprus,CYP,2022,Maize and products,103.02,2.55,1.1
FBS,Cyprus,CYP,2022,Milk - Excluding Butter,336.0,18.12,18.08
FBS,Cyprus,CYP,2022,"Pulses, Other and products",18.47,1.36,0.13
FBS,Cyprus,CYP,2022,Rice and products,52.11,1.06,0.14
FBS,Cyprus,CYP,2022,Wheat and products,612.63,17.49,7.0
FBS,Czechia,CZE,2022,Eggs,28.92,2.62,1.97
None,Czechia,CZE,2022,Maize and products,None,None,None
FBS,Czechia,CZE,2022,Milk - Excluding Butter,313.72,21.49,19.0
FBS,Czechia,CZE,2022,"Pulses, Other and products",7.47,0.61,0.05
FBS,Czechia,CZE,2022,Rice and products,42.49,0.87,0.12
FBS,Czechia,CZE,2022,Wheat and products,555.72,17.29,2.82
FBS,Côte d'Ivoire,CIV,2022,Eggs,7.89,0.71,0.55
FBS,Côte d'Ivoire,CIV,2022,Maize and products,206.24,4.27,1.75
FBS,Côte d'Ivoire,CIV,2022,Milk - Excluding Butter,11.04,0.59,0.49
FBS,Côte d'Ivoire,CIV,2022,"Pulses, Other and products",4.26,0.32,0.06
FBS,Côte d'Ivoire,CIV,2022,Rice and products,736.88,15.64,3.28
FBS,Côte d'Ivoire,CIV,2022,Wheat and products,176.92,5.19,1.79
FBS,Democratic Republic of the Congo,COD,2022,Eggs,0.23,0.02,0.02
FBS,Democratic Republic of the Congo,COD,2022,Maize and products,172.78,3.6,1.49
FBS,Democratic Republic of the Congo,COD,2022,Milk - Excluding Butter,6.35,0.49,0.17
FBS,Democratic Republic of the Congo,COD,2022,"Pulses, Other and products",7.6,0.51,0.06
FBS,Democratic Republic of the Congo,COD,2022,Rice and products,105.05,2.14,0.28
FBS,Democratic Republic of the Congo,COD,2022,Wheat and products,39.84,1.24,0.24
FBS,Denmark,DNK,2022,Eggs,55.5,5.07,3.79
FBS,Denmark,DNK,2022,Maize and products,54.49,1.13,0.46
FBS,Denmark,DNK,2022,Milk - Excluding Butter,576.11,36.09,29.95
FBS,Denmark,DNK,2022,"Pulses, Other and products",2.45,0.17,0.02
FBS,Denmark,DNK,2022,Rice and products,49.62,1.0,0.13
FBS,Denmark,DNK,2022,Wheat and products,616.47,17.73,6.58
FBS,Djibouti,DJI,2022,Eggs,6.97,0.63,0.48
FBS,Djibouti,DJI,2022,Maize and products,9.29,0.19,0.08
FBS,Djibouti,DJI,2022,Milk - Excluding Butter,117.31,5.89,6.27
FBS,Djibouti,DJI,2022,"Pulses, Other and products",76.03,5.78,0.55
FBS,Djibouti,DJI,2022,Rice and products,536.3,10.95,1.42
FBS,Djibouti,DJI,2022,Wheat and products,867.01,26.5,6.26
None,Dominica,DMA,2022,Eggs,None,None,None
None,Dominica,DMA,2022,Maize and products,None,None,None
None,Dominica,DMA,2022,Milk - Excluding Butter,None,None,None
None,Dominica,DMA,2022,"Pulses, Other and products",None,None,None
None,Dominica,DMA,2022,Rice and products,None,None,None
None,Dominica,DMA,2022,Wheat and products,None,None,None
FBS,Dominican Republic,DOM,2022,Eggs,56.65,5.08,3.92
FBS,Dominican Republic,DOM,2022,Maize and products,32.0,0.75,0.25
FBS,Dominican Republic,DOM,2022,Milk - Excluding Butter,194.4,10.9,10.78
FBS,Dominican Republic,DOM,2022,"Pulses, Other and products",22.91,1.61,0.14
FBS,Dominican Republic,DOM,2022,Rice and products,466.65,9.5,1.21
FBS,Dominican Republic,DOM,2022,Wheat and products,248.93,7.63,1.51
FBS,Ecuador,ECU,2022,Eggs,27.53,2.47,1.9
FBS,Ecuador,ECU,2022,Maize and products,162.9,3.4,1.4
FBS,Ecuador,ECU,2022,Milk - Excluding Butter,186.97,10.15,11.88
FBS,Ecuador,ECU,2022,"Pulses, Other and products",12.62,0.98,0.07
FBS,Ecuador,ECU,2022,Rice and products,424.12,8.63,1.1
FBS,Ecuador,ECU,2022,Wheat and products,338.39,10.58,1.77
FBS,Egypt,EGY,2022,Eggs,13.97,1.25,0.97
FBS,Egypt,EGY,2022,Maize and products,561.66,12.22,5.25
FBS,Egypt,EGY,2022,Milk - Excluding Butter,107.66,6.44,7.15
FBS,Egypt,EGY,2022,"Pulses, Other and products",21.19,1.66,0.13
FBS,Egypt,EGY,2022,Rice and products,252.33,5.14,0.69
FBS,Egypt,EGY,2022,Wheat and products,1052.93,33.27,4.98
FBS,El Salvador,SLV,2022,Eggs,30.02,2.67,2.08
FBS,El Salvador,SLV,2022,Maize and products,760.4,15.72,6.46
FBS,El Salvador,SLV,2022,Milk - Excluding Butter,205.66,11.22,12.72
FBS,El Salvador,SLV,2022,"Pulses, Other and products",0.5,0.03,0.01
FBS,El Salvador,SLV,2022,Rice and products,109.37,2.22,0.28
FBS,El Salvador,SLV,2022,Wheat and products,311.88,9.37,2.31
None,Equatorial Guinea,GNQ,2022,Eggs,None,None,None
None,Equatorial Guinea,GNQ,2022,Maize and products,None,None,None
None,Equatorial Guinea,GNQ,2022,Milk - Excluding Butter,None,None,None
None,Equatorial Guinea,GNQ,2022,"Pulses, Other and products",None,None,None
None,Equatorial Guinea,GNQ,2022,Rice and products,None,None,None
None,Equatorial Guinea,GNQ,2022,Wheat and products,None,None,None
None,Eritrea,ERI,2022,Eggs,None,None,None
None,Eritrea,ERI,2022,Maize and products,None,None,None
None,Eritrea,ERI,2022,Milk - Excluding Butter,None,None,None
None,Eritrea,ERI,2022,"Pulses, Other and products",None,None,None
None,Eritrea,ERI,2022,Rice and products,None,None,None
None,Eritrea,ERI,2022,Wheat and products,None,None,None
FBS,Estonia,EST,2022,Eggs,46.62,3.93,3.27
FBS,Estonia,EST,2022,Maize and products,69.44,1.44,0.59
FBS,Estonia,EST,2022,Milk - Excluding Butter,629.66,41.25,34.32
FBS,Estonia,EST,2022,"Pulses, Other and products",0.02,0.0,0.0
FBS,Estonia,EST,2022,Rice and products,28.6,0.59,0.09
FBS,Estonia,EST,2022,Wheat and products,338.59,11.02,4.39
FBS,Eswatini,SWZ,2022,Eggs,5.29,0.47,0.37
FBS,Eswatini,SWZ,2022,Maize and products,739.2,15.57,6.2
FBS,Eswatini,SWZ,2022,Milk - Excluding Butter,87.3,4.26,4.74
FBS,Eswatini,SWZ,2022,"Pulses, Other and products",12.95,0.92,0.15
FBS,Eswatini,SWZ,2022,Rice and products,245.07,5.0,0.65
FBS,Eswatini,SWZ,2022,Wheat and products,221.28,6.03,2.74
FBS,Ethiopia,ETH,2022,Eggs,1.13,0.1,0.08
FBS,Ethiopia,ETH,2022,Maize and products,470.71,9.73,4.0
FBS,Ethiopia,ETH,2022,Milk - Excluding Butter,62.34,3.07,3.55
FBS,Ethiopia,ETH,2022,"Pulses, Other and products",136.22,10.27,1.07
FBS,Ethiopia,ETH,2022,Rice and products,61.2,1.24,0.16
FBS,Ethiopia,ETH,2022,Wheat and products,485.79,15.34,2.26
FBS,Fiji,FJI,2022,Eggs,16.49,1.48,1.14
FBS,Fiji,FJI,2022,Maize and products,23.53,0.49,0.21
FBS,Fiji,FJI,2022,Milk - Excluding Butter,67.3,4.87,2.34
FBS,Fiji,FJI,2022,"Pulses, Other and products",18.6,1.39,0.27
FBS,Fiji,FJI,2022,Rice and products,363.37,7.35,0.94
FBS,Fiji,FJI,2022,Wheat and products,420.03,12.8,2.4
FBS,Finland,FIN,2022,Eggs,34.97,3.11,2.43
FBS,Finland,FIN,2022,Maize and products,4.04,0.11,0.03
FBS,Finland,FIN,2022,Milk - Excluding Butter,543.74,35.64,29.77
FBS,Finland,FIN,2022,"Pulses, Other and products",0.53,0.04,0.0
FBS,Finland,FIN,2022,Rice and products,63.43,1.28,0.17
FBS,Finland,FIN,2022,Wheat and products,665.22,19.06,9.91
FBS,France,FRA,2022,Eggs,47.07,4.17,3.27
FBS,France,FRA,2022,Maize and products,85.31,1.8,0.7
FBS,France,FRA,2022,Milk - Excluding Butter,409.13,27.28,25.25
FBS,France,FRA,2022,"Pulses, Other and products",6.05,0.45,0.04
FBS,France,FRA,2022,Rice and products,69.79,1.45,0.24
FBS,France,FRA,2022,Wheat and products,709.86,22.36,3.58
FBS,Gabon,GAB,2022,Eggs,2.8,0.25,0.19
FBS,Gabon,GAB,2022,Maize and products,134.31,2.78,1.14
FBS,Gabon,GAB,2022,Milk - Excluding Butter,56.8,2.73,2.65
FBS,Gabon,GAB,2022,"Pulses, Other and products",1.67,0.12,0.02
FBS,Gabon,GAB,2022,Rice and products,404.66,8.23,1.04
FBS,Gabon,GAB,2022,Wheat and products,381.87,11.67,2.88
FBS,Gambia,GMB,2022,Eggs,8.29,0.74,0.57
FBS,Gambia,GMB,2022,Maize and products,64.97,1.44,0.59
FBS,Gambia,GMB,2022,Milk - Excluding Butter,75.87,4.44,2.9
FBS,Gambia,GMB,2022,"Pulses, Other and products",7.22,0.5,0.04
FBS,Gambia,GMB,2022,Rice and products,872.84,17.6,2.27
FBS,Gambia,GMB,2022,Wheat and products,288.35,9.0,1.81
FBS,Georgia,GEO,2022,Eggs,38.32,3.43,2.65
FBS,Georgia,GEO,2022,Maize and products,220.79,4.58,1.87
FBS,Georgia,GEO,2022,Milk - Excluding Butter,320.02,15.19,18.75
FBS,Georgia,GEO,2022,"Pulses, Other and products",1.65,0.13,0.01
FBS,Georgia,GEO,2022,Rice and products,27.22,0.56,0.08
FBS,Georgia,GEO,2022,Wheat and products,950.45,29.09,6.22
FBS,Germany,DEU,2022,Eggs,49.9,4.4,3.47
FBS,Germany,DEU,2022,Maize and products,47.82,0.99,0.41
FBS,Germany,DEU,2022,Milk - Excluding Butter,508.24,33.61,28.21
FBS,Germany,DEU,2022,"Pulses, Other and products",4.28,0.29,0.04
FBS,Germany,DEU,2022,Rice and products,42.8,0.86,0.13
FBS,Germany,DEU,2022,Wheat and products,547.73,17.17,3.01
FBS,Ghana,GHA,2022,Eggs,3.74,0.34,0.26
FBS,Ghana,GHA,2022,Maize and products,272.62,6.18,2.52
