Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Barbados,BRB,2014,Maize and products,128.44,2.81,1.03
FBS,Barbados,BRB,2014,Milk - Excluding Butter,192.51,10.37,10.81
FBS,Barbados,BRB,2014,"Pulses, Other and products",52.7,3.92,0.72
FBS,Barbados,BRB,2014,Rice and products,180.17,3.87,0.9
FBS,Barbados,BRB,2014,Wheat and products,499.99,15.02,3.94
FBS,Belarus,BLR,2014,Eggs,46.96,4.22,3.25
FBS,Belarus,BLR,2014,Maize and products,3.96,0.08,0.03
FBS,Belarus,BLR,2014,Milk - Excluding Butter,217.28,13.58,9.26
FBS,Belarus,BLR,2014,"Pulses, Other and products",0.16,0.01,0.0
FBS,Belarus,BLR,2014,Rice and products,27.39,0.56,0.07
FBS,Belarus,BLR,2014,Wheat and products,521.67,13.42,9.31
FBS,Belgium,BEL,2014,Eggs,29.3,2.63,2.02
FBS,Belgium,BEL,2014,Maize and products,9.78,0.2,0.08
FBS,Belgium,BEL,2014,Milk - Excluding Butter,408.18,24.33,25.72
FBS,Belgium,BEL,2014,"Pulses, Other and products",1.63,0.12,0.01
FBS,Belgium,BEL,2014,Rice and products,91.06,1.85,0.23
FBS,Belgium,BEL,2014,Wheat and products,772.4,24.31,3.96
FBS,Belize,BLZ,2014,Eggs,15.36,1.38,1.06
FBS,Belize,BLZ,2014,Maize and products,283.2,5.96,2.38
FBS,Belize,BLZ,2014,Milk - Excluding Butter,153.61,8.64,6.99
FBS,Belize,BLZ,2014,"Pulses, Other and products",6.53,0.49,0.09
FBS,Belize,BLZ,2014,Rice and products,252.17,5.13,0.65
FBS,Belize,BLZ,2014,Wheat and products,419.22,12.05,4.92
None,Benin,BEN,2014,Eggs,None,None,None
None,Benin,BEN,2014,Maize and products,None,None,None
None,Benin,BEN,2014,Milk - Excluding Butter,None,None,None
None,Benin,BEN,2014,"Pulses, Other and products",None,None,None
None,Benin,BEN,2014,Rice and products,None,None,None
None,Benin,BEN,2014,Wheat and products,None,None,None
None,Bhutan,BTN,2014,Eggs,None,None,None
None,Bhutan,BTN,2014,Maize and products,None,None,None
None,Bhutan,BTN,2014,Milk - Excluding Butter,None,None,None
None,Bhutan,BTN,2014,"Pulses, Other and products",None,None,None
None,Bhutan,BTN,2014,Rice and products,None,None,None
None,Bhutan,BTN,2014,Wheat and products,None,None,None
FBS,Bolivia,BOL,2014,Eggs,18.46,1.66,1.28
FBS,Bolivia,BOL,2014,Maize and products,191.14,4.23,1.83
FBS,Bolivia,BOL,2014,Milk - Excluding Butter,79.64,4.0,4.71
FBS,Bolivia,BOL,2014,"Pulses, Other and products",12.7,0.92,0.1
FBS,Bolivia,BOL,2014,Rice and products,271.35,5.53,0.72
FBS,Bolivia,BOL,2014,Wheat and products,390.63,11.72,2.72
FBS,Bosnia and Herzegovina,BIH,2014,Eggs,16.09,1.44,1.11
FBS,Bosnia and Herzegovina,BIH,2014,Maize and products,239.66,4.98,2.03
FBS,Bosnia and Herzegovina,BIH,2014,Milk - Excluding Butter,325.84,16.15,19.55
FBS,Bosnia and Herzegovina,BIH,2014,"Pulses, Other and products",13.11,0.8,0.2
FBS,Bosnia and Herzegovina,BIH,2014,Rice and products,19.14,0.39,0.05
FBS,Bosnia and Herzegovina,BIH,2014,Wheat and products,1016.77,32.49,6.27
FBS,Botswana,BWA,2014,Eggs,6.04,0.54,0.42
FBS,Botswana,BWA,2014,Maize and products,660.9,13.82,5.57
FBS,Botswana,BWA,2014,Milk - Excluding Butter,119.55,6.46,6.26
FBS,Botswana,BWA,2014,"Pulses, Other and products",21.21,1.46,0.3
FBS,Botswana,BWA,2014,Rice and products,103.12,2.08,0.28
FBS,Botswana,BWA,2014,Wheat and products,408.36,12.67,3.21
FBS,Brazil,BRA,2014,Eggs,35.33,3.07,2.47
FBS,Brazil,BRA,2014,Maize and products,239.34,5.04,2.11
FBS,Brazil,BRA,2014,Milk - Excluding Butter,287.08,13.87,16.49
FBS,Brazil,BRA,2014,"Pulses, Other and products",1.28,0.09,0.01
FBS,Brazil,BRA,2014,Rice and products,305.05,6.21,0.79
FBS,Brazil,BRA,2014,Wheat and products,376.67,11.87,1.79
None,Brunei,BRN,2014,Eggs,None,None,None
None,Brunei,BRN,2014,Maize and products,None,None,None
None,Brunei,BRN,2014,Milk - Excluding Butter,None,None,None
None,Brunei,BRN,2014,"Pulses, Other and products",None,None,None
None,Brunei,BRN,2014,Rice and products,None,None,None
None,Brunei,BRN,2014,Wheat and products,None,None,None
FBS,Bulgaria,BGR,2014,Eggs,27.05,2.44,1.87
FBS,Bulgaria,BGR,2014,Maize and products,270.35,5.59,2.3
FBS,Bulgaria,BGR,2014,Milk - Excluding Butter,267.82,15.94,16.15
FBS,Bulgaria,BGR,2014,"Pulses, Other and products",4.55,0.34,0.02
FBS,Bulgaria,BGR,2014,Rice and products,32.99,0.74,0.22
FBS,Bulgaria,BGR,2014,Wheat and products,900.2,28.41,4.3
FBS,Burkina Faso,BFA,2014,Eggs,8.32,0.75,0.58
FBS,Burkina Faso,BFA,2014,Maize and products,586.64,12.13,4.99
FBS,Burkina Faso,BFA,2014,Milk - Excluding Butter,48.14,2.41,2.71
FBS,Burkina Faso,BFA,2014,"Pulses, Other and products",152.04,10.46,1.07
FBS,Burkina Faso,BFA,2014,Rice and products,255.49,5.4,1.12
FBS,Burkina Faso,BFA,2014,Wheat and products,76.47,2.37,0.54
None,Burundi,BDI,2014,Eggs,None,None,None
None,Burundi,BDI,2014,Maize and products,None,None,None
None,Burundi,BDI,2014,Milk - Excluding Butter,None,None,None
None,Burundi,BDI,2014,"Pulses, Other and products",None,None,None
None,Burundi,BDI,2014,Rice and products,None,None,None
None,Burundi,BDI,2014,Wheat and products,None,None,None
FBS,Cabo Verde,CPV,2014,Eggs,15.8,1.39,1.1
FBS,Cabo Verde,CPV,2014,Maize and products,379.96,7.86,3.23
FBS,Cabo Verde,CPV,2014,Milk - Excluding Butter,182.57,9.7,9.07
FBS,Cabo Verde,CPV,2014,"Pulses, Other and products",69.11,5.14,0.93
FBS,Cabo Verde,CPV,2014,Rice and products,406.77,8.29,1.08
FBS,Cabo Verde,CPV,2014,Wheat and products,315.42,10.09,2.52
FBS,Cambodia,KHM,2014,Eggs,4.6,0.4,0.32
FBS,Cambodia,KHM,2014,Maize and products,11.34,0.23,0.1
FBS,Cambodia,KHM,2014,Milk - Excluding Butter,5.58,0.29,0.26
FBS,Cambodia,KHM,2014,"Pulses, Other and products",0.47,0.03,0.01
FBS,Cambodia,KHM,2014,Rice and products,1421.04,28.91,3.69
FBS,Cambodia,KHM,2014,Wheat and products,25.43,0.76,0.23
FBS,Cameroon,CMR,2014,Eggs,1.35,0.12,0.09
FBS,Cameroon,CMR,2014,Maize and products,363.91,7.53,3.09
FBS,Cameroon,CMR,2014,Milk - Excluding Butter,29.35,1.42,1.68
FBS,Cameroon,CMR,2014,"Pulses, Other and products",76.66,5.17,0.63
FBS,Cameroon,CMR,2014,Rice and products,243.77,5.06,0.84
FBS,Cameroon,CMR,2014,Wheat and products,168.42,5.53,0.94
FBS,Canada,CAN,2014,Eggs,45.87,4.13,3.16
FBS,Canada,CAN,2014,Maize and products,111.2,2.3,0.95
FBS,Canada,CAN,2014,Milk - Excluding Butter,183.43,12.91,11.6
FBS,Canada,CAN,2014,"Pulses, Other and products",43.12,3.1,0.32
FBS,Canada,CAN,2014,Rice and products,97.89,2.02,0.35
FBS,Canada,CAN,2014,Wheat and products,531.37,16.8,2.49
None,Central African Republic,CAF,2014,Eggs,None,None,None
None,Central African Republic,CAF,2014,Maize and products,None,None,None
None,Central African Republic,CAF,2014,Milk - Excluding Butter,None,None,None
None,Central African Republic,CAF,2014,"Pulses, Other and products",None,None,None
None,Central African Republic,CAF,2014,Rice and products,None,None,None
None,Central African Republic,CAF,2014,Wheat and products,None,None,None
None,Chad,TCD,2014,Eggs,None,None,None
None,Chad,TCD,2014,Maize and products,None,None,None
None,Chad,TCD,2014,Milk - Excluding Butter,None,None,None
None,Chad,TCD,2014,"Pulses, Other and products",None,None,None
None,Chad,TCD,2014,Rice and products,None,None,None
None,Chad,TCD,2014,Wheat and products,None,None,None
FBS,Chile,CHL,2014,Eggs,33.57,3.01,2.32
FBS,Chile,CHL,2014,Maize and products,196.66,4.07,1.67
FBS,Chile,CHL,2014,Milk - Excluding Butter,156.71,9.65,8.88
FBS,Chile,CHL,2014,"Pulses, Other and products",11.8,0.92,0.1
FBS,Chile,CHL,2014,Rice and products,81.55,1.66,0.21
FBS,Chile,CHL,2014,Wheat and products,798.03,25.35,4.4
FBS,China,CHN,2014,Eggs,68.99,5.99,4.84
FBS,China,CHN,2014,Maize and products,61.16,1.29,0.51
FBS,China,CHN,2014,Milk - Excluding Butter,64.2,3.14,3.71
FBS,China,CHN,2014,"Pulses, Other and products",5.9,0.45,0.04
FBS,China,CHN,2014,Rice and products,825.82,17.13,3.34
FBS,China,CHN,2014,Wheat and products,581.91,20.51,3.87
FBS,Colombia,COL,2014,Eggs,40.01,3.59,2.77
FBS,Colombia,COL,2014,Maize and products,278.89,5.96,2.49
FBS,Colombia,COL,2014,Milk - Excluding Butter,222.07,10.74,13.26
FBS,Colombia,COL,2014,"Pulses, Other and products",14.81,1.11,0.08
FBS,Colombia,COL,2014,Rice and products,271.59,5.53,0.71
FBS,Colombia,COL,2014,Wheat and products,223.97,6.97,1.26
FBS,Comoros,COM,2014,Eggs,5.79,0.51,0.4
FBS,Comoros,COM,2014,Maize and products,61.09,1.27,0.52
FBS,Comoros,COM,2014,Milk - Excluding Butter,40.46,1.92,2.33
FBS,Comoros,COM,2014,"Pulses, Other and products",179.36,13.36,2.57
FBS,Comoros,COM,2014,Rice and products,768.84,15.64,1.98
FBS,Comoros,COM,2014,Wheat and products,183.19,5.29,1.97
FBS,Congo,COG,2014,Eggs,1.95,0.17,0.13
FBS,Congo,COG,2014,Maize and products,33.05,0.68,0.28
FBS,Congo,COG,2014,Milk - Excluding Butter,19.89,0.98,0.93
FBS,Congo,COG,2014,"Pulses, Other and products",0.04,0.0,0.0
FBS,Congo,COG,2014,Rice and products,39.86,0.81,0.11
FBS,Congo,COG,2014,Wheat and products,279.91,8.6,1.95
FBS,Costa Rica,CRI,2014,Eggs,36.83,3.28,2.55
FBS,Costa Rica,CRI,2014,Maize and products,134.85,2.9,1.11
FBS,Costa Rica,CRI,2014,Milk - Excluding Butter,313.22,15.69,17.87
FBS,Costa Rica,CRI,2014,"Pulses, Other and products",3.89,0.26,0.04
FBS,Costa Rica,CRI,2014,Rice and products,402.14,8.19,1.06
FBS,Costa Rica,CRI,2014,Wheat and products,309.68,9.58,1.6
FBS,Croatia,HRV,2014,Eggs,29.63,2.62,2.06
FBS,Croatia,HRV,2014,Maize and products,84.82,1.82,0.7
FBS,Croatia,HRV,2014,Milk - Excluding Butter,349.52,19.85,21.27
FBS,Croatia,HRV,2014,"Pulses, Other and products",1.32,0.1,0.01
FBS,Croatia,HRV,2014,Rice and products,24.27,0.49,0.07
FBS,Croatia,HRV,2014,Wheat and products,743.37,22.17,6.33
FBS,Cuba,CUB,2014,Eggs,32.79,2.95,2.27
FBS,Cuba,CUB,2014,Maize and products,10.32,0.21,0.09
FBS,Cuba,CUB,2014,Milk - Excluding Butter,152.59,8.34,8.07
FBS,Cuba,CUB,2014,"Pulses, Other and products",73.64,5.47,1.07
FBS,Cuba,CUB,2014,Rice and products,644.03,13.03,1.66
FBS,Cuba,CUB,2014,Wheat and products,475.83,14.93,2.42
FBS,Cyprus,CYP,2014,Eggs,29.6,2.58,2.06
FBS,Cyprus,CYP,2014,Maize and products,127.1,3.12,1.32
FBS,Cyprus,CYP,2014,Milk - Excluding Butter,247.48,12.49,14.57
FBS,Cyprus,CYP,2014,"Pulses, Other and products",16.35,1.2,0.12
FBS,Cyprus,CYP,2014,Rice and products,45.36,0.93,0.12
FBS,Cyprus,CYP,2014,Wheat and products,837.26,24.86,7.08
FBS,Czechia,CZE,2014,Eggs,31.7,2.76,2.2
FBS,Czechia,CZE,2014,Maize and products,0.0,0.0,0.0
FBS,Czechia,CZE,2014,Milk - Excluding Butter,284.33,19.23,16.68
FBS,Czechia,CZE,2014,"Pulses, Other and products",5.62,0.43,0.02
FBS,Czechia,CZE,2014,Rice and products,45.54,0.94,0.14
FBS,Czechia,CZE,2014,Wheat and products,740.26,22.58,4.87
FBS,Côte d'Ivoire,CIV,2014,Eggs,5.64,0.51,0.39
FBS,Côte d'Ivoire,CIV,2014,Maize and products,157.39,3.25,1.34
FBS,Côte d'Ivoire,CIV,2014,Milk - Excluding Butter,10.98,0.58,0.56
FBS,Côte d'Ivoire,CIV,2014,"Pulses, Other and products",5.19,0.39,0.08
FBS,Côte d'Ivoire,CIV,2014,Rice and products,667.8,14.09,2.8
FBS,Côte d'Ivoire,CIV,2014,Wheat and products,149.03,4.34,1.55
FBS,Democratic Republic of the Congo,COD,2014,Eggs,0.4,0.04,0.03
FBS,Democratic Republic of the Congo,COD,2014,Maize and products,209.58,4.34,1.78
FBS,Democratic Republic of the Congo,COD,2014,Milk - Excluding Butter,2.57,0.14,0.13
FBS,Democratic Republic of the Congo,COD,2014,"Pulses, Other and products",13.58,0.95,0.13
FBS,Democratic Republic of the Congo,COD,2014,Rice and products,73.7,1.5,0.19
FBS,Democratic Republic of the Congo,COD,2014,Wheat and products,47.0,1.45,0.29
FBS,Denmark,DNK,2014,Eggs,62.09,5.5,4.29
FBS,Denmark,DNK,2014,Maize and products,32.07,0.66,0.27
FBS,Denmark,DNK,2014,Milk - Excluding Butter,463.67,27.9,28.81
FBS,Denmark,DNK,2014,"Pulses, Other and products",1.92,0.13,0.02
FBS,Denmark,DNK,2014,Rice and products,50.43,1.02,0.13
FBS,Denmark,DNK,2014,Wheat and products,606.57,18.12,5.13
FBS,Djibouti,DJI,2014,Eggs,4.02,0.35,0.28
FBS,Djibouti,DJI,2014,Maize and products,1.84,0.04,0.02
FBS,Djibouti,DJI,2014,Milk - Excluding Butter,120.32,6.49,6.51
FBS,Djibouti,DJI,2014,"Pulses, Other and products",12.17,0.95,0.07
FBS,Djibouti,DJI,2014,Rice and products,453.39,9.22,1.17
FBS,Djibouti,DJI,2014,Wheat and products,970.6,30.71,5.31
None,Dominica,DMA,2014,Eggs,None,None,None
None,Dominica,DMA,2014,Maize and products,None,None,None
None,Dominica,DMA,2014,Milk - Excluding Butter,None,None,None
None,Dominica,DMA,2014,"Pulses, Other and products",None,None,None
None,Dominica,DMA,2014,Rice and products,None,None,None
None,Dominica,DMA,2014,Wheat and products,None,None,None
FBS,Dominican Republic,DOM,2014,Eggs,31.12,2.79,2.15
FBS,Dominican Republic,DOM,2014,Maize and products,51.28,1.09,0.43
FBS,Dominican Republic,DOM,2014,Milk - Excluding Butter,149.7,7.99,8.05
FBS,Dominican Republic,DOM,2014,"Pulses, Other and products",28.52,2.04,0.17
FBS,Dominican Republic,DOM,2014,Rice and products,454.72,9.25,1.18
FBS,Dominican Republic,DOM,2014,Wheat and products,181.91,5.35,1.64
FBS,Ecuador,ECU,2014,Eggs,31.35,2.81,2.17
FBS,Ecuador,ECU,2014,Maize and products,300.36,6.22,2.55
FBS,Ecuador,ECU,2014,Milk - Excluding Butter,198.94,10.63,13.01
FBS,Ecuador,ECU,2014,"Pulses, Other and products",13.57,1.06,0.08
FBS,Ecuador,ECU,2014,Rice and products,347.74,7.08,0.9
FBS,Ecuador,ECU,2014,Wheat and products,261.27,8.1,1.51
FBS,Egypt,EGY,2014,Eggs,13.46,1.21,0.93
FBS,Egypt,EGY,2014,Maize and products,531.09,11.62,5.01
FBS,Egypt,EGY,2014,Milk - Excluding Butter,97.24,5.43,6.5
FBS,Egypt,EGY,2014,"Pulses, Other and products",36.42,2.86,0.21
FBS,Egypt,EGY,2014,Rice and products,338.71,6.92,0.93
FBS,Egypt,EGY,2014,Wheat and products,1057.1,33.33,5.11
FBS,El Salvador,SLV,2014,Eggs,34.83,3.12,2.41
FBS,El Salvador,SLV,2014,Maize and products,684.93,14.16,5.82
FBS,El Salvador,SLV,2014,Milk - Excluding Butter,228.49,11.88,14.28
FBS,El Salvador,SLV,2014,"Pulses, Other and products",0.26,0.02,0.0
FBS,El Salvador,SLV,2014,Rice and products,92.2,1.88,0.24
FBS,El Salvador,SLV,2014,Wheat and products,257.8,7.98,1.54
None,Equatorial Guinea,GNQ,2014,Eggs,None,None,None
None,Equatorial Guinea,GNQ,2014,Maize and products,None,None,None
None,Equatorial Guinea,GNQ,2014,Milk - Excluding Butter,None,None,None
None,Equatorial Guinea,GNQ,2014,"Pulses, Other and products",None,None,None
None,Equatorial Guinea,GNQ,2014,Rice and products,None,None,None
None,Equatorial Guinea,GNQ,2014,Wheat and products,None,None,None
None,Eritrea,ERI,2014,Eggs,None,None,None
None,Eritrea,ERI,2014,Maize and products,None,None,None
None,Eritrea,ERI,2014,Milk - Excluding Butter,None,None,None
None,Eritrea,ERI,2014,"Pulses, Other and products",None,None,None
None,Eritrea,ERI,2014,Rice and products,None,None,None
None,Eritrea,ERI,2014,Wheat and products,None,None,None
FBS,Estonia,EST,2014,Eggs,43.78,3.78,3.05
FBS,Estonia,EST,2014,Maize and products,70.86,1.48,0.6
FBS,Estonia,EST,2014,Milk - Excluding Butter,488.08,30.15,30.48
FBS,Estonia,EST,2014,"Pulses, Other and products",0.0,0.0,0.0
FBS,Estonia,EST,2014,Rice and products,24.72,0.51,0.07
FBS,Estonia,EST,2014,Wheat and products,511.79,16.68,4.77
FBS,Eswatini,SWZ,2014,Eggs,5.09,0.46,0.35
FBS,Eswatini,SWZ,2014,Maize and products,571.66,12.0,4.8
FBS,Eswatini,SWZ,2014,Milk - Excluding Butter,105.13,4.93,5.62
FBS,Eswatini,SWZ,2014,"Pulses, Other and products",15.95,1.14,0.18
FBS,Eswatini,SWZ,2014,Rice and products,176.0,3.59,0.47
FBS,Eswatini,SWZ,2014,Wheat and products,294.38,8.0,3.46
FBS,Ethiopia,ETH,2014,Eggs,1.18,0.11,0.08
FBS,Ethiopia,ETH,2014,Maize and products,439.4,9.09,3.73
FBS,Ethiopia,ETH,2014,Milk - Excluding Butter,62.96,3.1,3.6
FBS,Ethiopia,ETH,2014,"Pulses, Other and products",125.5,9.34,1.04
FBS,Ethiopia,ETH,2014,Rice and products,25.1,0.51,0.07
FBS,Ethiopia,ETH,2014,Wheat and products,446.16,14.09,2.09
FBS,Fiji,FJI,2014,Eggs,18.75,1.68,1.3
FBS,Fiji,FJI,2014,Maize and products,17.43,0.34,0.15
FBS,Fiji,FJI,2014,Milk - Excluding Butter,63.5,3.57,3.02
FBS,Fiji,FJI,2014,"Pulses, Other and products",39.35,2.93,0.57
FBS,Fiji,FJI,2014,Rice and products,411.57,8.35,1.07
FBS,Fiji,FJI,2014,Wheat and products,467.03,14.36,2.57
FBS,Finland,FIN,2014,Eggs,34.31,3.05,2.38
FBS,Finland,FIN,2014,Maize and products,0.19,0.0,0.0
FBS,Finland,FIN,2014,Milk - Excluding Butter,561.43,33.79,34.96
FBS,Finland,FIN,2014,"Pulses, Other and products",0.38,0.03,0.0
FBS,Finland,FIN,2014,Rice and products,41.99,0.85,0.11
FBS,Finland,FIN,2014,Wheat and products,608.2,18.47,7.74
FBS,France,FRA,2014,Eggs,45.72,4.06,3.17
FBS,France,FRA,2014,Maize and products,102.59,2.17,0.84
FBS,France,FRA,2014,Milk - Excluding Butter,332.12,22.71,21.26
FBS,France,FRA,2014,"Pulses, Other and products",8.32,0.6,0.05
FBS,France,FRA,2014,Rice and products,57.27,1.19,0.2
FBS,France,FRA,2014,Wheat and products,702.16,21.97,3.95
FBS,Gabon,GAB,2014,Eggs,2.51,0.23,0.17
FBS,Gabon,GAB,2014,Maize and products,135.32,2.8,1.15
FBS,Gabon,GAB,2014,Milk - Excluding Butter,67.69,3.42,3.43
FBS,Gabon,GAB,2014,"Pulses, Other and products",2.04,0.15,0.03
FBS,Gabon,GAB,2014,Rice and products,288.48,5.87,0.74
FBS,Gabon,GAB,2014,Wheat and products,431.73,13.24,2.93
FBS,Gambia,GMB,2014,Eggs,2.31,0.21,0.16
FBS,Gambia,GMB,2014,Maize and products,115.99,2.4,0.99
FBS,Gambia,GMB,2014,Milk - Excluding Butter,103.04,5.49,5.21
FBS,Gambia,GMB,2014,"Pulses, Other and products",8.57,0.64,0.12
FBS,Gambia,GMB,2014,Rice and products,609.03,12.28,1.58
FBS,Gambia,GMB,2014,Wheat and products,316.57,9.78,1.98
FBS,Georgia,GEO,2014,Eggs,32.64,2.92,2.26
FBS,Georgia,GEO,2014,Maize and products,182.72,3.78,1.55
FBS,Georgia,GEO,2014,Milk - Excluding Butter,318.1,14.91,18.62
FBS,Georgia,GEO,2014,"Pulses, Other and products",0.5,0.04,0.0
FBS,Georgia,GEO,2014,Rice and products,24.26,0.5,0.07
FBS,Georgia,GEO,2014,Wheat and products,1052.28,32.66,6.04
FBS,Germany,DEU,2014,Eggs,44.23,3.9,3.07
FBS,Germany,DEU,2014,Maize and products,87.33,1.81,0.74
FBS,Germany,DEU,2014,Milk - Excluding Butter,385.86,26.46,20.09
FBS,Germany,DEU,2014,"Pulses, Other and products",2.47,0.17,0.02
FBS,Germany,DEU,2014,Rice and products,33.57,0.68,0.1
FBS,Germany,DEU,2014,Wheat and products,655.26,20.77,3.08
FBS,Ghana,GHA,2014,Eggs,3.59,0.32,0.25
FBS,Ghana,GHA,2014,Maize and products,198.81,4.11,1.69
FBS,Ghana,GHA,2014,Milk - Excluding Butter,10.91,0.7,0.31
