Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Afghanistan,AFG,2013,Eggs,4.37,0.39,0.3
FBS,Afghanistan,AFG,2013,Maize and products,13.93,0.29,0.12
FBS,Afghanistan,AFG,2013,Milk - Excluding Butter,92.08,5.66,4.26
FBS,Afghanistan,AFG,2013,"Pulses, Other and products",22.3,1.67,0.33
FBS,Afghanistan,AFG,2013,Rice and products,156.2,3.17,0.4
FBS,Afghanistan,AFG,2013,Wheat and products,1386.99,41.82,6.32
FBS,Albania,ALB,2013,Eggs,53.16,4.08,3.83
FBS,Albania,ALB,2013,Maize and products,16.72,0.35,0.14
FBS,Albania,ALB,2013,Milk - Excluding Butter,599.75,31.26,35.67
FBS,Albania,ALB,2013,"Pulses, Other and products",3.43,0.26,0.03
FBS,Albania,ALB,2013,Rice and products,72.45,1.5,0.25
FBS,Albania,ALB,2013,Wheat and products,1042.14,32.31,6.32
FBS,Algeria,DZA,2013,Eggs,28.42,2.55,1.97
FBS,Algeria,DZA,2013,Maize and products,105.31,2.08,0.85
FBS,Algeria,DZA,2013,Milk - Excluding Butter,276.63,15.48,14.2
FBS,Algeria,DZA,2013,"Pulses, Other and products",48.4,3.34,0.49
FBS,Algeria,DZA,2013,Rice and products,23.95,0.49,0.06
FBS,Algeria,DZA,2013,Wheat and products,1270.79,40.06,6.11
None,Andorra,AND,2013,Eggs,None,None,None
None,Andorra,AND,2013,Maize and products,None,None,None
None,Andorra,AND,2013,Milk - Excluding Butter,None,None,None
None,Andorra,AND,2013,"Pulses, Other and products",None,None,None
None,Andorra,AND,2013,Rice and products,None,None,None
None,Andorra,AND,2013,Wheat and products,None,None,None
FBS,Angola,AGO,2013,Eggs,4.11,0.35,0.29
FBS,Angola,AGO,2013,Maize and products,324.37,6.71,2.76
FBS,Angola,AGO,2013,Milk - Excluding Butter,14.94,0.75,0.84
FBS,Angola,AGO,2013,"Pulses, Other and products",6.15,0.37,0.08
FBS,Angola,AGO,2013,Rice and products,106.15,2.16,0.3
FBS,Angola,AGO,2013,Wheat and products,247.1,7.62,1.77
FBS,Antigua and Barbuda,ATG,2013,Eggs,9.59,0.84,0.67
FBS,Antigua and Barbuda,ATG,2013,Maize and products,43.89,1.12,0.36
FBS,Antigua and Barbuda,ATG,2013,Milk - Excluding Butter,166.12,8.2,9.82
FBS,Antigua and Barbuda,ATG,2013,"Pulses, Other and products",6.08,0.45,0.04
FBS,Antigua and Barbuda,ATG,2013,Rice and products,144.87,3.39,0.98
FBS,Antigua and Barbuda,ATG,2013,Wheat and products,418.6,12.22,4.14
FBS,Argentina,ARG,2013,Eggs,37.68,3.39,2.6
FBS,Argentina,ARG,2013,Maize and products,100.78,2.08,0.86
FBS,Argentina,ARG,2013,Milk - Excluding Butter,242.83,13.98,16.3
FBS,Argentina,ARG,2013,"Pulses, Other and products",6.17,0.47,0.03
FBS,Argentina,ARG,2013,Rice and products,85.59,1.81,0.36
FBS,Argentina,ARG,2013,Wheat and products,850.31,26.82,4.04
FBS,Armenia,ARM,2013,Eggs,40.68,3.64,2.82
FBS,Armenia,ARM,2013,Maize and products,21.15,0.51,0.2
FBS,Armenia,ARM,2013,Milk - Excluding Butter,391.98,19.81,24.43
FBS,Armenia,ARM,2013,"Pulses, Other and products",9.11,0.67,0.05
FBS,Armenia,ARM,2013,Rice and products,21.2,0.44,0.07
FBS,Armenia,ARM,2013,Wheat and products,978.02,30.67,4.89
FBS,Australia,AUS,2013,Eggs,29.38,2.63,2.03
FBS,Australia,AUS,2013,Maize and products,43.09,0.94,0.35
FBS,Australia,AUS,2013,Milk - Excluding Butter,368.6,20.58,22.33
FBS,Australia,AUS,2013,"Pulses, Other and products",6.83,0.45,0.1
FBS,Australia,AUS,2013,Rice and products,95.86,1.93,0.31
FBS,Australia,AUS,2013,Wheat and products,583.22,18.33,5.15
FBS,Austria,AUT,2013,Eggs,47.43,4.21,3.29
FBS,Austria,AUT,2013,Maize and products,113.08,2.44,0.87
FBS,Austria,AUT,2013,Milk - Excluding Butter,287.45,18.43,18.77
FBS,Austria,AUT,2013,"Pulses, Other and products",4.35,0.28,0.05
FBS,Austria,AUT,2013,Rice and products,35.05,0.71,0.09
FBS,Austria,AUT,2013,Wheat and products,617.05,19.52,3.65
FBS,Azerbaijan,AZE,2013,Eggs,28.34,2.54,1.96
FBS,Azerbaijan,AZE,2013,Maize and products,92.95,1.92,0.79
FBS,Azerbaijan,AZE,2013,Milk - Excluding Butter,254.12,13.89,15.65
FBS,Azerbaijan,AZE,2013,"Pulses, Other and products",0.0,0.0,0.0
FBS,Azerbaijan,AZE,2013,Rice and products,21.16,0.44,0.08
FBS,Azerbaijan,AZE,2013,Wheat and products,1490.11,46.49,8.21
FBS,Bahamas,BHS,2013,Eggs,18.02,1.51,1.27
FBS,Bahamas,BHS,2013,Maize and products,59.83,1.41,0.46
FBS,Bahamas,BHS,2013,Milk - Excluding Butter,166.83,8.54,10.12
FBS,Bahamas,BHS,2013,"Pulses, Other and products",4.11,0.28,0.03
FBS,Bahamas,BHS,2013,Rice and products,264.98,5.69,0.93
FBS,Bahamas,BHS,2013,Wheat and products,237.96,5.73,4.99
None,Bahrain,BHR,2013,Eggs,None,None,None
None,Bahrain,BHR,2013,Maize and products,None,None,None
None,Bahrain,BHR,2013,Milk - Excluding Butter,None,None,None
None,Bahrain,BHR,2013,"Pulses, Other and products",None,None,None
None,Bahrain,BHR,2013,Rice and products,None,None,None
None,Bahrain,BHR,2013,Wheat and products,None,None,None
FBS,Bangladesh,BGD,2013,Eggs,6.97,0.59,0.49
FBS,Bangladesh,BGD,2013,Maize and products,5.84,0.15,0.07
FBS,Bangladesh,BGD,2013,Milk - Excluding Butter,40.67,2.06,2.29
FBS,Bangladesh,BGD,2013,"Pulses, Other and products",31.63,2.24,0.3
FBS,Bangladesh,BGD,2013,Rice and products,1673.98,33.01,4.18
FBS,Bangladesh,BGD,2013,Wheat and products,129.77,4.09,0.61
FBS,Barbados,BRB,2013,Eggs,29.76,2.64,2.07
FBS,Barbados,BRB,2013,Maize and products,136.64,3.0,1.09
FBS,Barbados,BRB,2013,Milk - Excluding Butter,190.75,10.09,10.78
FBS,Barbados,BRB,2013,"Pulses, Other and products",52.18,3.88,0.7
FBS,Barbados,BRB,2013,Rice and products,173.78,3.77,0.93
FBS,Barbados,BRB,2013,Wheat and products,523.52,15.65,4.35
FBS,Belarus,BLR,2013,Eggs,48.96,4.38,3.39
FBS,Belarus,BLR,2013,Maize and products,4.64,0.1,0.04
FBS,Belarus,BLR,2013,Milk - Excluding Butter,180.99,10.7,7.69
FBS,Belarus,BLR,2013,"Pulses, Other and products",0.15,0.01,0.0
