Domain Code,Country,Country Code,Year,Item,Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day)
FBS,Afghanistan,AFG,2018,Eggs,5.51,0.49,0.38
FBS,Afghanistan,AFG,2018,Maize and products,12.84,0.27,0.11
FBS,Afghanistan,AFG,2018,Milk - Excluding Butter,97.03,5.97,4.35
FBS,Afghanistan,AFG,2018,"Pulses, Other and products",20.7,1.55,0.3
FBS,Afghanistan,AFG,2018,Rice and products,159.12,3.23,0.41
FBS,Afghanistan,AFG,2018,Wheat and products,1363.25,41.17,6.14
FBS,Albania,ALB,2018,Eggs,59.32,4.54,4.27
FBS,Albania,ALB,2018,Maize and products,18.03,0.38,0.15
FBS,Albania,ALB,2018,Milk - Excluding Butter,664.03,35.82,40.92
FBS,Albania,ALB,2018,"Pulses, Other and products",3.1,0.23,0.03
FBS,Albania,ALB,2018,Rice and products,71.19,1.45,0.18
FBS,Albania,ALB,2018,Wheat and products,961.69,29.83,5.86
FBS,Algeria,DZA,2018,Eggs,23.21,2.08,1.61
FBS,Algeria,DZA,2018,Maize and products,117.93,2.36,0.97
FBS,Algeria,DZA,2018,Milk - Excluding Butter,247.02,14.24,12.29
FBS,Algeria,DZA,2018,"Pulses, Other and products",47.45,3.28,0.47
FBS,Algeria,DZA,2018,Rice and products,24.07,0.49,0.06
FBS,Algeria,DZA,2018,Wheat and products,1303.34,41.16,6.09
None,Andorra,AND,2018,Eggs,None,None,None
None,Andorra,AND,2018,Maize and products,None,None,None
None,Andorra,AND,2018,Milk - Excluding Butter,None,None,None
None,Andorra,AND,2018,"Pulses, Other and products",None,None,None
None,Andorra,AND,2018,Rice and products,None,None,None
None,Andorra,AND,2018,Wheat and products,None,None,None
FBS,Angola,AGO,2018,Eggs,0.25,0.02,0.02
FBS,Angola,AGO,2018,Maize and products,387.54,8.01,3.29
FBS,Angola,AGO,2018,Milk - Excluding Butter,23.05,1.18,1.22
FBS,Angola,AGO,2018,"Pulses, Other and products",7.16,0.44,0.1
FBS,Angola,AGO,2018,Rice and products,126.38,2.56,0.33
FBS,Angola,AGO,2018,Wheat and products,231.09,7.24,1.45
FBS,Antigua and Barbuda,ATG,2018,Eggs,10.58,0.93,0.74
FBS,Antigua and Barbuda,ATG,2018,Maize and products,39.19,1.08,0.34
FBS,Antigua and Barbuda,ATG,2018,Milk - Excluding Butter,157.73,7.8,9.3
FBS,Antigua and Barbuda,ATG,2018,"Pulses, Other and products",11.17,0.82,0.09
FBS,Antigua and Barbuda,ATG,2018,Rice and products,146.5,3.44,0.98
FBS,Antigua and Barbuda,ATG,2018,Wheat and products,427.07,12.37,4.57
FBS,Argentina,ARG,2018,Eggs,55.96,5.04,3.86
FBS,Argentina,ARG,2018,Maize and products,91.11,1.88,0.77
FBS,Argentina,ARG,2018,Milk - Excluding Butter,230.99,12.93,14.81
FBS,Argentina,ARG,2018,"Pulses, Other and products",5.91,0.45,0.03
FBS,Argentina,ARG,2018,Rice and products,93.99,1.98,0.39
FBS,Argentina,ARG,2018,Wheat and products,845.43,26.57,4.19
FBS,Armenia,ARM,2018,Eggs,42.1,3.78,2.91
FBS,Armenia,ARM,2018,Maize and products,44.23,1.06,0.43
FBS,Armenia,ARM,2018,Milk - Excluding Butter,404.54,20.49,25.2
FBS,Armenia,ARM,2018,"Pulses, Other and products",10.26,0.76,0.06
FBS,Armenia,ARM,2018,Rice and products,35.75,0.74,0.11
FBS,Armenia,ARM,2018,Wheat and products,965.57,30.06,5.2
FBS,Australia,AUS,2018,Eggs,29.01,2.59,2.01
FBS,Australia,AUS,2018,Maize and products,37.66,0.82,0.31
FBS,Australia,AUS,2018,Milk - Excluding Butter,394.6,22.46,23.95
FBS,Australia,AUS,2018,"Pulses, Other and products",10.4,0.74,0.08
FBS,Australia,AUS,2018,Rice and products,79.91,1.6,0.22
FBS,Australia,AUS,2018,Wheat and products,565.12,18.21,4.75
FBS,Austria,AUT,2018,Eggs,51.61,4.64,3.57
FBS,Austria,AUT,2018,Maize and products,101.56,2.18,0.81
FBS,Austria,AUT,2018,Milk - Excluding Butter,325.71,21.07,20.7
FBS,Austria,AUT,2018,"Pulses, Other and products",6.98,0.44,0.08
FBS,Austria,AUT,2018,Rice and products,37.16,0.75,0.1
FBS,Austria,AUT,2018,Wheat and products,658.19,21.45,3.52
FBS,Azerbaijan,AZE,2018,Eggs,29.66,2.66,2.05
FBS,Azerbaijan,AZE,2018,Maize and products,93.21,2.56,0.77
FBS,Azerbaijan,AZE,2018,Milk - Excluding Butter,273.67,14.55,16.67
FBS,Azerbaijan,AZE,2018,"Pulses, Other and products",0.0,0.0,0.0
FBS,Azerbaijan,AZE,2018,Rice and products,51.34,1.06,0.16
FBS,Azerbaijan,AZE,2018,Wheat and products,1399.88,43.84,7.34
FBS,Bahamas,BHS,2018,Eggs,23.88,1.99,1.69
FBS,Bahamas,BHS,2018,Maize and products,124.07,2.79,0.99
FBS,Bahamas,BHS,2018,Milk - Excluding Butter,160.37,8.63,10.19
FBS,Bahamas,BHS,2018,"Pulses, Other and products",3.57,0.24,0.02
FBS,Bahamas,BHS,2018,Rice and products,184.78,3.77,0.5
FBS,Bahamas,BHS,2018,Wheat and products,230.75,5.68,4.57
None,Bahrain,BHR,2018,Eggs,None,None,None
None,Bahrain,BHR,2018,Maize and products,None,None,None
None,Bahrain,BHR,2018,Milk - Excluding Butter,None,None,None
None,Bahrain,BHR,2018,"Pulses, Other and products",None,None,None
None,Bahrain,BHR,2018,Rice and products,None,None,None
None,Bahrain,BHR,2018,Wheat and products,None,None,None
FBS,Bangladesh,BGD,2018,Eggs,13.31,1.13,0.94
FBS,Bangladesh,BGD,2018,Maize and products,6.48,0.16,0.08
