Country Name,Country Code,Year,Value
Afghanistan,AFG,2009,46.5
Albania,ALB,2009,21.0
Algeria,DZA,2009,14.2
Andorra,AND,2009,
Angola,AGO,2009,31.1
Antigua and Barbuda,ATG,2009,
Argentina,ARG,2009,7.1
Armenia,ARM,2009,17.7
Australia,AUS,2009,3.0
Austria,AUT,2009,
Azerbaijan,AZE,2009,20.8
Bahamas,BHS,2009,
Bahrain,BHR,2009,7.3
Bangladesh,BGD,2009,42.9
Barbados,BRB,2009,8.0
Belarus,BLR,2009,3.1
Belgium,BEL,2009,3.1
Belize,BLZ,2009,20.0
Benin,BEN,2009,35.3
Bhutan,BTN,2009,34.1
Bolivia,BOL,2009,24.0
Bosnia and Herzegovina,BIH,2009,10.3
Botswana,BWA,2009,27.1
Brazil,BRA,2009,6.8
Brunei,BRN,2009,19.1
Bulgaria,BGR,2009,8.0
Burkina Faso,BFA,2009,36.8
Burundi,BDI,2009,57.7
Cabo Verde,CPV,2009,10.1
Cambodia,KHM,2009,39.2
Cameroon,CMR,2009,34.5
Canada,CAN,2009,
Central African Republic,CAF,2009,41.4
Chad,TCD,2009,39.6
Chile,CHL,2009,2.0
China,CHN,2009,9.6
Colombia,COL,2009,13.6
Comoros,COM,2009,36.5
Congo,COG,2009,26.6
Costa Rica,CRI,2009,6.4
Cote d'Ivoire,CIV,2009,30.9
Croatia,HRV,2009,
Cuba,CUB,2009,7.6
Cyprus,CYP,2009,
Czechia,CZE,2009,2.6
Democratic Republic of the Congo,COD,2009,44.0
Denmark,DNK,2009,
Djibouti,DJI,2009,30.1
Dominica,DMA,2009,
Dominican Republic,DOM,2009,8.5
Ecuador,ECU,2009,27.9
Egypt,EGY,2009,25.6
El Salvador,SLV,2009,18.6
Equatorial Guinea,GNQ,2009,28.8
Eritrea,ERI,2009,50.8
Estonia,EST,2009,1.4
Eswatini,SWZ,2009,31.2
Ethiopia,ETH,2009,46.0
Fiji,FJI,2009,7.3
Finland,FIN,2009,1.8
France,FRA,2009,
Gabon,GAB,2009,20.0
Gambia,GMB,2009,24.7
Georgia,GEO,2009,11.2
