Country Name,Country Code,Year,Value
Afghanistan,AFG,2005,51.3
Albania,ALB,2005,27.5
Algeria,DZA,2005,18.0
Andorra,AND,2005,
Angola,AGO,2005,35.9
Antigua and Barbuda,ATG,2005,
Argentina,ARG,2005,7.9
Armenia,ARM,2005,20.1
Australia,AUS,2005,1.9
Austria,AUT,2005,
Azerbaijan,AZE,2005,25.2
Bahamas,BHS,2005,
Bahrain,BHR,2005,8.8
Bangladesh,BGD,2005,48.7
Barbados,BRB,2005,8.1
Belarus,BLR,2005,4.3
Belgium,BEL,2005,3.7
Belize,BLZ,2005,22.9
Benin,BEN,2005,35.6
Bhutan,BTN,2005,40.1
Bolivia,BOL,2005,29.4
Bosnia and Herzegovina,BIH,2005,11.1
Botswana,BWA,2005,29.3
Brazil,BRA,2005,7.4
Brunei,BRN,2005,21.1
Bulgaria,BGR,2005,8.8
Burkina Faso,BFA,2005,40.3
Burundi,BDI,2005,60.6
Cabo Verde,CPV,2005,12.1
Cambodia,KHM,2005,44.9
Cameroon,CMR,2005,37.0
Canada,CAN,2005,
Central African Republic,CAF,2005,43.2
Chad,TCD,2005,41.7
Chile,CHL,2005,2.3
China,CHN,2005,13.4
Colombia,COL,2005,15.8
Comoros,COM,2005,41.2
Congo,COG,2005,30.9
Costa Rica,CRI,2005,6.4
Cote d'Ivoire,CIV,2005,32.3
Croatia,HRV,2005,
Cuba,CUB,2005,7.8
Cyprus,CYP,2005,
Czechia,CZE,2005,2.7
Democratic Republic of the Congo,COD,2005,45.7
Denmark,DNK,2005,
Djibouti,DJI,2005,32.2
Dominica,DMA,2005,
Dominican Republic,DOM,2005,8.9
Ecuador,ECU,2005,28.4
Egypt,EGY,2005,25.3
El Salvador,SLV,2005,23.5
Equatorial Guinea,GNQ,2005,33.2
Eritrea,ERI,2005,46.8
Estonia,EST,2005,1.6
Eswatini,SWZ,2005,34.0
Ethiopia,ETH,2005,51.6
Fiji,FJI,2005,6.5
Finland,FIN,2005,2.0
France,FRA,2005,
Gabon,GAB,2005,23.4
Gambia,GMB,2005,26.4
Georgia,GEO,2005,14.4
Germany,DEU,2005,1.3
Ghana,GHA,2005,29.7
Greece,GRC,2005,2.0
Grenada,GRD,2005,
Guatemala,GTM,2005,52.3
Guinea,GIN,2005,35.2
Guinea-Bissau,GNB,2005,31.0
Guyana,GUY,2005,16.9
Haiti,HTI,2005,27.1
Honduras,HND,2005,31.0
Hungary,HUN,2005,
Iceland,ISL,2005,
India,IND,2005,47.8
Indonesia,IDN,2005,39.6
Iran,IRN,2005,8.8
Iraq,IRQ,2005,26.9
Ireland,IRL,2005,3.3
Israel,ISR,2005,
Italy,ITA,2005,
Jamaica,JAM,2005,6.4
Japan,JPN,2005,6.7
Jordan,JOR,2005,9.5
Kazakhstan,KAZ,2005,15.6
Kenya,KEN,2005,37.3
Kiribati,KIR,2005,18.8
Kuwait,KWT,2005,4.3
Kyrgyzstan,KGZ,2005,23.0
Laos,LAO,2005,47.4
Latvia,LVA,2005,2.8
Lebanon,LBN,2005,15.9
Lesotho,LSO,2005,41.8
Liberia,LBR,2005,41.2
Libya,LBY,2005,27.2
Liechtenstein,LIE,2005,
Lithuania,LTU,2005,2.4
Luxembourg,LUX,2005,
Madagascar,MDG,2005,54.3
Malawi,MWI,2005,53.6
Malaysia,MYS,2005,18.3
Maldives,MDV,2005,26.8
Mali,MLI,2005,36.5
Malta,MLT,2005,5.9
Marshall Islands,MHL,2005,40.0
Mauritania,MRT,2005,32.4
Mauritius,MUS,2005,10.2
Mexico,MEX,2005,17.0
Micronesia,FSM,2005,
Moldova,MDA,2005,10.2
Monaco,MCO,2005,
Mongolia,MNG,2005,23.0
Montenegro,MNE,2005,8.3
Morocco,MAR,2005,20.5
Mozambique,MOZ,2005,46.5
Myanmar,MMR,2005,39.4
Namibia,NAM,2005,29.2
Nauru,NRU,2005,24.6
Nepal,NPL,2005,50.2
Netherlands,NLD,2005,1.4
New Zealand,NZL,2005,
Nicaragua,NIC,2005,
Niger,NER,2005,49.8
Nigeria,NGA,2005,40.6
North Korea,PRK,2005,41.7
North Macedonia,MKD,2005,8.6
Norway,NOR,2005,
Oman,OMN,2005,12.3
Pakistan,PAK,2005,44.1
Palau,PLW,2005,
Palestine,PSE,2005,11.2
Panama,PAN,2005,20.7
Papua New Guinea,PNG,2005,43.3
Paraguay,PRY,2005,16.8
Peru,PER,2005,28.3
Philippines,PHL,2005,34.0
Poland,POL,2005,2.9
Portugal,PRT,2005,4.7
Qatar,QAT,2005,7.9
Romania,ROU,2005,12.1
Russia,RUS,2005,
Rwanda,RWA,2005,48.4
Saint Kitts and Nevis,KNA,2005,
Saint Lucia,LCA,2005,2.8
Saint Vincent and the Grenadines,VCT,2005,
Samoa,WSM,2005,4.9
San Marino,SMR,2005,
Sao Tome and Principe,STP,2005,26.3
Saudi Arabia,SAU,2005,11.8
Senegal,SEN,2005,21.5
Serbia,SRB,2005,8.2
Seychelles,SYC,2005,9.2
Sierra Leone,SLE,2005,38.1
Singapore,SGP,2005,4.1
Slovakia,SVK,2005,
Slovenia,SVN,2005,
Solomon Islands,SLB,2005,32.9
Somalia,SOM,2005,33.4
South Africa,ZAF,2005,26.2
South Korea,KOR,2005,2.3
South Sudan,SSD,2005,36.0
Spain,ESP,2005,
Sri Lanka,LKA,2005,19.2
Sudan,SDN,2005,38.0
Suriname,SUR,2005,11.1
Sweden,SWE,2005,
Switzerland,CHE,2005,
Syria,SYR,2005,29.6
Tajikistan,TJK,2005,36.7
Tanzania,TZA,2005,44.3
Thailand,THA,2005,16.2
Timor-Leste,TLS,2005,56.8
Togo,TGO,2005,29.8
Tonga,TON,2005,11.2
Trinidad and Tobago,TTO,2005,6.9
Tunisia,TUN,2005,11.0
Turkey,TUR,2005,15.6
Turkmenistan,TKM,2005,21.0
Tuvalu,TUV,2005,10.6
Uganda,UGA,2005,41.2
Ukraine,UKR,2005,21.0
United Arab Emirates,ARE,2005,
United Kingdom,GBR,2005,3.3
United States,USA,2005,2.6
Uruguay,URY,2005,13.3
Uzbekistan,UZB,2005,21.5
Vanuatu,VUT,2005,25.5
Venezuela,VEN,2005,16.9
Vietnam,VNM,2005,33.4
Yemen,YEM,2005,54.4
Zambia,ZMB,2005,49.7
Zimbabwe,ZWE,2005,34.2
