Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Afghanistan,AFG,2012,97.18
Albania,ALB,2012,95.06
Algeria,DZA,2012,89.77
Andorra,AND,2012,
Angola,AGO,2012,78.69
Antigua and Barbuda,ATG,2012,99.69
Argentina,ARG,2012,86.64
Armenia,ARM,2012,88.2
Australia,AUS,2012,95.53
Austria,AUT,2012,95.95
Azerbaijan,AZE,2012,95.38
Bahamas,BHS,2012,93.88
Bahrain,BHR,2012,67.61
Bangladesh,BGD,2012,90.18
Barbados,BRB,2012,107.13
Belarus,BLR,2012,103.2
Belgium,BEL,2012,91.38
Belize,BLZ,2012,106.29
Benin,BEN,2012,91.68
Bhutan,BTN,2012,92.32
Bolivia,BOL,2012,89.26
Bosnia and Herzegovina,BIH,2012,91.82
Botswana,BWA,2012,127.68
Brazil,BRA,2012,91.55
Brunei,BRN,2012,97.4
Bulgaria,BGR,2012,83.86
Burkina Faso,BFA,2012,85.38
Burundi,BDI,2012,81.8
C̫te d'Ivoire,CIV,2012,83.99
Cabo Verde,CPV,2012,100.35
Cambodia,KHM,2012,88.4
Cameroon,CMR,2012,88.13
Canada,CAN,2012,87.26
Central African Republic,CAF,2012,100.7
Chad,TCD,2012,99.57
Chile,CHL,2012,100.23
China,CHN,2012,93.74
Colombia,COL,2012,89.91
Comoros,COM,2012,100.19
Congo,COG,2012,92.69
Costa Rica,CRI,2012,94.88
Croatia,HRV,2012,89.06
Cuba,CUB,2012,93.89
Cyprus,CYP,2012,105.46
Czechia,CZE,2012,85.84
Democratic Republic of the Congo,COD,2012,87.45
Denmark,DNK,2012,98.74
Djibouti,DJI,2012,123.38
Dominica,DMA,2012,95.12
Dominican Republic,DOM,2012,84.87
Ecuador,ECU,2012,95.51
Egypt,EGY,2012,98.38
El Salvador,SLV,2012,108.63
Equatorial Guinea,GNQ,2012,96.1
Eritrea,ERI,2012,102.06
Estonia,EST,2012,89.2
Eswatini,SWZ,2012,99.86
Ethiopia,ETH,2012,85.12
Fiji,FJI,2012,88.4
Finland,FIN,2012,94.73
France,FRA,2012,97.79
Gabon,GAB,2012,91.95
Gambia,GMB,2012,119.79
Georgia,GEO,2012,91.62
Germany,DEU,2012,96.12
Ghana,GHA,2012,92.17
Greece,GRC,2012,103.29
Grenada,GRD,2012,82.02
Guatemala,GTM,2012,83.64
Guinea,GIN,2012,88.68
Guinea-Bissau,GNB,2012,98.46
Guyana,GUY,2012,68.05
Haiti,HTI,2012,95.9
Honduras,HND,2012,103.98
Hungary,HUN,2012,79.07
Iceland,ISL,2012,93.72
India,IND,2012,92.3
Indonesia,IDN,2012,101.01
Iran,IRN,2012,92.28
Iraq,IRQ,2012,131.6
Ireland,IRL,2012,85.76
Israel,ISR,2012,96.53
Italy,ITA,2012,103.35
Jamaica,JAM,2012,97.19
Japan,JPN,2012,96.88
Jordan,JOR,2012,87.89
Kazakhstan,KAZ,2012,80.94
Kenya,KEN,2012,96.4
Kiribati,KIR,2012,89.61
Kuwait,KWT,2012,95.94
Kyrgyzstan,KGZ,2012,87.75
Laos,LAO,2012,72.26
Latvia,LVA,2012,87.12
Lebanon,LBN,2012,84.54
Lesotho,LSO,2012,105.27
Liberia,LBR,2012,93.77
Libya,LBY,2012,109.35
Liechtenstein,LIE,2012,
Lithuania,LTU,2012,91.86
Luxembourg,LUX,2012,89.21
Madagascar,MDG,2012,108.38
Malawi,MWI,2012,75
Malaysia,MYS,2012,86.23
Maldives,MDV,2012,98.1
Mali,MLI,2012,87.28
Malta,MLT,2012,100.22
Marshall Islands,MHL,2012,110
Mauritania,MRT,2012,93.23
Mauritius,MUS,2012,102.45
Mexico,MEX,2012,92.19
Micronesia,FSM,2012,83.37
Moldova,MDA,2012,72.01
Monaco,MCO,2012,
Mongolia,MNG,2012,73.61
Montenegro,MNE,2012,93.52
Morocco,MAR,2012,92.22
Mozambique,MOZ,2012,118.49
Myanmar,MMR,2012,93.93
Namibia,NAM,2012,104.05
Nauru,NRU,2012,102.25
Nepal,NPL,2012,94
Netherlands,NLD,2012,90.81
New Zealand,NZL,2012,90.36
Nicaragua,NIC,2012,94.92
Niger,NER,2012,84.68
Nigeria,NGA,2012,86.95
North Korea,PRK,2012,102.95
North Macedonia,MKD,2012,90.38
Norway,NOR,2012,94.84
Oman,OMN,2012,91.93
Pakistan,PAK,2012,89.5
Palau,PLW,2012,
Palestine,PSE,2012,117.04
Panama,PAN,2012,95.53
Papua New Guinea,PNG,2012,92.05
Paraguay,PRY,2012,62.4
Peru,PER,2012,91.99
Philippines,PHL,2012,98.47
Poland,POL,2012,96.02
Portugal,PRT,2012,91.81
Qatar,QAT,2012,78.58
Romania,ROU,2012,79.61
Russia,RUS,2012,84.76
