Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Honduras,HND,2020,106.55
Hungary,HUN,2020,93.68
Iceland,ISL,2020,103.55
India,IND,2020,120.12
Indonesia,IDN,2020,110.75
Iran,IRN,2020,86.77
Iraq,IRQ,2020,149.13
Ireland,IRL,2020,116.55
Israel,ISR,2020,102.3
Italy,ITA,2020,99.92
Jamaica,JAM,2020,100.83
Japan,JPN,2020,100.3
Jordan,JOR,2020,102.14
Kazakhstan,KAZ,2020,118.33
Kenya,KEN,2020,125.82
Kiribati,KIR,2020,94.37
Kuwait,KWT,2020,106.01
Kyrgyzstan,KGZ,2020,110.47
Laos,LAO,2020,104.61
Latvia,LVA,2020,110.74
Lebanon,LBN,2020,99.76
Lesotho,LSO,2020,91.06
Liberia,LBR,2020,100.6
Libya,LBY,2020,104.88
Liechtenstein,LIE,2020,
Lithuania,LTU,2020,107.57
Luxembourg,LUX,2020,113.62
Madagascar,MDG,2020,102.17
Malawi,MWI,2020,137.83
Malaysia,MYS,2020,102.84
Maldives,MDV,2020,107.4
Mali,MLI,2020,136.86
Malta,MLT,2020,77.73
Marshall Islands,MHL,2020,90.04
Mauritania,MRT,2020,108.39
Mauritius,MUS,2020,80.3
Mexico,MEX,2020,112.74
Micronesia,FSM,2020,119.04
Moldova,MDA,2020,81.46
Monaco,MCO,2020,
Mongolia,MNG,2020,168.69
Montenegro,MNE,2020,102.84
Morocco,MAR,2020,99.7
Mozambique,MOZ,2020,140.99
Myanmar,MMR,2020,78.76
Namibia,NAM,2020,95.9
Nauru,NRU,2020,99.53
Nepal,NPL,2020,120.46
Netherlands,NLD,2020,102.3
New Zealand,NZL,2020,103.53
Nicaragua,NIC,2020,122.95
Niger,NER,2020,128.32
Nigeria,NGA,2020,112.64
North Korea,PRK,2020,94.17
North Macedonia,MKD,2020,102.72
Norway,NOR,2020,101.36
Oman,OMN,2020,140.87
Pakistan,PAK,2020,115.98
Palau,PLW,2020,
Palestine,PSE,2020,116.86
Panama,PAN,2020,107.17
Papua New Guinea,PNG,2020,98.87
Paraguay,PRY,2020,116.83
Peru,PER,2020,118.74
Philippines,PHL,2020,100.67
Poland,POL,2020,111.87
Portugal,PRT,2020,108.16
Qatar,QAT,2020,159.38
Romania,ROU,2020,86.87
Russia,RUS,2020,112.01
Rwanda,RWA,2020,113.66
Saint Kitts and Nevis,KNA,2020,95.35
Saint Lucia,LCA,2020,88.66
Saint Vincent and the Grenadines,VCT,2020,102.26
Samoa,WSM,2020,78.5
San Marino,SMR,2020,
Sao Tome and Principe,STP,2020,105.67
Saudi Arabia,SAU,2020,170.03
Senegal,SEN,2020,183.45
Serbia,SRB,2020,110.92
Seychelles,SYC,2020,129.34
Sierra Leone,SLE,2020,91.46
Singapore,SGP,2020,123.38
Slovakia,SVK,2020,102.6
Slovenia,SVN,2020,104.99
Solomon Islands,SLB,2020,100.77
Somalia,SOM,2020,100.14
South Africa,ZAF,2020,111.43
South Korea,KOR,2020,99.36
South Sudan,SSD,2020,106.85
Spain,ESP,2020,117.43
Sri Lanka,LKA,2020,108.5
Sudan,SDN,2020,116.99
Suriname,SUR,2020,85.81
Sweden,SWE,2020,101.05
Switzerland,CHE,2020,99.14
Syria,SYR,2020,119.04
TÃ¼rkiye,TUR,2020,120.22
Tajikistan,TJK,2020,156
Tanzania,TZA,2020,112.05
Thailand,THA,2020,96.08
Timor-Leste,TLS,2020,93.25
Togo,TGO,2020,116.4
Tonga,TON,2020,97.09
Trinidad and Tobago,TTO,2020,90.13
Tunisia,TUN,2020,122.9
Turkmenistan,TKM,2020,112.42
Tuvalu,TUV,2020,113.47
Uganda,UGA,2020,139.38
Ukraine,UKR,2020,99.24
United Arab Emirates,ARE,2020,124.53
United Kingdom,GBR,2020,98.14
United States,USA,2020,103.12
Uruguay,URY,2020,92.46
Uzbekistan,UZB,2020,106.82
Vanuatu,VUT,2020,81.96
Vatican City,VAT,2020,
Venezuela,VEN,2020,89.45
Vietnam,VNM,2020,107.14
Yemen,YEM,2020,111.64
Zambia,ZMB,2020,120.52
Zimbabwe,ZWE,2020,110.34
