Country Name,Country Code,Year,Food production index (2014-2016 = 100)
Montenegro,MNE,2016,108.01
Morocco,MAR,2016,92.03
Mozambique,MOZ,2016,101.87
Myanmar,MMR,2016,101.02
Namibia,NAM,2016,97.79
Nauru,NRU,2016,100.76
Nepal,NPL,2016,105.61
Netherlands,NLD,2016,102.26
New Zealand,NZL,2016,99.99
Nicaragua,NIC,2016,105.71
Niger,NER,2016,108.95
Nigeria,NGA,2016,106.78
North Korea,PRK,2016,98.27
North Macedonia,MKD,2016,104.06
Norway,NOR,2016,101.03
Oman,OMN,2016,109.07
Pakistan,PAK,2016,101.82
Palau,PLW,2016,
Palestine,PSE,2016,106.16
Panama,PAN,2016,100.45
Papua New Guinea,PNG,2016,100.52
Paraguay,PRY,2016,101.59
Peru,PER,2016,103.23
Philippines,PHL,2016,98.64
Poland,POL,2016,101.73
Portugal,PRT,2016,98.8
Qatar,QAT,2016,105.96
Romania,ROU,2016,100.84
Russia,RUS,2016,102.44
Rwanda,RWA,2016,102.07
Saint Kitts and Nevis,KNA,2016,99.29
Saint Lucia,LCA,2016,97.51
Saint Vincent and the Grenadines,VCT,2016,97.87
Samoa,WSM,2016,89.19
San Marino,SMR,2016,
Sao Tome and Principe,STP,2016,104.32
Saudi Arabia,SAU,2016,107.33
Senegal,SEN,2016,105.29
Serbia,SRB,2016,107.59
Seychelles,SYC,2016,104.85
Sierra Leone,SLE,2016,93.6
Singapore,SGP,2016,105.48
Slovakia,SVK,2016,105.7
Slovenia,SVN,2016,100.59
Solomon Islands,SLB,2016,99.58
Somalia,SOM,2016,97.54
South Africa,ZAF,2016,96.06
South Korea,KOR,2016,98.5
South Sudan,SSD,2016,101.1
Spain,ESP,2016,106.12
Sri Lanka,LKA,2016,98.84
Sudan,SDN,2016,104.97
Suriname,SUR,2016,100.14
Sweden,SWE,2016,98.06
Switzerland,CHE,2016,97.98
Syria,SYR,2016,101.48
TÃ¼rkiye,TUR,2016,102.45
Tajikistan,TJK,2016,110.88
Tanzania,TZA,2016,98.08
Thailand,THA,2016,100.46
Timor-Leste,TLS,2016,95.71
Togo,TGO,2016,100.67
Tonga,TON,2016,98.47
Trinidad and Tobago,TTO,2016,102.94
Tunisia,TUN,2016,95.59
Turkmenistan,TKM,2016,105.16
Tuvalu,TUV,2016,100.97
Uganda,UGA,2016,94.55
Ukraine,UKR,2016,102.07
United Arab Emirates,ARE,2016,107.28
United Kingdom,GBR,2016,97.98
United States,USA,2016,104.86
Uruguay,URY,2016,96
Uzbekistan,UZB,2016,106.41
Vanuatu,VUT,2016,97.25
Vatican City,VAT,2016,
Venezuela,VEN,2016,95.63
Vietnam,VNM,2016,100.74
Yemen,YEM,2016,92.32
Zambia,ZMB,2016,101.64
Zimbabwe,ZWE,2016,102.05
