Country Name,Country Code,Year,Food production index (2014-2016 = 100)
North Korea,PRK,2017,95.17
North Macedonia,MKD,2017,83.71
Norway,NOR,2017,101.35
Oman,OMN,2017,126.84
Pakistan,PAK,2017,105.47
Palau,PLW,2017,
Palestine,PSE,2017,111.65
Panama,PAN,2017,102.8
Papua New Guinea,PNG,2017,100.64
Paraguay,PRY,2017,110.54
Peru,PER,2017,103.96
Philippines,PHL,2017,101.95
Poland,POL,2017,106.19
Portugal,PRT,2017,110.26
Qatar,QAT,2017,105.98
Romania,ROU,2017,115.92
Russia,RUS,2017,107.43
Rwanda,RWA,2017,105.24
Saint Kitts and Nevis,KNA,2017,95.34
Saint Lucia,LCA,2017,99.49
Saint Vincent and the Grenadines,VCT,2017,99.36
Samoa,WSM,2017,86.03
San Marino,SMR,2017,
Sao Tome and Principe,STP,2017,110.88
Saudi Arabia,SAU,2017,122.02
Senegal,SEN,2017,134.25
Serbia,SRB,2017,90.75
Seychelles,SYC,2017,90.51
Sierra Leone,SLE,2017,84.47
Singapore,SGP,2017,133.2
Slovakia,SVK,2017,91.88
Slovenia,SVN,2017,97.55
Solomon Islands,SLB,2017,100.37
Somalia,SOM,2017,98.37
South Africa,ZAF,2017,105.85
South Korea,KOR,2017,97.52
South Sudan,SSD,2017,100.66
Spain,ESP,2017,101.65
Sri Lanka,LKA,2017,88.82
Sudan,SDN,2017,101.74
Suriname,SUR,2017,103.52
Sweden,SWE,2017,100.86
Switzerland,CHE,2017,97.74
Syria,SYR,2017,103.99
TÃ¼rkiye,TUR,2017,108.58
Tajikistan,TJK,2017,131.87
Tanzania,TZA,2017,96.03
Thailand,THA,2017,102.09
Timor-Leste,TLS,2017,91.51
Togo,TGO,2017,105.89
Tonga,TON,2017,98.56
Trinidad and Tobago,TTO,2017,107.55
Tunisia,TUN,2017,93.75
Turkmenistan,TKM,2017,105.39
Tuvalu,TUV,2017,101.93
Uganda,UGA,2017,103.98
Ukraine,UKR,2017,100.01
United Arab Emirates,ARE,2017,107.31
United Kingdom,GBR,2017,102.21
United States,USA,2017,101.95
Uruguay,URY,2017,104.3
Uzbekistan,UZB,2017,101.18
Vanuatu,VUT,2017,83.66
Vatican City,VAT,2017,
Venezuela,VEN,2017,91.75
Vietnam,VNM,2017,102.45
Yemen,YEM,2017,91.63
Zambia,ZMB,2017,124.72
Zimbabwe,ZWE,2017,106.59
