Country,Country Code,Year,Value
Afghanistan,AFG,2012,4.04786256315645
Albania,ALB,2012,-1.54313670532257
Algeria,DZA,2012,1.99280790148967
Andorra,AND,2012,-1.22756477898092
Angola,AGO,2012,3.88358355528674
Antigua and Barbuda,ATG,2012,1.06918387987395
Argentina,ARG,2012,1.0276613644946
Armenia,ARM,2012,-0.125578337719131
Australia,AUS,2012,1.74582000067359
Austria,AUT,2012,0.45593747231891
Azerbaijan,AZE,2012,1.32876382733755
Bahamas,BHS,2012,1.00108170366546
Bahrain,BHR,2012,1.1600872869288
Bangladesh,BGD,2012,0.958355912717609
Barbados,BRB,2012,0.288929228963865
Belarus,BLR,2012,-0.156617600248906
Belgium,BEL,2012,0.620163579337378
Belize,BLZ,2012,2.15086754763262
Benin,BEN,2012,2.96766540040992
Bhutan,BTN,2012,1.10777662014052
Bolivia,BOL,2012,1.59965176170266
Bosnia and Herzegovina,BIH,2012,-1.93437927837206
Botswana,BWA,2012,1.67774021157009
Brazil,BRA,2012,0.811598483382088
Brunei,BRN,2012,1.53255515873327
Bulgaria,BGR,2012,-0.579220596364389
Burkina Faso,BFA,2012,3.0171707485343
Burundi,BDI,2012,3.56852147814432
Cabo Verde,CPV,2012,0.0992767342106355
Cambodia,KHM,2012,1.49998418675996
Cameroon,CMR,2012,2.8130471843416
Canada,CAN,2012,1.08374652233653
Central African Republic,CAF,2012,0.998867377606297
Chad,TCD,2012,3.51265481153462
Chile,CHL,2012,0.959562935237505
China,CHN,2012,0.678345458846803
Colombia,COL,2012,1.00290782655336
Comoros,COM,2012,2.01149862727803
Congo,COG,2012,2.79640825415116
Costa Rica,CRI,2012,1.16676672488044
Croatia,HRV,2012,-0.474278461071106
Cuba,CUB,2012,0.0141917100302061
Cyprus,CYP,2012,1.63540837414934
Czechia,CZE,2012,0.139925655740972
Côte d'Ivoire,CIV,2012,2.08872019159152
Democratic Republic of the Congo,COD,2012,3.33860489598034
Denmark,DNK,2012,0.376272242619955
Djibouti,DJI,2012,1.8993890613377
Dominica,DMA,2012,0.094086320276983
Dominican Republic,DOM,2012,1.24691664021516
Ecuador,ECU,2012,1.59213440589397
Egypt,EGY,2012,2.24475795490011
El Salvador,SLV,2012,0.390819912101065
Equatorial Guinea,GNQ,2012,4.07484554769573
Eritrea,ERI,2012,1.27590736754429
Estonia,EST,2012,-0.357944411443807
Eswatini,SWZ,2012,0.537986822820009
Ethiopia,ETH,2012,2.80390393439601
Fiji,FJI,2012,0.211061144367838
Finland,FIN,2012,0.475809486683209
France,FRA,2012,0.483714919435185
Gabon,GAB,2012,3.57746904510728
Gambia,GMB,2012,2.94591935774346
Georgia,GEO,2012,-0.736565518814038
Germany,DEU,2012,0.187727800567293
Ghana,GHA,2012,2.4199090803465
Greece,GRC,2012,-0.540752950543684
Grenada,GRD,2012,0.619070350394075
Guatemala,GTM,2012,1.99138673642109
Guinea,GIN,2012,2.45416156342286
Guinea-Bissau,GNB,2012,2.65952739224803
Guyana,GUY,2012,0.0180911674723709
Haiti,HTI,2012,1.54988860322553
Honduras,HND,2012,2.02251270813154
Hungary,HUN,2012,-0.516437606548041
Iceland,ISL,2012,0.532100734916982
India,IND,2012,1.37405616603306
Indonesia,IDN,2012,1.28583816632167
Iran,IRN,2012,1.25130743376216
Iraq,IRQ,2012,4.53892168180122
Ireland,IRL,2012,0.4237438032978
Israel,ISR,2012,1.84615132126711
Italy,ITA,2012,0.273513088134657
Jamaica,JAM,2012,0.431454273219438
Japan,JPN,2012,-0.159710675844347
Jordan,JOR,2012,1.41635205030682
Kazakhstan,KAZ,2012,1.39710899026626
Kenya,KEN,2012,2.6080744180495
Kiribati,KIR,2012,1.46864224692138
Kuwait,KWT,2012,6.31732211154715
Kyrgyzstan,KGZ,2012,1.88401276584283
Laos,LAO,2012,1.42735442034268
Latvia,LVA,2012,-1.24035915329271
Lebanon,LBN,2012,2.70487296695382
Lesotho,LSO,2012,1.00510607755205
Liberia,LBR,2012,3.53448694358844
Libya,LBY,2012,-2.61743182302169
Liechtenstein,LIE,2012,0.945614084833038
Lithuania,LTU,2012,-1.2954927649989
Luxembourg,LUX,2012,2.40154189982875
Madagascar,MDG,2012,2.76626312576328
Malawi,MWI,2012,2.87064589887138
Malaysia,MYS,2012,1.70269513202166
Maldives,MDV,2012,3.45705386277423
Mali,MLI,2012,2.91998728475051
Malta,MLT,2012,0.899209211902256
Marshall Islands,MHL,2012,-0.944590187330327
Mauritania,MRT,2012,3.26413503920642
Mauritius,MUS,2012,0.277321025514609
Mexico,MEX,2012,1.35716327923769
Micronesia,FSM,2012,0.178117567546797
Moldova,MDA,2012,-0.0131095435392298
Monaco,MCO,2012,2.22856128605207
Mongolia,MNG,2012,1.89795214519602
Montenegro,MNE,2012,0.172818849821581
Morocco,MAR,2012,1.3359712863904
Mozambique,MOZ,2012,2.87101074780924
Myanmar,MMR,2012,0.841507088171189
Namibia,NAM,2012,2.22673258326321
Nauru,NRU,2012,1.65974838801037
Nepal,NPL,2012,0.256079255262795
Netherlands,NLD,2012,0.370055034770235
New Zealand,NZL,2012,0.548220797298334
Nicaragua,NIC,2012,1.40332726881517
Niger,NER,2012,3.77324639644684
Nigeria,NGA,2012,2.77422930277333
North Korea,PRK,2012,0.452614172409074
North Macedonia,MKD,2012,-0.391858319665176
Norway,NOR,2012,1.31344098868985
Oman,OMN,2012,14.2253989455262
Pakistan,PAK,2012,1.90619981284679
Palau,PLW,2012,-1.74654999032287
Palestine,PSE,2012,2.46768715003228
Panama,PAN,2012,1.76451937667994
Papua New Guinea,PNG,2012,2.7860490568137
Paraguay,PRY,2012,1.40686361602641
Peru,PER,2012,0.83691693370644
Philippines,PHL,2012,1.94226237851608
Poland,POL,2012,-0.000239076003298365
Portugal,PRT,2012,-0.405421787747567
Qatar,QAT,2012,5.83800010216327
Romania,ROU,2012,-0.445177936198383
Russia,RUS,2012,0.251575708072649
Rwanda,RWA,2012,2.39380128171382
Saint Kitts and Nevis,KNA,2012,0.313035956599999
Saint Lucia,LCA,2012,0.456462690189925
Saint Vincent and the Grenadines,VCT,2012,-0.562167608407819
Samoa,WSM,2012,0.912557360248924
San Marino,SMR,2012,2.56940400817854
Sao Tome and Principe,STP,2012,2.02092788368455
Saudi Arabia,SAU,2012,4.20264227505544
Senegal,SEN,2012,2.67702425205872
Serbia,SRB,2012,-0.485136859373739
Seychelles,SYC,2012,0.980980190128322
Sierra Leone,SLE,2012,2.53259491687101
Singapore,SGP,2012,2.45339033031018
Slovakia,SVK,2012,0.170183855326072
Slovenia,SVN,2012,0.210024305900448
Solomon Islands,SLB,2012,3.668421041016
Somalia,SOM,2012,0.905528519522503
South Africa,ZAF,2012,1.47479434391075
South Korea,KOR,2012,0.525713660600414
South Sudan,SSD,2012,4.44972889782953
Spain,ESP,2012,0.0649259625617232
Sri Lanka,LKA,2012,0.760628047767682
Sudan,SDN,2012,2.14168968629865
Suriname,SUR,2012,1.1375560373964
Sweden,SWE,2012,0.739763272434863
Switzerland,CHE,2012,1.06181932886789
Syria,SYR,2012,-0.518583748688814
Tajikistan,TJK,2012,2.39042338057157
Tanzania,TZA,2012,2.8799437394168
Thailand,THA,2012,0.619591346751357
Timor-Leste,TLS,2012,2.19848397897983
Togo,TGO,2012,2.62923384476283
Tonga,TON,2012,-0.102311314323862
Trinidad and Tobago,TTO,2012,0.538824146577348
Tunisia,TUN,2012,1.12911133130148
Turkmenistan,TKM,2012,2.17776450077759
Tuvalu,TUV,2012,1.41846349919564
Türkiye,TUR,2012,1.27471801981307
Uganda,UGA,2012,2.90422608403173
Ukraine,UKR,2012,-0.211412120058561
United Arab Emirates,ARE,2012,3.95899214220379
United Kingdom,GBR,2012,0.712282568284022
United States,USA,2012,0.79838290137163
Uruguay,URY,2012,0.257451630638359
Uzbekistan,UZB,2012,1.51059514364954
Vanuatu,VUT,2012,2.19727458776971
Vatican City,VAT,2012,
Venezuela,VEN,2012,1.25510683013417
Vietnam,VNM,2012,1.1709874078049
Yemen,YEM,2012,3.03772906888376
Zambia,ZMB,2012,3.24260026203654
Zimbabwe,ZWE,2012,1.62306467591426
