Country,Country Code,Year,Value
Afghanistan,AFG,1995,4.89368011973163
Albania,ALB,1995,-0.617703658436963
Algeria,DZA,1995,2.06869750539347
Andorra,AND,1995,-1.08930148717707
Angola,AGO,1995,3.33998873703717
Antigua and Barbuda,ATG,1995,1.99366754947741
Argentina,ARG,1995,1.3103115077878
Armenia,ARM,1995,-1.70949509169847
Australia,AUS,1995,1.11373422085118
Austria,AUT,1995,0.153106260702748
Azerbaijan,AZE,1995,1.15566613988888
Bahamas,BHS,1995,1.65630824579208
Bahrain,BHR,1995,2.63111770149598
Bangladesh,BGD,1995,1.85825551797916
Barbados,BRB,1995,0.160027838504736
Belarus,BLR,1995,-0.324414829587043
Belgium,BEL,1995,0.209436838020324
Belize,BLZ,1995,2.50432809859251
Benin,BEN,1995,2.11424008856257
Bhutan,BTN,1995,-1.18061827424054
Bolivia,BOL,1995,1.88896808659587
Bosnia and Herzegovina,BIH,1995,-0.264696613722251
Botswana,BWA,1995,2.62366178434921
Brazil,BRA,1995,1.53901255207011
Brunei,BRN,1995,2.46985364733686
Bulgaria,BGR,1995,-0.44539850047226
Burkina Faso,BFA,1995,2.56393697670826
Burundi,BDI,1995,5.98577493416484
Cabo Verde,CPV,1995,1.90171027115883
Cambodia,KHM,1995,8.09818955055196
Cameroon,CMR,1995,2.74525060356896
Canada,CAN,1995,1.03476948386834
Central African Republic,CAF,1995,2.7279293178596
Chad,TCD,1995,4.40674928139961
Chile,CHL,1995,1.46395387384967
China,CHN,1995,1.08650915088974
Colombia,COL,1995,1.9096370992151
Comoros,COM,1995,1.73619184593212
Congo,COG,1995,2.81495847083628
Costa Rica,CRI,1995,2.40636903822296
Croatia,HRV,1995,-0.690119513541903
Cuba,CUB,1995,0.360738635076928
Cyprus,CYP,1995,2.11187434623439
Czechia,CZE,1995,-0.0613140627238111
Côte d'Ivoire,CIV,1995,3.90104410052876
Democratic Republic of the Congo,COD,1995,4.15133342018812
Denmark,DNK,1995,0.520962181078711
Djibouti,DJI,1995,1.01034052435923
Dominica,DMA,1995,-0.0115152649357831
Dominican Republic,DOM,1995,1.87366695978571
Ecuador,ECU,1995,1.90154880558548
Egypt,EGY,1995,2.10420542038277
El Salvador,SLV,1995,0.836549188274834
Equatorial Guinea,GNQ,1995,3.76822937217459
Eritrea,ERI,1995,5.65506612874117
Estonia,EST,1995,-1.78539953576165
Eswatini,SWZ,1995,-0.0802412430488199
Ethiopia,ETH,1995,3.40438831875411
Fiji,FJI,1995,0.498897500907314
Finland,FIN,1995,0.381655333457214
France,FRA,1995,0.364159563395629
Gabon,GAB,1995,2.56947054894018
Gambia,GMB,1995,2.97725538054394
Georgia,GEO,1995,-3.75771606823635
Germany,DEU,1995,0.293904443716697
Ghana,GHA,1995,2.36010348077285
Greece,GRC,1995,0.467197289199787
Grenada,GRD,1995,0.706259245855209
Guatemala,GTM,1995,2.64574830362473
Guinea,GIN,1995,2.79434245679932
Guinea-Bissau,GNB,1995,2.52438833577734
Guyana,GUY,1995,0.338922930937764
Haiti,HTI,1995,1.90597118137502
Honduras,HND,1995,2.83430430416844
Hungary,HUN,1995,-0.139220003601429
Iceland,ISL,1995,0.542467997811547
India,IND,1995,2.01296632914892
Indonesia,IDN,1995,1.66278546327292
Iran,IRN,1995,1.10724517815505
Iraq,IRQ,1995,3.34971793938993
Ireland,IRL,1995,0.512695055318523
Israel,ISR,1995,2.66828695661805
Italy,ITA,1995,0.00158856230917393
Jamaica,JAM,1995,1.00218490909892
Japan,JPN,1995,0.234590173412918
Jordan,JOR,1995,4.09548745418131
Kazakhstan,KAZ,1995,-1.85492469940638
Kenya,KEN,1995,2.83906557159965
Kiribati,KIR,1995,1.5044778514244
Kuwait,KWT,1995,1.02527173759103
Kyrgyzstan,KGZ,1995,1.00017108296949
Laos,LAO,1995,2.46841937666729
Latvia,LVA,1995,-1.42581081215727
Lebanon,LBN,1995,1.8072128760113
Lesotho,LSO,1995,1.22348105728494
Liberia,LBR,1995,0.890656464561814
Libya,LBY,1995,1.74343085926812
Liechtenstein,LIE,1995,0.999257245237642
Lithuania,LTU,1995,-0.769728017770742
Luxembourg,LUX,1995,1.40474246355929
Madagascar,MDG,1995,3.16254820979997
Malawi,MWI,1995,-0.145478657197626
Malaysia,MYS,1995,2.54130598813685
Maldives,MDV,1995,2.29658684319165
Mali,MLI,1995,2.1669139807504
Malta,MLT,1995,0.697143006602962
Marshall Islands,MHL,1995,1.15444404510935
Mauritania,MRT,1995,2.74327836229324
Mauritius,MUS,1995,0.859933461061684
Mexico,MEX,1995,1.78023269604442
Micronesia,FSM,1995,1.05333729655509
Moldova,MDA,1995,-0.457606401290052
Monaco,MCO,1995,0.743049271679595
Mongolia,MNG,1995,1.61069462565483
Montenegro,MNE,1995,0.0528165715682825
Morocco,MAR,1995,1.52142282241445
Mozambique,MOZ,1995,5.98142746197679
Myanmar,MMR,1995,1.2997864871869
Namibia,NAM,1995,2.90451809453557
Nauru,NRU,1995,0.275835068004739
Nepal,NPL,1995,2.40195786457922
Netherlands,NLD,1995,0.49392737251493
New Zealand,NZL,1995,1.46436378746179
Nicaragua,NIC,1995,2.03689558542684
Niger,NER,1995,3.3098246971535
Nigeria,NGA,1995,2.63662927453146
North Korea,PRK,1995,1.22198132137694
North Macedonia,MKD,1995,0.294047115056872
Norway,NOR,1995,0.519125519812519
Oman,OMN,1995,1.84158782920155
Pakistan,PAK,1995,2.89031173222832
Palau,PLW,1995,2.5027068049112
Palestine,PSE,1995,4.47787288220599
