Country,Country Code,Year,Value
Afghanistan,AFG,1965,2.23370858013984
Albania,ALB,1965,2.75402123804227
Algeria,DZA,1965,1.51689212029344
Andorra,AND,1965,6.59379645245965
Angola,AGO,1965,1.0521327025144
Antigua and Barbuda,ATG,1965,1.5968067665625
Argentina,ARG,1965,1.56411446631364
Armenia,ARM,1965,2.95111534719046
Australia,AUS,1965,1.95971689521361
Austria,AUT,1965,0.649729875576735
Azerbaijan,AZE,1965,3.00447498119537
Bahamas,BHS,1965,4.43903194689701
Bahrain,BHR,1965,3.57287636830155
Bangladesh,BGD,1965,2.92048527314111
Barbados,BRB,1965,1.01954757215215
Belarus,BLR,1965,1.00123258061745
Belgium,BEL,1965,0.908137001686598
Belize,BLZ,1965,2.97872496377002
Benin,BEN,1965,1.97493062331323
Bhutan,BTN,1965,3.19482933941373
Bolivia,BOL,1965,2.13464935555044
Bosnia and Herzegovina,BIH,1965,1.39603964492224
Botswana,BWA,1965,1.47215897048438
Brazil,BRA,1965,2.81797346768923
Brunei,BRN,1965,4.53667016188967
Bulgaria,BGR,1965,0.731911035292208
Burkina Faso,BFA,1965,1.60019189327262
Burundi,BDI,1965,2.76657195516392
Cabo Verde,CPV,1965,3.25848253765739
Cambodia,KHM,1965,2.09869742617993
Cameroon,CMR,1965,2.24115803546964
Canada,CAN,1965,1.81016659700882
Central African Republic,CAF,1965,2.05907199834094
Chad,TCD,1965,1.99779187226255
Chile,CHL,1965,1.9088631249751
China,CHN,1965,2.38136810251949
Colombia,COL,1965,2.96973259570532
Comoros,COM,1965,1.55789100987962
Congo,COG,1965,2.77552172409103
Costa Rica,CRI,1965,3.34936351687592
Croatia,HRV,1965,0.657318059279203
Cuba,CUB,1965,2.07315592406891
Cyprus,CYP,1965,0.847795417696779
Czechia,CZE,1965,0.528566072575263
Côte d'Ivoire,CIV,1965,3.86506674136101
Democratic Republic of the Congo,COD,1965,2.74846854245951
Denmark,DNK,1965,0.779239735049149
Djibouti,DJI,1965,5.5542089913012
Dominica,DMA,1965,1.45610541477885
Dominican Republic,DOM,1965,2.94136892819476
Ecuador,ECU,1965,2.94734847731739
Egypt,EGY,1965,2.54692638043565
El Salvador,SLV,1965,2.77559116721443
Equatorial Guinea,GNQ,1965,2.13366730644402
Eritrea,ERI,1965,2.49346673126522
Estonia,EST,1965,1.35945837225877
Eswatini,SWZ,1965,2.52428030587552
Ethiopia,ETH,1965,2.68503885601982
