Country,Country Code,Year,Value
Afghanistan,AFG,1973,2.53475893911385
Albania,ALB,1973,2.36255222384825
Algeria,DZA,1973,2.35693093480566
Andorra,AND,1973,6.59885517933086
Angola,AGO,1973,3.41145207135026
Antigua and Barbuda,ATG,1973,-0.423397578772618
Argentina,ARG,1973,1.61675611830692
Armenia,ARM,1973,2.06542019341191
Australia,AUS,1973,1.52881691369673
Austria,AUT,1973,0.554041398958361
Azerbaijan,AZE,1973,1.88240203928851
Bahamas,BHS,1973,2.38693339848012
Bahrain,BHR,1973,5.31131010659703
Bangladesh,BGD,1973,2.86304698541463
Barbados,BRB,1973,0.265610780579842
Belarus,BLR,1973,0.740577073484473
Belgium,BEL,1973,0.314658765693604
Belize,BLZ,1973,1.40890587592751
Benin,BEN,1973,2.34034849385799
Bhutan,BTN,1973,3.40554571018578
Bolivia,BOL,1973,2.2495027014778
Bosnia and Herzegovina,BIH,1973,1.01104233714416
Botswana,BWA,1973,4.70759134998022
Brazil,BRA,1973,2.42103657885576
Brunei,BRN,1973,3.57824870203927
Bulgaria,BGR,1973,0.52063344062239
Burkina Faso,BFA,1973,1.78674540301221
Burundi,BDI,1973,-0.14211969299836
Cabo Verde,CPV,1973,0.835477102543294
Cambodia,KHM,1973,0.981697230624786
Cameroon,CMR,1973,2.75002022124569
Canada,CAN,1973,1.22261658426849
Central African Republic,CAF,1973,1.91575636793517
Chad,TCD,1973,2.35205935225256
Chile,CHL,1973,1.61527935023774
China,CHN,1973,2.28339536396383
Colombia,COL,1973,2.29169264351744
Comoros,COM,1973,3.30642696262146
Congo,COG,1973,3.1267240082379
Costa Rica,CRI,1973,2.55171563053986
Croatia,HRV,1973,0.439359615379226
Cuba,CUB,1973,1.43030278639125
Cyprus,CYP,1973,0.734592602532256
Czechia,CZE,1973,0.552141691663197
Côte d'Ivoire,CIV,1973,4.55201755223105
Democratic Republic of the Congo,COD,1973,2.67667198299792
Denmark,DNK,1973,0.604488383151481
Djibouti,DJI,1973,7.07740769995858
Dominica,DMA,1973,0.746563956682217
Dominican Republic,DOM,1973,2.76342537202179
Ecuador,ECU,1973,2.91316388175144
Egypt,EGY,1973,2.30029426366805
El Salvador,SLV,1973,2.3440815200802
Equatorial Guinea,GNQ,1973,-2.34976458724834
Eritrea,ERI,1973,2.52164268510179
Estonia,EST,1973,0.960032301392228
Eswatini,SWZ,1973,2.80493312171263
Ethiopia,ETH,1973,2.661085698758
Fiji,FJI,1973,1.57213924320941
Finland,FIN,1973,0.567909197939041
France,FRA,1973,0.808254039339957
Gabon,GAB,1973,2.07744003502004
Gambia,GMB,1973,2.94886987006837
Georgia,GEO,1973,0.880708360764379
Germany,DEU,1973,0.314942451198579
Ghana,GHA,1973,2.88677518527538
Greece,GRC,1973,0.454133111943996
Grenada,GRD,1973,-0.0688656438303512
Guatemala,GTM,1973,2.5846845104211
Guinea,GIN,1973,1.67905541612983
Guinea-Bissau,GNB,1973,1.0493318421835
Guyana,GUY,1973,1.17390301430852
Haiti,HTI,1973,1.91094626168109
Honduras,HND,1973,3.01344630361841
Hungary,HUN,1973,0.32227702792653
Iceland,ISL,1973,1.50909012590966
India,IND,1973,2.25036255306664
Indonesia,IDN,1973,2.62716406889288
Iran,IRN,1973,2.9276919371507
Iraq,IRQ,1973,3.44615681958852
Ireland,IRL,1973,1.60387576085984
Israel,ISR,1973,4.04661497664812
Italy,ITA,1973,0.678187647585975
Jamaica,JAM,1973,1.52475710484234
Japan,JPN,1973,1.40718874054303
