Country,Country Code,Year,Value
Afghanistan,AFG,1984,2.46291172007885
Albania,ALB,1984,2.10393661802013
Algeria,DZA,1984,3.41344431204219
Andorra,AND,1984,4.1242958534049
Angola,AGO,1984,3.70603601409782
Antigua and Barbuda,ATG,1984,-0.0801133955462988
Argentina,ARG,1984,1.59235691940308
Armenia,ARM,1984,1.02892296667297
Australia,AUS,1984,1.20054276571915
Austria,AUT,1984,-0.00629490409206624
Azerbaijan,AZE,1984,1.65881763239744
Bahamas,BHS,1984,1.68777471036623
Bahrain,BHR,1984,3.54190488152731
Bangladesh,BGD,1984,2.5678961557477
Barbados,BRB,1984,0.364699998656031
Belarus,BLR,1984,0.678380569482227
Belgium,BEL,1984,-0.00150170778678296
Belize,BLZ,1984,2.36907340429967
Benin,BEN,1984,2.92292209235418
Bhutan,BTN,1984,3.15905573813554
Bolivia,BOL,1984,2.136816387136
Bosnia and Herzegovina,BIH,1984,0.86058197798987
Botswana,BWA,1984,3.52398684718508
Brazil,BRA,1984,2.18625478508242
Brunei,BRN,1984,3.3240172489544
Bulgaria,BGR,1984,0.233972309730169
Burkina Faso,BFA,1984,2.88633812219102
Burundi,BDI,1984,2.42306841447801
Cabo Verde,CPV,1984,1.42645535984854
Cambodia,KHM,1984,3.63959999917438
Cameroon,CMR,1984,2.77893109991594
Canada,CAN,1984,0.944034716041094
Central African Republic,CAF,1984,1.22253559405354
Chad,TCD,1984,1.31712177408269
Chile,CHL,1984,1.49871557098637
China,CHN,1984,1.31206876113779
Colombia,COL,1984,2.31162341777435
Comoros,COM,1984,2.79368927696612
Congo,COG,1984,2.49171782949181
Costa Rica,CRI,1984,2.7531843012899
Croatia,HRV,1984,0.471830569469422
Cuba,CUB,1984,0.820096974222358
Cyprus,CYP,1984,1.69769225562539
Czechia,CZE,1984,0.0615568796708922
Côte d'Ivoire,CIV,1984,3.99320410180932
Democratic Republic of the Congo,COD,1984,3.34210634710717
Denmark,DNK,1984,-0.0523767271552282
Djibouti,DJI,1984,3.84863967177875
Dominica,DMA,1984,-0.427916260812614
Dominican Republic,DOM,1984,2.28039338580722
Ecuador,ECU,1984,2.61653103411211
Egypt,EGY,1984,3.01141121345053
El Salvador,SLV,1984,1.90710613158838
Equatorial Guinea,GNQ,1984,6.0663503194067
Eritrea,ERI,1984,2.02806924804498
Estonia,EST,1984,0.652187283315182
Eswatini,SWZ,1984,3.25853243303505
Ethiopia,ETH,1984,2.60200355587036
Fiji,FJI,1984,2.41764493217252
Finland,FIN,1984,0.534342930873442
France,FRA,1984,0.488491581974165
Gabon,GAB,1984,2.73606826256557
Gambia,GMB,1984,3.84034906592435
Georgia,GEO,1984,0.853879670691174
Germany,DEU,1984,-0.345666402296961
Ghana,GHA,1984,2.58157140681066
Greece,GRC,1984,0.498156576200026
Grenada,GRD,1984,0.577593154030681
Guatemala,GTM,1984,2.80464172754567
Guinea,GIN,1984,2.2193346066594
Guinea-Bissau,GNB,1984,1.58886607721899
Guyana,GUY,1984,-0.229677223962606
Haiti,HTI,1984,1.96563393724075
Honduras,HND,1984,2.93994711493295
Hungary,HUN,1984,-0.20009784947921
Iceland,ISL,1984,1.06362548027328
India,IND,1984,2.34593300498783
Indonesia,IDN,1984,2.229708398269
Iran,IRN,1984,3.76168110891254
Iraq,IRQ,1984,3.11904497662122
Ireland,IRL,1984,0.619707470509402
Israel,ISR,1984,1.30689178563831
Italy,ITA,1984,0.0223509131041464
Jamaica,JAM,1984,1.32153052966596
Japan,JPN,1984,0.648316736732903
Jordan,JOR,1984,4.52238513023186
Kazakhstan,KAZ,1984,1.13659758991543
Kenya,KEN,1984,3.67757870524855
Kiribati,KIR,1984,1.63685965640789
