Country,Country Code,Year,Value
Afghanistan,AFG,2001,0.762004896898895
Albania,ALB,2001,-0.93847042771206
Algeria,DZA,2001,1.37329134127777
Andorra,AND,2001,0.253921086430399
Angola,AGO,2001,3.35370941359163
Antigua and Barbuda,ATG,2001,1.53267318275276
Argentina,ARG,2001,1.09794672757946
Armenia,ARM,2001,-0.289138848080883
Australia,AUS,2001,1.28396809127349
Austria,AUT,2001,0.382799394483217
Azerbaijan,AZE,2001,0.774765939386613
Bahamas,BHS,2001,1.22793565259293
Bahrain,BHR,2001,3.65488929440491
Bangladesh,BGD,2001,1.66689324749509
Barbados,BRB,2001,0.138039405089234
Belarus,BLR,2001,-0.512966688341309
Belgium,BEL,2001,0.343951157623668
Belize,BLZ,2001,3.09932448206021
Benin,BEN,2001,3.05435506649292
Bhutan,BTN,2001,2.30721437926679
Bolivia,BOL,2001,1.68688229604066
Bosnia and Herzegovina,BIH,2001,0.471676305567227
Botswana,BWA,2001,2.05763865830609
Brazil,BRA,2001,1.30335503159977
Brunei,BRN,2001,2.09808399029796
Bulgaria,BGR,2001,-1.99063220438276
Burkina Faso,BFA,2001,3.05099351122556
Burundi,BDI,2001,2.50568660000274
Cabo Verde,CPV,2001,1.52715832330257
Cambodia,KHM,2001,1.56166865874357
Cameroon,CMR,2001,2.62643255915311
Canada,CAN,2001,1.0861994547665
Central African Republic,CAF,2001,2.2204466205594
Chad,TCD,2001,3.3732389780589
Chile,CHL,2001,1.15569441781061
China,CHN,2001,0.726380637838525
Colombia,COL,2001,1.57194688390217
Comoros,COM,2001,2.05675116831034
Congo,COG,2001,3.77361792459761
Costa Rica,CRI,2001,1.79219125961783
Croatia,HRV,2001,-3.8476707266781
Cuba,CUB,2001,0.314767893063089
Cyprus,CYP,2001,1.72198539478757
Czechia,CZE,2001,-0.375719704335905
Côte d'Ivoire,CIV,2001,2.67539291726228
Democratic Republic of the Congo,COD,2001,3.1670663452371
Denmark,DNK,2001,0.358315678955486
Djibouti,DJI,2001,3.16034601005493
Dominica,DMA,2001,-0.326026063827631
Dominican Republic,DOM,2001,1.57295522360966
Ecuador,ECU,2001,1.73078123060297
Egypt,EGY,2001,2.12380362345226
El Salvador,SLV,2001,0.414627692393218
Equatorial Guinea,GNQ,2001,6.41008323195062
Eritrea,ERI,2001,2.85373304958379
Estonia,EST,2001,-0.63696312445507
Eswatini,SWZ,2001,0.922357932930459
Ethiopia,ETH,2001,3.03351132311934
Fiji,FJI,2001,1.02774927786764
Finland,FIN,2001,0.227687341886374
France,FRA,2001,0.7289939490983
Gabon,GAB,2001,2.6318642070048
Gambia,GMB,2001,2.70699337593192
Georgia,GEO,2001,-1.55123839698929
Germany,DEU,2001,0.168225361337335
Ghana,GHA,2001,2.6631054412646
Greece,GRC,2001,0.51988446396193
Grenada,GRD,2001,0.497591980928424
Guatemala,GTM,2001,2.29722223631695
Guinea,GIN,2001,1.3098114321983
Guinea-Bissau,GNB,2001,2.12602969093669
Guyana,GUY,2001,-0.0464261972402426
Haiti,HTI,2001,1.82314699522453
Honduras,HND,2001,2.70297142800253
Hungary,HUN,2001,-0.229379183308447
Iceland,ISL,2001,1.32929525456819
India,IND,2001,1.87060822112685
Indonesia,IDN,2001,1.38801892806803
Iran,IRN,2001,1.54382818918331
Iraq,IRQ,2001,3.1189728301308
Ireland,IRL,2001,1.59215149039299
Israel,ISR,2001,2.35711729946802
Italy,ITA,2001,0.0612241572425483
Jamaica,JAM,2001,0.633651755909455
Japan,JPN,2001,0.240952587521069
Jordan,JOR,2001,2.0568547225817
Kazakhstan,KAZ,2001,0.479119436795366
Kenya,KEN,2001,3.13629206541925
Kiribati,KIR,2001,1.92464085158861
Kuwait,KWT,2001,2.69581257247854
Kyrgyzstan,KGZ,2001,0.949086383559028
Laos,LAO,2001,1.64839890567014
Latvia,LVA,2001,-1.29148694354873
Lebanon,LBN,2001,1.66252495800846
Lesotho,LSO,2001,-0.152817947191406
Liberia,LBR,2001,2.9352375714594
Libya,LBY,2001,1.84188849101584
Liechtenstein,LIE,2001,1.66774320599301
Lithuania,LTU,2001,-0.824008723044179
Luxembourg,LUX,2001,1.19045634528707
Madagascar,MDG,2001,3.0798984770565
Malawi,MWI,2001,2.41939427546647
Malaysia,MYS,2001,2.40351289519482
Maldives,MDV,2001,1.66955947887464
Mali,MLI,2001,3.00701165563643
Malta,MLT,2001,0.75110649818537
Marshall Islands,MHL,2001,0.81902470029652
Mauritania,MRT,2001,2.46862570579989
Mauritius,MUS,2001,0.790047581068153
Mexico,MEX,2001,1.48303091731143
Micronesia,FSM,2001,0.286084977816685
Moldova,MDA,2001,-0.223625637302563
Monaco,MCO,2001,-0.0246525532048751
Mongolia,MNG,2001,1.22563721499933
Montenegro,MNE,2001,0.402363248322291
Morocco,MAR,2001,1.36697144784375
Mozambique,MOZ,2001,2.22591756896921
Myanmar,MMR,2001,1.05489130356671
Namibia,NAM,2001,2.08953121470852
Nauru,NRU,2001,-0.374421562656096
Nepal,NPL,2001,1.61738284845393
Netherlands,NLD,2001,0.754840057734904
New Zealand,NZL,2001,0.589286034969052
Nicaragua,NIC,2001,1.28961325996451
Niger,NER,2001,3.50878624306039
Nigeria,NGA,2001,2.7163954653619
North Korea,PRK,2001,0.629505065124145
North Macedonia,MKD,2001,0.420168685369998
Norway,NOR,2001,0.506046910557235
Oman,OMN,2001,1.22318039389784
Pakistan,PAK,2001,2.79615830892104
Palau,PLW,2001,0.903198457623669
Palestine,PSE,2001,2.5552675698799
Panama,PAN,2001,1.94640732840296
Papua New Guinea,PNG,2001,3.39779731324978
Paraguay,PRY,2001,1.6877597301062
Peru,PER,2001,1.3676462262452
Philippines,PHL,2001,2.20604531885261
Poland,POL,2001,-0.0275871247282958
Portugal,PRT,2001,0.705230637323876
Qatar,QAT,2001,4.98033999658033
Romania,ROU,2001,-1.39542998635748
Russia,RUS,2001,-0.424090524785415
Rwanda,RWA,2001,0.886774966312804
Saint Kitts and Nevis,KNA,2001,1.12737297055115
Saint Lucia,LCA,2001,1.01677824289198
