Country Name,Country Code,Year,Value
Afghanistan,AFG,2015,
Albania,ALB,2015,
Algeria,DZA,2015,
Andorra,AND,2015,
Angola,AGO,2015,3.4
Antigua and Barbuda,ATG,2015,
Argentina,ARG,2015,
Armenia,ARM,2015,
Australia,AUS,2015,
Austria,AUT,2015,
Azerbaijan,AZE,2015,
Bahamas,BHS,2015,
Bahrain,BHR,2015,
Bangladesh,BGD,2015,1.4
Barbados,BRB,2015,
Belarus,BLR,2015,
Belgium,BEL,2015,
Belize,BLZ,2015,7.3
Benin,BEN,2015,
Bhutan,BTN,2015,
Bolivia,BOL,2015,
Bosnia and Herzegovina,BIH,2015,
Botswana,BWA,2015,
Brazil,BRA,2015,
Brunei,BRN,2015,
Bulgaria,BGR,2015,
Burkina Faso,BFA,2015,0.9
Burundi,BDI,2015,
Cabo Verde,CPV,2015,
Cambodia,KHM,2015,
Cameroon,CMR,2015,
Canada,CAN,2015,
Central African Republic,CAF,2015,
Chad,TCD,2015,1.0
Chile,CHL,2015,
China,CHN,2015,
Colombia,COL,2015,
Comoros,COM,2015,
Congo,COG,2015,
Costa Rica,CRI,2015,
Croatia,HRV,2015,
Cuba,CUB,2015,
Cyprus,CYP,2015,
Czechia,CZE,2015,
Côte d'Ivoire,CIV,2015,
Democratic Republic of the Congo,COD,2015,
Denmark,DNK,2015,
Djibouti,DJI,2015,
Dominica,DMA,2015,
Dominican Republic,DOM,2015,
Ecuador,ECU,2015,
Egypt,EGY,2015,
El Salvador,SLV,2015,
Equatorial Guinea,GNQ,2015,
Eritrea,ERI,2015,
Estonia,EST,2015,
Eswatini,SWZ,2015,
Ethiopia,ETH,2015,
Fiji,FJI,2015,
Finland,FIN,2015,3.8
France,FRA,2015,
Gabon,GAB,2015,
Gambia,GMB,2015,
Georgia,GEO,2015,
Germany,DEU,2015,
Ghana,GHA,2015,
Greece,GRC,2015,
Grenada,GRD,2015,
Guatemala,GTM,2015,4.9
Guinea,GIN,2015,
Guinea-Bissau,GNB,2015,
Guyana,GUY,2015,
Haiti,HTI,2015,
Honduras,HND,2015,
Hungary,HUN,2015,
Iceland,ISL,2015,
India,IND,2015,2.4
Indonesia,IDN,2015,
Iran,IRN,2015,
Iraq,IRQ,2015,
Ireland,IRL,2015,
Israel,ISR,2015,
Italy,ITA,2015,
Jamaica,JAM,2015,
Japan,JPN,2015,
Jordan,JOR,2015,
Kazakhstan,KAZ,2015,9.3
Kenya,KEN,2015,
Kiribati,KIR,2015,
Kuwait,KWT,2015,7.5
Kyrgyzstan,KGZ,2015,
Laos,LAO,2015,2.5
Latvia,LVA,2015,
Lebanon,LBN,2015,
Lesotho,LSO,2015,
Liberia,LBR,2015,
Libya,LBY,2015,
Liechtenstein,LIE,2015,
Lithuania,LTU,2015,
Luxembourg,LUX,2015,
Madagascar,MDG,2015,
Malawi,MWI,2015,4.6
Malaysia,MYS,2015,7.1
Maldives,MDV,2015,
Mali,MLI,2015,1.9
Malta,MLT,2015,
Marshall Islands,MHL,2015,
Mauritania,MRT,2015,1.3
Mauritius,MUS,2015,
Mexico,MEX,2015,5.2
Micronesia,FSM,2015,
Moldova,MDA,2015,
Monaco,MCO,2015,
Mongolia,MNG,2015,
Montenegro,MNE,2015,
Morocco,MAR,2015,
Mozambique,MOZ,2015,7.0
Myanmar,MMR,2015,
Namibia,NAM,2015,
Nauru,NRU,2015,
Nepal,NPL,2015,
Netherlands,NLD,2015,
New Zealand,NZL,2015,
Nicaragua,NIC,2015,
Niger,NER,2015,0.6
Nigeria,NGA,2015,1.6
North Korea,PRK,2015,
North Macedonia,MKD,2015,
Norway,NOR,2015,
Oman,OMN,2015,
Pakistan,PAK,2015,
Palau,PLW,2015,
Palestine,PSE,2015,
Panama,PAN,2015,
Papua New Guinea,PNG,2015,
Paraguay,PRY,2015,
Peru,PER,2015,8.2
Philippines,PHL,2015,3.3
Poland,POL,2015,
Portugal,PRT,2015,
Qatar,QAT,2015,
Romania,ROU,2015,
Russia,RUS,2015,
Rwanda,RWA,2015,7.9
Saint Kitts and Nevis,KNA,2015,
Saint Lucia,LCA,2015,
Saint Vincent and the Grenadines,VCT,2015,
Samoa,WSM,2015,
San Marino,SMR,2015,
Sao Tome and Principe,STP,2015,
Saudi Arabia,SAU,2015,12.8
Senegal,SEN,2015,1.5
Serbia,SRB,2015,
Seychelles,SYC,2015,
Sierra Leone,SLE,2015,
Singapore,SGP,2015,
Slovakia,SVK,2015,
Slovenia,SVN,2015,
Solomon Islands,SLB,2015,4.5
Somalia,SOM,2015,
South Africa,ZAF,2015,13.3
South Korea,KOR,2015,
South Sudan,SSD,2015,
Spain,ESP,2015,
Sri Lanka,LKA,2015,
Sudan,SDN,2015,
Suriname,SUR,2015,
Sweden,SWE,2015,
Switzerland,CHE,2015,
Syria,SYR,2015,
Tajikistan,TJK,2015,
Tanzania,TZA,2015,3.7
Thailand,THA,2015,
Timor-Leste,TLS,2015,
Togo,TGO,2015,
Tonga,TON,2015,
Trinidad and Tobago,TTO,2015,
Tunisia,TUN,2015,
Turkmenistan,TKM,2015,5.9
Tuvalu,TUV,2015,
Türkiye,TUR,2015,
Uganda,UGA,2015,4.0
Ukraine,UKR,2015,
United Arab Emirates,ARE,2015,
United Kingdom,GBR,2015,16.0
United States,USA,2015,
Uruguay,URY,2015,
Uzbekistan,UZB,2015,
Vanuatu,VUT,2015,
Vatican City,VAT,2015,
Venezuela,VEN,2015,
Vietnam,VNM,2015,5.3
Yemen,YEM,2015,
Zambia,ZMB,2015,
Zimbabwe,ZWE,2015,5.6
