Country Name,Country Code,Year,Value
Georgia,GEO,2018,6.0
Germany,DEU,2018,1.8
Ghana,GHA,2018,17.8
Greece,GRC,2018,1.9
Grenada,GRD,2018,
Guatemala,GTM,2018,45.4
Guinea,GIN,2018,29.3
Guinea-Bissau,GNB,2018,27.6
Guyana,GUY,2018,9.7
Haiti,HTI,2018,21.5
Honduras,HND,2018,19.4
Hungary,HUN,2018,
Iceland,ISL,2018,
India,IND,2018,35.6
Indonesia,IDN,2018,27.3
Iran,IRN,2018,5.1
Iraq,IRQ,2018,13.1
Ireland,IRL,2018,2.2
Israel,ISR,2018,
Italy,ITA,2018,
Jamaica,JAM,2018,6.4
Japan,JPN,2018,5.6
Jordan,JOR,2018,8.0
Kazakhstan,KAZ,2018,6.8
Kenya,KEN,2018,22.0
Kiribati,KIR,2018,15.3
Kuwait,KWT,2018,4.7
Kyrgyzstan,KGZ,2018,12.0
Laos,LAO,2018,33.6
Latvia,LVA,2018,1.8
Lebanon,LBN,2018,9.6
Lesotho,LSO,2018,33.7
Liberia,LBR,2018,29.4
Libya,LBY,2018,16.7
Liechtenstein,LIE,2018,
Lithuania,LTU,2018,1.6
Luxembourg,LUX,2018,
Madagascar,MDG,2018,42.3
Malawi,MWI,2018,35.8
Malaysia,MYS,2018,20.8
Maldives,MDV,2018,14.7
Mali,MLI,2018,24.9
Malta,MLT,2018,3.6
Marshall Islands,MHL,2018,33.2
Mauritania,MRT,2018,22.9
Mauritius,MUS,2018,7.9
Mexico,MEX,2018,12.7
Micronesia,FSM,2018,
Moldova,MDA,2018,5.2
Monaco,MCO,2018,
Mongolia,MNG,2018,8.6
Montenegro,MNE,2018,8.1
Morocco,MAR,2018,14.1
Mozambique,MOZ,2018,38.9
Myanmar,MMR,2018,26.9
Namibia,NAM,2018,18.7
Nauru,NRU,2018,17.6
Nepal,NPL,2018,31.1
Netherlands,NLD,2018,1.5
New Zealand,NZL,2018,
Nicaragua,NIC,2018,
Niger,NER,2018,44.7
Nigeria,NGA,2018,34.4
North Korea,PRK,2018,19.6
North Macedonia,MKD,2018,4.3
Norway,NOR,2018,
Oman,OMN,2018,11.9
Pakistan,PAK,2018,38.1
Palau,PLW,2018,
Palestine,PSE,2018,7.9
Panama,PAN,2018,16.0
Papua New Guinea,PNG,2018,47.0
Paraguay,PRY,2018,5.0
Peru,PER,2018,12.4
Philippines,PHL,2018,28.8
Poland,POL,2018,1.3
Portugal,PRT,2018,3.3
Qatar,QAT,2018,5.8
Romania,ROU,2018,7.6
Russia,RUS,2018,
Rwanda,RWA,2018,33.5
Saint Kitts and Nevis,KNA,2018,
Saint Lucia,LCA,2018,2.4
Saint Vincent and the Grenadines,VCT,2018,
Samoa,WSM,2018,6.4
San Marino,SMR,2018,
Sao Tome and Principe,STP,2018,12.9
Saudi Arabia,SAU,2018,11.7
Senegal,SEN,2018,17.6
Serbia,SRB,2018,5.3
Seychelles,SYC,2018,6.8
Sierra Leone,SLE,2018,28.5
Singapore,SGP,2018,2.8
Slovakia,SVK,2018,
Slovenia,SVN,2018,
Solomon Islands,SLB,2018,29.6
Somalia,SOM,2018,25.7
South Africa,ZAF,2018,22.1
South Korea,KOR,2018,1.8
South Sudan,SSD,2018,30.1
Spain,ESP,2018,
Sri Lanka,LKA,2018,12.1
Sudan,SDN,2018,34.7
Suriname,SUR,2018,8.1
Sweden,SWE,2018,
Switzerland,CHE,2018,
Syria,SYR,2018,26.5
Tajikistan,TJK,2018,16.8
Tanzania,TZA,2018,32.5
Thailand,THA,2018,12.4
Timor-Leste,TLS,2018,47.3
Togo,TGO,2018,24.2
Tonga,TON,2018,3.2
Trinidad and Tobago,TTO,2018,8.0
Tunisia,TUN,2018,8.6
Turkey,TUR,2018,6.5
Turkmenistan,TKM,2018,8.4
Tuvalu,TUV,2018,6.2
Uganda,UGA,2018,26.3
Ukraine,UKR,2018,15.7
United Arab Emirates,ARE,2018,
United Kingdom,GBR,2018,3.0
United States,USA,2018,3.1
Uruguay,URY,2018,7.0
Uzbekistan,UZB,2018,8.7
Vanuatu,VUT,2018,28.7
Venezuela,VEN,2018,11.0
Vietnam,VNM,2018,21.5
Yemen,YEM,2018,46.0
Zambia,ZMB,2018,33.9
Zimbabwe,ZWE,2018,24.5
