Country Name,Country Code,Year,Value
Afghanistan,AFG,2008,47.8
Albania,ALB,2008,22.8
Algeria,DZA,2008,15.1
Andorra,AND,2008,
Angola,AGO,2008,31.7
Antigua and Barbuda,ATG,2008,
Argentina,ARG,2008,7.2
Armenia,ARM,2008,18.7
Australia,AUS,2008,2.8
Austria,AUT,2008,
Azerbaijan,AZE,2008,22.2
Bahamas,BHS,2008,
Bahrain,BHR,2008,7.6
Bangladesh,BGD,2008,44.4
Barbados,BRB,2008,8.1
Belarus,BLR,2008,3.5
Belgium,BEL,2008,3.3
Belize,BLZ,2008,20.9
Benin,BEN,2008,35.6
Bhutan,BTN,2008,35.8
Bolivia,BOL,2008,25.5
Bosnia and Herzegovina,BIH,2008,10.6
Botswana,BWA,2008,27.8
Brazil,BRA,2008,6.9
Brunei,BRN,2008,19.8
Bulgaria,BGR,2008,8.3
Burkina Faso,BFA,2008,38.0
Burundi,BDI,2008,58.5
Cabo Verde,CPV,2008,10.6
Cambodia,KHM,2008,40.8
Cameroon,CMR,2008,35.3
Canada,CAN,2008,
Central African Republic,CAF,2008,42.1
Chad,TCD,2008,40.3
Chile,CHL,2008,2.1
China,CHN,2008,10.4
Colombia,COL,2008,14.1
Comoros,COM,2008,38.0
Congo,COG,2008,27.8
Costa Rica,CRI,2008,6.3
Cote d'Ivoire,CIV,2008,31.5
Croatia,HRV,2008,
Cuba,CUB,2008,7.9
Cyprus,CYP,2008,
Czechia,CZE,2008,2.6
Democratic Republic of the Congo,COD,2008,44.5
Denmark,DNK,2008,
Djibouti,DJI,2008,30.8
Dominica,DMA,2008,
Dominican Republic,DOM,2008,8.6
Ecuador,ECU,2008,28.6
Egypt,EGY,2008,25.5
El Salvador,SLV,2008,19.9
Equatorial Guinea,GNQ,2008,30.0
Eritrea,ERI,2008,50.1
Estonia,EST,2008,1.5
Eswatini,SWZ,2008,32.1
Ethiopia,ETH,2008,47.5
Fiji,FJI,2008,7.3
Finland,FIN,2008,1.8
France,FRA,2008,
Gabon,GAB,2008,21.0
Gambia,GMB,2008,25.4
Georgia,GEO,2008,12.1
Germany,DEU,2008,1.4
Ghana,GHA,2008,26.7
Greece,GRC,2008,1.8
Grenada,GRD,2008,
