Country Name,Country Code,Year,People using basic drinking water services (% of population)
Afghanistan,AFG,2013,55.93213522
Albania,ALB,2013,92.63159471
Algeria,DZA,2013,91.11285784
Andorra,AND,2013,100
Angola,AGO,2013,55.50322796
Antigua and Barbuda,ATG,2013,98.3743398
Argentina,ARG,2013,98.86420476
Armenia,ARM,2013,98.77056136
Australia,AUS,2013,99.90958746
Austria,AUT,2013,99.99999719
Azerbaijan,AZE,2013,87.55771627
Bahamas,BHS,2013,98.82863885
Bahrain,BHR,2013,99.93346725
Bangladesh,BGD,2013,97.03564854
Barbados,BRB,2013,98.68695358
Belarus,BLR,2013,98.6583714
Belgium,BEL,2013,100
Belize,BLZ,2013,92.61787976
Benin,BEN,2013,65.92151514
Bhutan,BTN,2013,94.9064133
Bolivia,BOL,2013,88.42817216
Bosnia and Herzegovina,BIH,2013,96.12311834
Botswana,BWA,2013,86.10353287
Brazil,BRA,2013,97.23031035
Brunei,BRN,2013,99.85426018
Bulgaria,BGR,2013,99.39747827
Burkina Faso,BFA,2013,52.60026575
Burundi,BDI,2013,59.27001889
CÃ´te d'Ivoire,CIV,2013,73.58600518
Cabo Verde,CPV,2013,84.23189609
Cambodia,KHM,2013,70.28287033
Cameroon,CMR,2013,65.39168973
Canada,CAN,2013,98.96908285
Central African Republic,CAF,2013,44.40493376
Chad,TCD,2013,46.47309585
Chile,CHL,2013,97.91354211
China,CHN,2013,90.34479488
Colombia,COL,2013,94.64197211
Comoros,COM,2013,86.23935918
Congo,COG,2013,69.04172299
Costa Rica,CRI,2013,98.7063924
Croatia,HRV,2013,99.90038202
Cuba,CUB,2013,93.45012749
Cyprus,CYP,2013,99.80259957
Czechia,CZE,2013,98.53396093
Democratic Republic of the Congo,COD,2013,36.57248026
Denmark,DNK,2013,99.99999905
Djibouti,DJI,2013,77.13434178
Dominica,DMA,2013,95.80490702
Dominican Republic,DOM,2013,95.45691834
Ecuador,ECU,2013,89.56629086
Egypt,EGY,2013,98.06959983
El Salvador,SLV,2013,84.80553716
Equatorial Guinea,GNQ,2013,63.67151611
Eritrea,ERI,2013,50.7051288
Estonia,EST,2013,99.38478774
Eswatini,SWZ,2013,67.09466469
Ethiopia,ETH,2013,38.91892873
Fiji,FJI,2013,95.17631877
Finland,FIN,2013,99.99999624
France,FRA,2013,100
Gabon,GAB,2013,85.62392509
Gambia,GMB,2013,80.57119688
Georgia,GEO,2013,95.84028955
Germany,DEU,2013,100
Ghana,GHA,2013,78.56515269
Greece,GRC,2013,99.9619884
Grenada,GRD,2013,95.62865044
Guatemala,GTM,2013,90.72038332
Guinea,GIN,2013,60.74079328
Guinea-Bissau,GNB,2013,59.92191852
Guyana,GUY,2013,92.95924465
Haiti,HTI,2013,65.91055515
Honduras,HND,2013,91.61340524
Hungary,HUN,2013,97.83985407
Iceland,ISL,2013,99.99999889
India,IND,2013,88.37814301
Indonesia,IDN,2013,86.49723832
Iran,IRN,2013,96.47182422
Iraq,IRQ,2013,92.46028472
Ireland,IRL,2013,96.89988742
Israel,ISR,2013,99.99999879
Italy,ITA,2013,99.89132161
Jamaica,JAM,2013,91.16916361
Japan,JPN,2013,98.83392899
Jordan,JOR,2013,98.96220499
Kazakhstan,KAZ,2013,94.77412588
Kenya,KEN,2013,56.47706365
Kiribati,KIR,2013,70.18138794
Kuwait,KWT,2013,100
Kyrgyzstan,KGZ,2013,88.34193898
Laos,LAO,2013,73.67064509
Latvia,LVA,2013,98.37951802
Lebanon,LBN,2013,90.27194226
Lesotho,LSO,2013,71.74728056
Liberia,LBR,2013,71.33388625
Libya,LBY,2013,93.35218996
Liechtenstein,LIE,2013,100
Lithuania,LTU,2013,95.70245418
Luxembourg,LUX,2013,99.99999861
Madagascar,MDG,2013,46.64531107
Malawi,MWI,2013,64.40976358
Malaysia,MYS,2013,97.28603893
Maldives,MDV,2013,98.07236971
Mali,MLI,2013,70.38202289
Malta,MLT,2013,99.99999948
Marshall Islands,MHL,2013,88.03830759
Mauritania,MRT,2013,60.77645328
Mauritius,MUS,2013,99.66140063
Mexico,MEX,2013,96.77626371
Micronesia,FSM,2013,90.24010539
Moldova,MDA,2013,88.01866934
Monaco,MCO,2013,100
Mongolia,MNG,2013,77.77982596
Montenegro,MNE,2013,97.15331409
Morocco,MAR,2013,79.50587967
Mozambique,MOZ,2013,44.47851091
Myanmar,MMR,2013,69.71466266
Namibia,NAM,2013,82.13584742
Nauru,NRU,2013,98.16375495
Nepal,NPL,2013,87.5415796
Netherlands,NLD,2013,100
New Zealand,NZL,2013,100
Nicaragua,NIC,2013,
Niger,NER,2013,45.95534367
Nigeria,NGA,2013,64.88638289
North Korea,PRK,2013,95.92847252
North Macedonia,MKD,2013,97.49619125
Norway,NOR,2013,99.99999926
Oman,OMN,2013,89.29448139
Pakistan,PAK,2013,89.30072893
Palau,PLW,2013,99.46294239
Palestine,PSE,2013,98.57939477
Panama,PAN,2013,92.52587251
Papua New Guinea,PNG,2013,41.64884101
Paraguay,PRY,2013,91.77662822
Peru,PER,2013,89.21380174
Philippines,PHL,2013,91.47845215
Poland,POL,2013,96.06267564
Portugal,PRT,2013,99.17011467
Qatar,QAT,2013,99.93365599
Romania,ROU,2013,99.99999949
Russia,RUS,2013,96.60723172
Rwanda,RWA,2013,55.12083118
Saint Kitts and Nevis,KNA,2013,98.61185413
Saint Lucia,LCA,2013,94.45254239
Saint Vincent and the Grenadines,VCT,2013,97.5393847
Samoa,WSM,2013,90.03607503
San Marino,SMR,2013,99.9999986
Sao Tome and Principe,STP,2013,74.67449748
Saudi Arabia,SAU,2013,99.0581282
Senegal,SEN,2013,75.28553708
Serbia,SRB,2013,92.50677906
Seychelles,SYC,2013,95.82024011
Sierra Leone,SLE,2013,55.22712233
Singapore,SGP,2013,100
Slovakia,SVK,2013,99.5201712
Slovenia,SVN,2013,99.62443559
Solomon Islands,SLB,2013,73.48694586
Somalia,SOM,2013,49.71345558
South Africa,ZAF,2013,92.0754416
South Korea,KOR,2013,99.26564328
South Sudan,SSD,2013,40.31700367
Spain,ESP,2013,99.95664084
Sri Lanka,LKA,2013,87.27174156
Sudan,SDN,2013,54.3266708
Suriname,SUR,2013,94.85725044
Sweden,SWE,2013,99.64608829
Switzerland,CHE,2013,100
Syria,SYR,2013,93.12365672
TÃ¼rkiye,TUR,2013,94.87404022
Tajikistan,TJK,2013,75.23948453
Tanzania,TZA,2013,47.58196983
Thailand,THA,2013,97.95924755
Timor-Leste,TLS,2013,68.4836127
