Country Name,Country Code,Year,People using basic drinking water services (% of population)
Mauritania,MRT,2012,59.20670524
Mauritius,MUS,2012,99.63770357
Mexico,MEX,2012,96.48314726
Micronesia,FSM,2012,90.35948913
Moldova,MDA,2012,87.60170723
Monaco,MCO,2012,100
Mongolia,MNG,2012,77.04563432
Montenegro,MNE,2012,96.87183128
Morocco,MAR,2012,78.22758539
Mozambique,MOZ,2012,42.59123176
Myanmar,MMR,2012,67.81825248
Namibia,NAM,2012,81.70573291
Nauru,NRU,2012,98.19290481
Nepal,NPL,2012,86.95328373
Netherlands,NLD,2012,100
New Zealand,NZL,2012,99.99999781
Nicaragua,NIC,2012,
Niger,NER,2012,45.27557296
Nigeria,NGA,2012,63.27026274
North Korea,PRK,2012,96.28832529
North Macedonia,MKD,2012,97.41781508
Norway,NOR,2012,100
Oman,OMN,2012,88.79879686
Pakistan,PAK,2012,89.14056582
Palau,PLW,2012,99.45369032
Palestine,PSE,2012,98.182466
Panama,PAN,2012,92.3514557
Papua New Guinea,PNG,2012,40.48280873
Paraguay,PRY,2012,90.69789547
Peru,PER,2012,88.60729522
Philippines,PHL,2012,91.07489195
Poland,POL,2012,96.60641098
Portugal,PRT,2012,99.16633119
Qatar,QAT,2012,99.92750975
Romania,ROU,2012,100
Russia,RUS,2012,96.58830612
Rwanda,RWA,2012,54.58212116
Saint Kitts and Nevis,KNA,2012,98.59939567
Saint Lucia,LCA,2012,94.05695819
Saint Vincent and the Grenadines,VCT,2012,97.37440273
Samoa,WSM,2012,89.13551503
San Marino,SMR,2012,99.99999717
Sao Tome and Principe,STP,2012,74.31797118
Saudi Arabia,SAU,2012,99.05969297
Senegal,SEN,2012,74.09696201
Serbia,SRB,2012,92.14529895
Seychelles,SYC,2012,95.64686839
Sierra Leone,SLE,2012,54.05330478
Singapore,SGP,2012,100
Slovakia,SVK,2012,99.37583192
Slovenia,SVN,2012,99.62941973
Solomon Islands,SLB,2012,73.85840848
Somalia,SOM,2012,47.60566612
South Africa,ZAF,2012,91.65782311
South Korea,KOR,2012,99.19421044
South Sudan,SSD,2012,40.31822049
Spain,ESP,2012,99.98616772
Sri Lanka,LKA,2012,86.98932467
Sudan,SDN,2012,53.36768325
Suriname,SUR,2012,94.41575508
Sweden,SWE,2012,99.6332111
Switzerland,CHE,2012,100
Syria,SYR,2012,93.06660907
TÃ¼rkiye,TUR,2012,94.70610731
Tajikistan,TJK,2012,73.6660677
Tanzania,TZA,2012,46.03922571
Thailand,THA,2012,97.68572568
Timor-Leste,TLS,2012,66.71977381
Togo,TGO,2012,57.58878962
Tonga,TON,2012,98.80582027
Trinidad and Tobago,TTO,2012,97.69898494
Tunisia,TUN,2012,91.68982737
Turkmenistan,TKM,2012,95.41894113
Tuvalu,TUV,2012,98.92933006
Uganda,UGA,2012,43.35153943
Ukraine,UKR,2012,93.92956258
United Arab Emirates,ARE,2012,99.85700986
United Kingdom,GBR,2012,99.99999906
United States,USA,2012,99.18111059
Uruguay,URY,2012,98.71114855
Uzbekistan,UZB,2012,92.82442232
Vanuatu,VUT,2012,86.35505577
Vatican City,VAT,2012,
Venezuela,VEN,2012,95.10255959
Vietnam,VNM,2012,90.18789664
Yemen,YEM,2012,54.98877843
Zambia,ZMB,2012,60.37931668
Zimbabwe,ZWE,2012,67.55080295
