Country Name,Country Code,Year,People using basic drinking water services (% of population)
Afghanistan,AFG,2024,80.83243745
Albania,ALB,2024,95.11942707
Algeria,DZA,2024,92.42002859
Andorra,AND,2024,100
Angola,AGO,2024,67.96074222
Antigua and Barbuda,ATG,2024,98.92272693
Argentina,ARG,2024,
Armenia,ARM,2024,99.93157215
Australia,AUS,2024,99.96963596
Austria,AUT,2024,99.99999719
Azerbaijan,AZE,2024,97.68808417
Bahamas,BHS,2024,
Bahrain,BHR,2024,99.91989902
Bangladesh,BGD,2024,98.78254219
Barbados,BRB,2024,99.16263475
Belarus,BLR,2024,99.89249204
Belgium,BEL,2024,100
Belize,BLZ,2024,94.84732531
Benin,BEN,2024,69.58683979
Bhutan,BTN,2024,99.54657918
Bolivia,BOL,2024,93.38774947
Bosnia and Herzegovina,BIH,2024,96.08731272
Botswana,BWA,2024,91.77136408
Brazil,BRA,2024,99.99999873
Brunei,BRN,2024,100
Bulgaria,BGR,2024,99.18525157
Burkina Faso,BFA,2024,49.99866001
Burundi,BDI,2024,65.91910418
C̫te d'Ivoire,CIV,2024,77.24705938
Cabo Verde,CPV,2024,92.28008927
Cambodia,KHM,2024,82.84975729
Cameroon,CMR,2024,71.41017871
Canada,CAN,2024,98.29026086
Central African Republic,CAF,2024,36.50402682
Chad,TCD,2024,52.20905255
Chile,CHL,2024,99.08116122
China,CHN,2024,96.12241519
Colombia,COL,2024,97.09657111
Comoros,COM,2024,85.05392786
Congo,COG,2024,
Costa Rica,CRI,2024,99.81541234
Croatia,HRV,2024,99.9031812
Cuba,CUB,2024,95.14640643
Cyprus,CYP,2024,99.72110883
Czechia,CZE,2024,98.73414835
Democratic Republic of the Congo,COD,2024,35.6813612
Denmark,DNK,2024,99.99999979
Djibouti,DJI,2024,79.66153257
Dominica,DMA,2024,96.99531133
Dominican Republic,DOM,2024,97.45712999
Ecuador,ECU,2024,92.07087097
Egypt,EGY,2024,97.29824263
El Salvador,SLV,2024,91.61999273
Equatorial Guinea,GNQ,2024,
Eritrea,ERI,2024,
Estonia,EST,2024,99.99999702
Eswatini,SWZ,2024,80.37371072
Ethiopia,ETH,2024,55.59606962
Fiji,FJI,2024,95.56038988
Finland,FIN,2024,99.9999967
France,FRA,2024,99.99999748
Gabon,GAB,2024,88.59950091
Gambia,GMB,2024,87.10348004
Georgia,GEO,2024,97.29001666
Germany,DEU,2024,100
Ghana,GHA,2024,89.92201169
Greece,GRC,2024,100
Grenada,GRD,2024,
Guatemala,GTM,2024,93.18453739
Guinea,GIN,2024,74.19248416
Guinea-Bissau,GNB,2024,61.80770302
Guyana,GUY,2024,95.64426416
Haiti,HTI,2024,73.31575006
Honduras,HND,2024,95.72937166
Hungary,HUN,2024,100
Iceland,ISL,2024,100
India,IND,2024,95.72473735
Indonesia,IDN,2024,89.00875956
