Country Name,Country Code,Year,People using basic drinking water services (% of population)
Senegal,SEN,2014,76.46896681
Serbia,SRB,2014,92.8689759
Seychelles,SYC,2014,95.99361183
Sierra Leone,SLE,2014,56.39923585
Singapore,SGP,2014,100
Slovakia,SVK,2014,99.78675042
Slovenia,SVN,2014,99.61945145
Solomon Islands,SLB,2014,73.12396073
Somalia,SOM,2014,51.86357445
South Africa,ZAF,2014,92.48433715
South Korea,KOR,2014,99.33707611
South Sudan,SSD,2014,40.29509964
Spain,ESP,2014,99.9269429
Sri Lanka,LKA,2014,87.55635862
Sudan,SDN,2014,55.28807727
Suriname,SUR,2014,95.30139336
Sweden,SWE,2014,99.65867743
Switzerland,CHE,2014,99.99999833
Syria,SYR,2014,93.18529086
TÃ¼rkiye,TUR,2014,95.03833324
Tajikistan,TJK,2014,76.82371142
Tanzania,TZA,2014,49.12777164
Thailand,THA,2014,98.22887744
Timor-Leste,TLS,2014,70.2490468
Togo,TGO,2014,58.90228392
Tonga,TON,2014,98.79783076
Trinidad and Tobago,TTO,2014,97.95722918
Tunisia,TUN,2014,92.56745705
Turkmenistan,TKM,2014,96.42213948
Tuvalu,TUV,2014,98.90679788
Uganda,UGA,2014,46.49454648
Ukraine,UKR,2014,93.28568664
United Arab Emirates,ARE,2014,99.90398988
United Kingdom,GBR,2014,100
United States,USA,2014,99.34764151
Uruguay,URY,2014,98.98115123
Uzbekistan,UZB,2014,93.61048385
Vanuatu,VUT,2014,86.48421189
Vatican City,VAT,2014,
Venezuela,VEN,2014,94.74836987
Vietnam,VNM,2014,91.66639439
Yemen,YEM,2014,58.23981557
Zambia,ZMB,2014,62.62519105
Zimbabwe,ZWE,2014,67.39435601
