Country Name,Country Code,Year,People using basic drinking water services (% of population)
Russia,RUS,2003,96.43925208
Rwanda,RWA,2003,49.75616264
Saint Kitts and Nevis,KNA,2003,98.48726947
Saint Lucia,LCA,2003,90.85728517
Saint Vincent and the Grenadines,VCT,2003,95.92118907
Samoa,WSM,2003,87.25174463
San Marino,SMR,2003,100
Sao Tome and Principe,STP,2003,70.59285912
Saudi Arabia,SAU,2003,99.07389186
Senegal,SEN,2003,63.19424539
Serbia,SRB,2003,89.348283
Seychelles,SYC,2003,94.08652292
Sierra Leone,SLE,2003,43.48952637
Singapore,SGP,2003,100
Slovakia,SVK,2003,97.97311935
Slovenia,SVN,2003,99.67427698
Solomon Islands,SLB,2003,76.92826224
Somalia,SOM,2003,30.22457721
South Africa,ZAF,2003,87.4856409
South Korea,KOR,2003,98.76561343
South Sudan,SSD,2003,
Spain,ESP,2003,99.99999993
Sri Lanka,LKA,2003,84.47623452
Sudan,SDN,2003,45.78399434
Suriname,SUR,2003,90.45994214
Sweden,SWE,2003,99.52065146
Switzerland,CHE,2003,100
Syria,SYR,2003,92.03915289
TÃ¼rkiye,TUR,2003,93.02409161
Tajikistan,TJK,2003,59.92068714
Tanzania,TZA,2003,32.47579916
Thailand,THA,2003,94.85432573
Timor-Leste,TLS,2003,51.31086075
Togo,TGO,2003,49.86571313
Tonga,TON,2003,98.54018485
Trinidad and Tobago,TTO,2003,
Tunisia,TUN,2003,88.42649531
Turkmenistan,TKM,2003,91.17706471
Tuvalu,TUV,2003,98.96372688
Uganda,UGA,2003,30.19674376
Ukraine,UKR,2003,98.26403724
United Arab Emirates,ARE,2003,99.65596556
United Kingdom,GBR,2003,100
United States,USA,2003,
Uruguay,URY,2003,97.26665565
Uzbekistan,UZB,2003,88.7725462
Vanuatu,VUT,2003,85.46152361
Vatican City,VAT,2003,
Venezuela,VEN,2003,96.69641333
Vietnam,VNM,2003,83.1297313
Yemen,YEM,2003,41.54818689
Zambia,ZMB,2003,49.79466624
Zimbabwe,ZWE,2003,68.23001925
