Country Name,Country Code,Year,People using basic drinking water services (% of population)
Nepal,NPL,2001,80.16709109
Netherlands,NLD,2001,99.99999897
New Zealand,NZL,2001,100
Nicaragua,NIC,2001,
Niger,NER,2001,37.35881344
Nigeria,NGA,2001,45.76545792
North Korea,PRK,2001,99.30254257
North Macedonia,MKD,2001,96.76498038
Norway,NOR,2001,99.99999961
Oman,OMN,2001,85.63376852
Pakistan,PAK,2001,87.58607621
Palau,PLW,2001,99.34428745
Palestine,PSE,2001,92.88284683
Panama,PAN,2001,89.9759773
Papua New Guinea,PNG,2001,29.75864105
Paraguay,PRY,2001,77.77322538
Peru,PER,2001,81.16520056
Philippines,PHL,2001,86.86711207
Poland,POL,2001,
Portugal,PRT,2001,99.21638656
Qatar,QAT,2001,99.90292479
Romania,ROU,2001,99.99999996
Russia,RUS,2001,96.41155482
Rwanda,RWA,2001,48.37034232
Saint Kitts and Nevis,KNA,2001,98.46235254
Saint Lucia,LCA,2001,90.61051227
Saint Vincent and the Grenadines,VCT,2001,95.60567059
Samoa,WSM,2001,87.23958705
San Marino,SMR,2001,99.99999739
Sao Tome and Principe,STP,2001,69.64652715
Saudi Arabia,SAU,2001,99.07712281
Senegal,SEN,2001,60.90664658
Serbia,SRB,2001,89.39539242
Seychelles,SYC,2001,93.73977948
Sierra Leone,SLE,2001,41.22370674
Singapore,SGP,2001,100
Slovakia,SVK,2001,97.9794232
Slovenia,SVN,2001,99.68424526
Solomon Islands,SLB,2001,76.80666657
Somalia,SOM,2001,27.71096626
South Africa,ZAF,2001,86.46224247
South Korea,KOR,2001,
South Sudan,SSD,2001,
Spain,ESP,2001,99.99999911
Sri Lanka,LKA,2001,83.92036559
Sudan,SDN,2001,45.75674417
Suriname,SUR,2001,89.52978213
Sweden,SWE,2001,99.49637927
Switzerland,CHE,2001,99.99999988
Syria,SYR,2001,91.7586219
TÃ¼rkiye,TUR,2001,92.60699168
Tajikistan,TJK,2001,56.94821305
Tanzania,TZA,2001,29.86776213
Thailand,THA,2001,94.14053686
Timor-Leste,TLS,2001,
Togo,TGO,2001,47.20665516
Tonga,TON,2001,98.54075858
Trinidad and Tobago,TTO,2001,
Tunisia,TUN,2001,87.847245
Turkmenistan,TKM,2001,90.44687118
Tuvalu,TUV,2001,98.95477622
Uganda,UGA,2001,27.52988268
Ukraine,UKR,2001,98.24740332
United Arab Emirates,ARE,2001,99.61389184
United Kingdom,GBR,2001,99.99999809
United States,USA,2001,
Uruguay,URY,2001,97.12423762
Uzbekistan,UZB,2001,87.80344516
Vanuatu,VUT,2001,85.37460358
Vatican City,VAT,2001,
Venezuela,VEN,2001,97.05060305
Vietnam,VNM,2001,81.48169122
Yemen,YEM,2001,40.3227908
Zambia,ZMB,2001,47.32915761
Zimbabwe,ZWE,2001,68.088731
